,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Metal_4_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Annealing Temp degree,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Acid wash or not,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Proton Concentration M,Current Density mA cm-2,Test Time h
Metal_Dopant_4 Atomic Number,0.0716195673686587,0.10196002660099536,0.041716167295863055,0.13951571172231858,0.08061661812270192,0.12752204588105226,0.5223830883813497,0.14746806747945257,0.05207289445319515,0.13133891441283083,0.036148829748651204,0.045983091036903755,0.06362732182238133,0.13766051932996848,0.04324220390370364,0.051336819566589496,0.07130977132490349,0.07801263433911418,0.018272676533410488,0.08127244227740513,0.022886509181052516,0.05258353047032367,0.13195093093520788,0.07769483990475236,0.028139694887155352,,0.0,0.030331624349027968,0.07844428748047506,0.0524644164597008,0.014290825129554872,0.04531338083743328,0.7237378714124518,0.15839095259603955,0.061725318981383046,0.0,0.06859660501088993,0.05071694530911044,0.09513264638949032,0.03748126185870827,0.0009796223798262888,0.08076779159960806,0.04688477876576066,0.1276525927190687,0.04975697070449476,0.005254915026367638,0.16486194582235297,0.6815041500935707,0.0914431251196248,0.056836577790728836,0.4483058648475173,0.0570920340699451,0.06943172219552428,0.06462871815494503,0.003211561017318975
Metal_Dopant_4 Period,0.0,0.0,1.423886717187628e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.232960967784719e-13,0.0,0.0,0.0,2.69930789134106e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0218367709906018e-14,0.0,,0.0,9.134105734885047e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.806749900946451e-15,3.319058338434671e-14,0.0,0.0,0.0,0.0,9.098824823264184e-17
Metal_Dopant_4 Group,0.027605258584292875,0.03265116291775063,0.009726142285887847,0.07230146542904418,0.06529745339787056,0.03538651529361636,0.1673576190466901,0.055543318789300446,0.013377321588555292,0.02456603774092388,0.02586446426119191,0.26210486531107013,0.023995510711252784,0.01857588211263324,0.039923089061148644,0.061939066523327035,0.07563144720974836,0.04320227742366222,0.017281637633604626,0.1385638832116948,0.038052214854455445,0.053374040114333325,0.04523285198450728,0.040994560007292104,0.00585335365066706,0.030331624349027968,0.0,,0.009703540282953164,0.004347103957326389,0.006208203216116816,0.020476180118039363,0.24060191051948968,0.07186377967952191,0.01947336466595996,0.0,0.03258441968422422,0.04725189797594343,0.05958963265163767,0.010309681034903182,0.011914489972639157,0.03060412821735837,0.07451900098550511,0.06171672101943519,0.0058447083079493116,0.014714222271406088,0.04238550587899968,0.16204242870745597,0.059151816746501405,0.04492133986447081,0.006751854465499183,0.036736922522382934,0.007508994947339038,0.021631684065690063,0.0037501934871696126
Metal_Dopant_4 Ionization Potential,0.09624727748531066,0.16159331722750517,0.040039166588366336,0.11221224342542264,0.1102338953562341,0.11736001750965148,0.47681711446285363,0.34937677945940626,0.05186882609400064,0.2216516893662099,0.04570989360785908,0.37977495153122215,0.06637650016984996,0.03658514651316787,0.07693254316952089,0.08145477867431551,0.08530589171183547,0.07302732403583403,0.40459811619177816,0.13880664531177941,0.07835055547625687,0.050509751818628996,0.14972542025780813,0.07921130274292788,0.02303235466629401,0.07844428748047506,0.0,0.009703540282953164,,0.026501338748456005,0.034909148650739685,0.11425906150357945,0.6848185037847991,0.221105573245172,0.0901537416044,0.0,0.12956707422043412,0.11098856608881523,0.09222934633940999,0.06313431250760052,0.028686531760245913,0.13752528789943644,0.0787613996654946,0.1680497726955742,0.01762068407453917,0.030206359760116975,0.15704832785143766,0.16499512118498855,0.11272737172979318,0.10842695722378087,0.025688354186357655,0.051396067764298614,0.02002361853860857,0.05087934548008582,0.00680748614218397
Metal_Dopant_4 Electronegativity,0.05173642825727142,0.06376856282551635,0.02902598906271057,0.09985725597062853,0.10608676616939795,0.06270915460229326,0.21553136627069086,0.14841866212643567,0.020959535153987678,0.030722189833526776,0.10048113665483521,0.04083637120912807,0.038892977093342475,0.023632472576508048,0.10370287550431137,0.21834382581926812,0.06581240890241986,0.03397829830554482,0.060510839777692026,0.3662994418920994,0.038683374131842974,0.07148548636540267,0.16237566135762585,0.05656109538249807,0.024437175249474963,0.0524644164597008,0.0,0.004347103957326389,0.026501338748456005,,0.02098958596264222,0.03522816125842822,0.429218971730946,0.036755925590247526,0.03685454633342702,0.0,0.1406783213432077,0.07405745813778747,0.10433518789918057,0.007459645375332292,0.03691431983987492,0.020409775977317676,0.038124306292057646,0.10430043183389259,0.014377389785614892,0.015405171275221638,0.012025179256244918,0.0797194862512417,0.05011282492618697,0.04510793384795388,0.04553218171315078,0.08176690963488217,0.020176497189416928,0.02150858738635134,0.0063180939371754175
Metal_Dopant_4 Number of d electrons,0.14612881136875408,0.17548769170291167,0.06987629714050074,0.19115959334545646,0.15613562905028905,0.08870664652880238,0.43160851182398985,0.2793898941682293,0.06787695512363617,0.10297432729883897,0.13413336925023606,0.27354823713681037,0.0824952134218484,0.09334816542556444,0.20569865489775202,0.1420005632511349,0.14945235385485262,0.03989462452250867,0.03335914414051964,0.1179414282054424,0.09662560040044915,0.07748425137921869,0.09948958072926725,0.015389317982757496,0.004402508477416361,0.014290825129554872,0.0,0.006208203216116816,0.034909148650739685,0.02098958596264222,,0.06848504720453491,0.555364738881818,0.25288001781666397,0.10893216775754323,0.0,0.1334133066009952,0.15503352396338452,0.1003367280357862,0.11773036023367321,0.0777182506967044,,0.13597009925806378,0.19822174855454042,0.01331406641377864,0.08113509486714822,0.18980869599729253,0.22258165856406725,0.14246438675773226,0.09047937069725678,0.04017700046086927,0.0991715514713756,0.03570241494565784,0.09560564545238696,0.016569667341037157
Metal_Dopant_4 Atomic Radius,0.1683503086395092,0.22462018695026476,0.08958848052956049,0.28677637061765715,0.17135316661416997,0.207389148107345,0.5640615638286973,0.37481776328554345,0.10205192253979069,0.1087056751940937,0.09203321036254639,0.14854390752329766,0.15648448340334575,0.26623568381003065,0.20451259017059703,0.18733722675322945,0.799955211598963,0.13137103828822436,0.08358574096035537,0.20243986034911574,0.1348984698716324,0.16684686773188961,0.2167917831491279,0.14064686873874208,0.028933937874356906,0.04531338083743328,0.0,0.020476180118039363,0.11425906150357945,0.03522816125842822,0.06848504720453491,,0.692265848685426,0.33221372963581247,0.49211642512821707,0.0,0.2544594926288674,0.18018500530048587,0.14038656519369963,0.1167898041662987,0.0618740373443255,0.20298918327630658,0.15589756970351745,0.31796345676024446,0.009377485255986489,0.06310611388876818,0.3276761684373611,0.23277371555660747,0.20009134305166917,0.26123072396421276,0.033380357418047506,0.09696635135171205,0.04394190184127116,0.1340818176947967,0.010038403830871517
Metal_1_Proportion,0.40896936088320845,0.5041544040388061,0.6232962662321134,0.6023843024800795,0.4580629297215601,0.6829880535898794,,0.7460636613224773,0.6326180777632562,0.5677782101435757,0.6662842305428489,0.5729058836478397,0.7389278748493107,0.5648931412699765,0.5989169783324372,0.7096788529076581,0.8544738433339629,0.5250513929495024,0.4135616435413405,0.5342923357809654,0.6180952711872149,0.5305909126704815,0.7449416246814663,0.49946474665748164,0.48338784389398665,0.7237378714124518,0.0,0.24060191051948968,0.6848185037847991,0.429218971730946,0.555364738881818,0.692265848685426,,0.4918771078380932,0.5619894303424536,0.0,0.6367604172838606,0.9256609869900172,0.8629358603835131,0.6122492568007374,0.35696660145738746,0.7948999303693093,0.286641293349086,0.6416865702084964,0.06850173116391103,0.294373839949881,,0.8723299567528735,0.37170999245776487,0.8759671653200969,0.6209194196921932,0.8268395233581131,0.29080989650510636,0.2618056233869066,0.017203433177156148
Metal_2_Proportion,0.3912203869707347,0.4611489546803578,0.22305596230120486,0.6135578651746084,0.5389336021764138,0.40535076073808063,0.7869801724482853,0.4825404462621553,0.20788726700466334,0.3468493148316975,0.22578366472670902,0.25002841661339553,0.18502368064180835,0.3881274084951057,0.5384044992405962,0.4246193532405251,0.35446962286952766,0.40240604558566845,0.258111565429044,0.30205683400819666,0.3485629364642909,0.21360642916153785,0.6059308747843639,0.4196062212473969,0.056034996304238985,0.15839095259603955,2.0218367709906018e-14,0.07186377967952191,0.221105573245172,0.036755925590247526,0.25288001781666397,0.33221372963581247,0.4918771078380932,,0.33828725295473333,2.0218367709906018e-14,0.5498103578901978,0.45102329889155984,0.2406439846125696,0.48914199439497963,0.11037382167416389,0.3785684285790071,0.282826577767175,0.6440194697108402,0.03565150026733905,0.36852636434138464,0.4359470906168838,0.27403331534065806,0.3211228039994421,0.5426034122845301,0.0427082330453828,0.10598354232834595,0.29374106297384267,0.3051638033503779,0.030264611259918243
Metal_3_Proportion,0.18951673634382354,0.16543783262245004,0.35277888998198104,0.34050113805483945,0.29865169232851296,0.18823027342480214,0.6018410144390128,0.3653175380252089,0.29770798518045194,0.42311862886313306,0.09091070614060856,0.2525246154189821,0.17381119539081966,0.24311841919978708,0.2828285510994123,0.34726286400859013,0.3444423156999235,0.19609057292012136,0.10735324502958797,0.26717806830354734,0.1757823177837846,0.18632260621559518,0.32302226469944245,0.29900973186904234,0.06831892291901215,0.061725318981383046,0.0,0.01947336466595996,0.0901537416044,0.03685454633342702,0.10893216775754323,0.49211642512821707,0.5619894303424536,0.33828725295473333,,0.0,0.2631793541542363,0.22467466552272847,0.08986523484494895,0.15358071272672977,0.10413600287754243,0.11302369493573816,0.13554407715276476,0.27930686023851065,0.0018083315845312034,0.14486895139509665,0.5971304710948722,0.10015221981416118,0.2692434183586875,0.293493353393433,0.03862498266954249,0.1613892876874625,0.15190357408019567,0.19539128329599156,0.020676658873935196
Metal_4_Proportion,0.0,0.0,1.423886717187628e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.232960967784719e-13,0.0,0.0,0.0,2.69930789134106e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0218367709906018e-14,0.0,,0.0,9.134105734885047e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.806749900946451e-15,3.319058338434671e-14,0.0,0.0,0.0,0.0,9.098824823264184e-17
Hydrothermal Temp degree,0.24393338793550737,0.2813737680258789,0.15828855754900845,0.5525282675849198,0.5301770685098016,0.272570657048107,0.5633192969716361,0.4582595247339576,0.21898016297749137,0.24422112323613382,0.1153773992596151,0.20825912138372762,0.2034981671620457,0.3603186452941826,0.48179507759092777,0.42408059434417206,0.24566046602454086,0.19615286151858177,0.11735871029638233,0.2160395330906448,0.22514698219679877,0.2361821161578433,0.22606695350249756,0.39244917290554204,0.03512839155901774,0.06859660501088993,0.0,0.03258441968422422,0.12956707422043412,0.1406783213432077,0.1334133066009952,0.2544594926288674,0.6367604172838606,0.5498103578901978,0.2631793541542363,0.0,,0.6392291583294626,0.18433830814041363,0.25330160003773006,0.2512790954236853,0.304068604477397,0.3397881820662676,0.5360774815223234,0.009307494719911354,0.46235369628640605,0.4454854047013426,0.30467809447922806,0.46115295092120984,0.4135918319320139,0.048868921013672274,0.09971775062343582,0.27029439830227386,0.3187337951545037,0.04016931620704683
Hydrothermal Time min,0.32184303166202327,0.47116088452019533,0.1370979284905908,0.5256210417666134,0.4057233655465619,0.2105191961133311,0.558671804477797,0.5247713297661313,0.2672072946348863,0.29874427795045694,0.11041932594891433,0.19131584434753193,0.1884052582032466,0.43179538427046116,0.4389562675527831,0.3626127208215654,0.3175355406743063,0.18266724993481728,0.07101688723711938,0.18089231494836627,0.21563037439861701,0.3367651382865122,0.4134861013486317,0.38636949710971863,0.019204876106360843,0.05071694530911044,9.134105734885047e-15,0.04725189797594343,0.11098856608881523,0.07405745813778747,0.15503352396338452,0.18018500530048587,0.9256609869900172,0.45102329889155984,0.22467466552272847,9.134105734885047e-15,0.6392291583294626,,0.19957923322889856,0.326374953934967,0.18193830947559658,0.287926929651672,0.3534075666539112,0.5882388861951783,0.06004937502400838,0.37710157690924495,0.2807997083381726,0.1747303275918506,0.45567278226606717,0.3046542878821986,0.06882168674115,0.105819355862603,0.27752237116277945,0.4365040788337442,0.056362892435791845
Hydrothermal Strring,0.24052806360802678,0.2597881690788644,0.17710900927956397,0.24839548396680503,0.26773238085150586,0.21742435335635413,,0.1759523137362004,0.216566331844921,0.14860843737171292,0.10821501609996084,0.5398145388650024,0.17045031588236662,0.13657848440864753,0.12165067833459549,0.14422871559039666,0.2351352983893925,0.07510447321008476,0.06656996297002649,0.19912909482672428,0.05729250388828818,0.16988313754509277,0.15845890617795902,0.049897295190504,0.03263946168319479,0.09513264638949032,0.0,0.05958963265163767,0.09222934633940999,0.10433518789918057,0.1003367280357862,0.14038656519369963,0.8629358603835131,0.2406439846125696,0.08986523484494895,0.0,0.18433830814041363,0.19957923322889856,,0.15477088130365887,0.1231651107809749,0.13686955361379433,0.1233416589111202,0.33249325234356225,0.044494747539018095,0.058178985371056556,0.18119719366090487,0.3044590295549525,0.10687578026621873,0.15452788783239382,0.12898768759458099,0.15902480824424509,0.019746719745489947,0.09495228153882312,0.004999538479147512
Strong Reductant in liquid,0.3198143199282106,0.3254849570155972,0.07637891860139019,0.353623362125606,0.2695527614323475,0.1730534642024378,0.5137438352450562,0.3459599417369392,0.1703901139336681,0.17152553413629232,0.10916068376996495,0.20434196547873848,0.11914436628775485,0.19490774120921142,0.27187282359960013,0.3391283562433567,0.2799557451833414,0.12216672207252714,0.0896602270635861,0.19683551708343136,0.15997549470690947,0.19175424801770527,0.22966252601112264,0.15583757482407756,0.006394793019621237,0.03748126185870827,0.0,0.010309681034903182,0.06313431250760052,0.007459645375332292,0.11773036023367321,0.1167898041662987,0.6122492568007374,0.48914199439497963,0.15358071272672977,0.0,0.25330160003773006,0.326374953934967,0.15477088130365887,,0.09647350075123193,0.19651057182159706,0.21497787778790797,0.3803091438826472,0.012379249494034019,0.12362432109906013,0.2795516112059428,0.1535672272932519,0.3251558521152791,0.3213890089664426,0.02950462974788055,0.10876164437304389,0.07273353616914574,0.20841670038981078,0.02804035383585641
Weak Reductant in liquid,0.1053740548497766,0.240367871720911,0.03724587550616397,0.17382488129787305,0.14525429322703667,0.11975318738975056,0.37377664131980703,0.20342467753832083,0.11317393743524075,0.14075763470699434,0.07306018589613943,0.07889014021896608,0.10100715251126742,0.21717700734797954,0.10810331167324837,0.2518322777228414,0.20445444269546473,0.08107904953778386,0.15509722508501197,0.03876944391705366,0.11449405869813134,0.09323036236989354,0.04710821270714338,0.06086048722767278,0.005032190855328055,0.0009796223798262888,0.0,0.011914489972639157,0.028686531760245913,0.03691431983987492,0.0777182506967044,0.0618740373443255,0.35696660145738746,0.11037382167416389,0.10413600287754243,0.0,0.2512790954236853,0.18193830947559658,0.1231651107809749,0.09647350075123193,,0.10470058355591767,0.10232955426666199,0.23564148972965696,0.005614436143313652,0.07337359806042051,0.275827280127027,0.22290012747150176,0.2645108058001071,0.18739646524908046,0.01605140012544874,0.08118916726769122,0.045121687056948294,0.1764804147511052,0.011013334019063173
Mixed in solid or liquired,0.21715235383831663,0.31964800225959705,0.11485540410434018,0.37167689562539014,0.3380331409145856,0.23606346052236638,0.6538983544421697,0.5281962317959079,0.10077770667628298,0.25832433508719016,0.13970125582008022,0.44189215655113484,0.16874305562250835,0.14722487309861665,0.2944141406614104,0.2067098946849988,0.13540188517958804,0.16537304443964693,0.09630984269967005,0.16146664580866835,0.15493178447165845,0.16921453786919416,0.16716353700972322,0.13914957029442074,0.0072806233250277495,0.08076779159960806,0.0,0.03060412821735837,0.13752528789943644,0.020409775977317676,,0.20298918327630658,0.7948999303693093,0.3785684285790071,0.11302369493573816,0.0,0.304068604477397,0.287926929651672,0.13686955361379433,0.19651057182159706,0.10470058355591767,,0.23094830326939378,0.36031351955844365,0.007700792647348365,0.08426859559523409,0.3100616707493317,0.11336211226707354,0.16043328882400765,0.3045368096067344,0.08093642435986641,0.11545491372108899,0.058135862218998205,0.20185128312959993,0.014339324786165168
Annealing Temp degree,0.14529298096953916,0.22274770050992204,0.08984574324817816,0.3120266775696176,0.2540182907992005,0.12280437850033915,0.2527068701397785,0.3232587675661514,0.09017168889106295,0.1486585941238639,0.03796537862041756,0.16020370236557593,0.076952700646626,0.28021585257694376,0.20769474217145312,0.1696447963097773,0.17318647361567088,0.07510243897264118,0.03151038495562404,0.12347613212140726,0.13801027463812485,0.09389046202864595,0.11058650305121401,0.13582639741050703,0.02655105349890443,0.04688477876576066,0.0,0.07451900098550511,0.0787613996654946,0.038124306292057646,0.13597009925806378,0.15589756970351745,0.286641293349086,0.282826577767175,0.13554407715276476,0.0,0.3397881820662676,0.3534075666539112,0.1233416589111202,0.21497787778790797,0.10232955426666199,0.23094830326939378,,0.2980386153129507,0.015238329132108878,0.34266614010718044,0.17087620352746788,0.1341900679035677,0.46779900946717207,0.2441801659619393,0.03571492724752651,0.053021704953709135,0.33813927718368203,0.4686933421147737,0.1391441338177684
Annealing Time min,0.3845014581621761,0.4251269390402014,0.17880393262590144,0.5311338807561438,0.46149179446573413,0.3027697928271845,0.4935201648297634,0.43587798954518625,0.2525406817073126,0.313723692016139,0.14852822353604836,0.32274216421913554,0.2967598755245451,0.4108917174888505,0.48824500671985105,0.4084360080858903,0.28922987320909116,0.29481892716806307,0.2421319633839624,0.24929018310963028,0.31632170091503853,0.24778737918380467,0.3757512415696276,0.22748702815452285,0.03591894734306688,0.1276525927190687,0.0,0.06171672101943519,0.1680497726955742,0.10430043183389259,0.19822174855454042,0.31796345676024446,0.6416865702084964,0.6440194697108402,0.27930686023851065,0.0,0.5360774815223234,0.5882388861951783,0.33249325234356225,0.3803091438826472,0.23564148972965696,0.36031351955844365,0.2980386153129507,,0.05090738830971357,0.3095330305417986,0.5442029703045513,0.4778660680001081,0.43354316092815665,0.5288321783310772,0.19134739211603005,0.16359844168542884,0.4061418779217839,0.28160191054137124,0.032172288416722664
Annealing Stirring,0.15938819114528993,0.12583557114291236,0.00976469842710449,0.01254709147584511,0.06152653125101824,0.014411249049845885,0.038318870551417306,0.010333287571989692,0.013066753855993438,0.008069021547522419,0.006362798982234462,0.014379974407519784,0.00697664097696666,0.008289624256131816,0.005555002862311225,0.008659515168922875,0.009270540529872048,0.0038758273429403264,0.021937101640304595,0.01465316691674231,0.006655293131248638,0.010549839547458395,0.015262552594179222,0.008873088170006463,0.013281180538341016,0.04975697070449476,0.0,0.0058447083079493116,0.01762068407453917,0.014377389785614892,0.01331406641377864,0.009377485255986489,0.06850173116391103,0.03565150026733905,0.0018083315845312034,0.0,0.009307494719911354,0.06004937502400838,0.044494747539018095,0.012379249494034019,0.005614436143313652,0.007700792647348365,0.015238329132108878,0.05090738830971357,,0.002714544985826215,0.05719969164955061,0.1564990023943749,0.01297568718197821,0.007014273230678191,0.017475516274796998,0.006401636836868439,0.004001902056954689,0.006997372560539569,0.004454535149947499
Annealing Inert,0.13799617420592125,0.20357077499836215,0.05083245440891003,0.27916789450894475,0.2784041947644305,0.06372300750020461,0.23943752248651223,0.17685973490767737,0.08988156947566293,0.09983941198081218,0.05037125318217875,0.0777257403473329,0.076283767033093,0.24843220072651037,0.22879326016177504,0.18271046933224225,0.091262402845818,0.04885190737139967,0.04496242708228262,0.07098341616959378,0.0931887584700243,0.09582811831563467,0.11047105463887415,0.19200219637163946,0.004735351973935773,0.005254915026367638,0.0,0.014714222271406088,0.030206359760116975,0.015405171275221638,0.08113509486714822,0.06310611388876818,0.294373839949881,0.36852636434138464,0.14486895139509665,0.0,0.46235369628640605,0.37710157690924495,0.058178985371056556,0.12362432109906013,0.07337359806042051,0.08426859559523409,0.34266614010718044,0.3095330305417986,0.002714544985826215,,0.17811796495026522,0.08792232774902016,0.44790664959532517,0.1417749208498146,0.02298988655513744,0.05451970110818566,0.16462594324435056,0.27177872436369704,0.03597722370380906
Annealing Reductive,0.41243966974420954,0.2673351029532253,0.2867680938363107,0.35161325179588937,0.366937995900639,0.8028549365283202,,0.4383905358430295,0.3634945492937613,0.3841443166882814,0.184016015337111,0.25747698538895886,0.4888407438860459,0.3252616853568097,0.5505799770886229,0.6577613555007051,0.8449172661544548,0.3276780227599563,0.5184702330947594,0.2834184343779603,0.3139481099062269,,0.3327796934839447,0.22127979906737244,0.04198953939478702,0.16486194582235297,0.0,0.04238550587899968,0.15704832785143766,0.012025179256244918,0.18980869599729253,0.3276761684373611,,0.4359470906168838,0.5971304710948722,0.0,0.4454854047013426,0.2807997083381726,0.18119719366090487,0.2795516112059428,0.275827280127027,0.3100616707493317,0.17087620352746788,0.5442029703045513,0.05719969164955061,0.17811796495026522,,,0.32696204821183883,0.5198040017955854,0.11691454906506452,0.3466423351879026,0.07925019123662821,0.2068294503795498,0.02101515899113002
Acid wash or not,0.17815124251954445,0.24779668339387012,0.28822064577832013,0.40932854344244923,0.18983320609090498,0.3239523100699224,0.91514360214223,0.32588563965414835,0.4081821088686138,0.2620214348381107,0.2611047990192292,0.18288315113535367,0.1909981906810011,0.2812603763288353,0.25936373846846755,0.2578888959157436,0.274593669690821,0.2690046393808438,0.11897978825535653,0.25519285287674,0.28406432764605277,0.18168922839959598,0.39357084086531297,0.2395898624393967,0.22760807472574043,0.6815041500935707,0.0,0.16204242870745597,0.16499512118498855,0.0797194862512417,0.22258165856406725,0.23277371555660747,0.8723299567528735,0.27403331534065806,0.10015221981416118,0.0,0.30467809447922806,0.1747303275918506,0.3044590295549525,0.1535672272932519,0.22290012747150176,0.11336211226707354,0.1341900679035677,0.4778660680001081,0.1564990023943749,0.08792232774902016,,,0.297765980869255,0.25956865224913406,,0.7745412263262428,0.0832223877027339,0.06452812642750978,0.03108027796812354
Catalyst_Loading mg cm -2,0.33676794782372416,0.4038612851397392,0.1420117379422353,0.42963632387534445,0.3867455281927974,0.16462795174539516,0.3879381848630859,0.3899001724412256,0.19280915469764262,0.22596307069784277,0.07229976105831207,0.2729821398088806,0.20982935173346992,0.39542506155829166,0.36891480356470835,0.3407073484102142,0.19012697132730808,0.22752897716273804,0.1023105261757352,0.1941637056220127,0.19977349219251433,0.30548771872607094,0.30430940205204376,0.19880912180901206,0.0293549918621621,0.0914431251196248,3.806749900946451e-15,0.059151816746501405,0.11272737172979318,0.05011282492618697,0.14246438675773226,0.20009134305166917,0.37170999245776487,0.3211228039994421,0.2692434183586875,3.806749900946451e-15,0.46115295092120984,0.45567278226606717,0.10687578026621873,0.3251558521152791,0.2645108058001071,0.16043328882400765,0.46779900946717207,0.43354316092815665,0.01297568718197821,0.44790664959532517,0.32696204821183883,0.297765980869255,,0.36471765517899435,0.06360975583085851,0.14191302475962478,0.29565492139104027,0.5754063744399325,0.09048828688086981
Support Material Loading mg cm -2,0.19436559018067637,0.45263005267666817,0.09734522511206621,0.4896873202161748,0.3141564816830852,0.5115503433205143,0.731637558751156,0.5204938946523859,0.09597563042320902,0.3553088475623061,0.10654704333543585,0.20682873490793585,0.18024623223879427,0.31398713229339986,0.2597795842881742,0.3495309871208121,0.2481252104148176,0.2633843397083899,0.19903946724712201,0.20243829468943567,0.16687698253261962,0.15828945375333764,0.3810774449563935,0.2843271624298798,0.017691382068422867,0.056836577790728836,3.319058338434671e-14,0.04492133986447081,0.10842695722378087,0.04510793384795388,0.09047937069725678,0.26123072396421276,0.8759671653200969,0.5426034122845301,0.293493353393433,3.319058338434671e-14,0.4135918319320139,0.3046542878821986,0.15452788783239382,0.3213890089664426,0.18739646524908046,0.3045368096067344,0.2441801659619393,0.5288321783310772,0.007014273230678191,0.1417749208498146,0.5198040017955854,0.25956865224913406,0.36471765517899435,,0.06942001879344115,0.07859197373989348,0.10473276322030284,0.16686025412628375,0.04472541359679699
support not carbon,0.056289032938286986,0.0662489193490627,0.02378815454258398,0.05602438200559258,0.06548094531191574,0.05010122175443947,0.17346581797357535,0.12438393295365963,0.01881305654241347,0.04554314828303063,0.07599924355964588,0.03952446123755923,0.05912754890460286,0.038836578288807426,0.049664240004757346,0.07492370962249802,0.10294501048779874,0.020395763173275905,0.05909770290043121,0.04010174877812676,0.09336389619605234,0.03915113744206995,0.05000900556608057,0.008369728270769577,0.03268672885944326,0.4483058648475173,0.0,0.006751854465499183,0.025688354186357655,0.04553218171315078,0.04017700046086927,0.033380357418047506,0.6209194196921932,0.0427082330453828,0.03862498266954249,0.0,0.048868921013672274,0.06882168674115,0.12898768759458099,0.02950462974788055,0.01605140012544874,0.08093642435986641,0.03571492724752651,0.19134739211603005,0.017475516274796998,0.02298988655513744,0.11691454906506452,,0.06360975583085851,0.06942001879344115,,0.06826804458195525,0.0075212375007318935,0.06771467712600027,0.005871845823223571
Glassy Carbon_0/Carbon Paper_1,0.0705637909797499,0.05452012814631743,0.09722294231844043,0.27635098384517087,0.16632091107563907,0.08798563396918405,0.4607165723111659,0.18622164518820522,0.1538840670504259,0.1616551419913824,0.7389726221595329,0.11962751396192832,0.06494479323490308,0.14362727825795576,0.14874926791179455,0.13486993632304403,0.12359987381907411,0.05114851930192846,0.02354193862633864,0.05697623147346943,0.10222608790941937,0.12158186072936834,0.049402936133281165,0.03243243403483561,0.026456246445016138,0.0570920340699451,0.0,0.036736922522382934,0.051396067764298614,0.08176690963488217,0.0991715514713756,0.09696635135171205,0.8268395233581131,0.10598354232834595,0.1613892876874625,0.0,0.09971775062343582,0.105819355862603,0.15902480824424509,0.10876164437304389,0.08118916726769122,0.11545491372108899,0.053021704953709135,0.16359844168542884,0.006401636836868439,0.05451970110818566,0.3466423351879026,0.7745412263262428,0.14191302475962478,0.07859197373989348,0.06826804458195525,,0.026774991486677495,0.034750387637496605,0.007019160700316824
