,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),Electrolyte Proton Concentration (M),Stability Current Density (mA cm-2),Stability Test Time (h)
Metal_Dopant_3 Number of d electrons,0.11969568704502548,0.005188370251122465,1.6940208329569413e-15,0.00135396126721954,0.010616774066062151,0.013220604360975637,0.10862150587981637,0.30842368093647105,0.07882851540076367,0.0038009418742326316,0.010500860886730837,0.0067644745268212545,0.24175869225995342,0.02446222272743912,0.10350361752153621,0.07908800180619135,0.0004878360482248234,0.1247676317823843,0.0012537778305243713,3.627543957147656e-15,0.07447833919545943,0.012810013634214362,,0.006760329448226967,2.8864885490617856e-15,0.023493808150043146,4.082244526897144e-15,3.872785120735619e-15,0.0,3.650007687033198e-15,6.83093998517487e-15,4.8296686111239174e-15,0.06459646456026699,0.08218859632846573,0.02451779556553883,0.0,0.1420713734470494,0.0629374764272832,3.3381836409137383e-15,2.7722824319495306e-15,0.013351820235380046,0.0006722628425006506,0.02378014435984395,0.08136571804130562,3.1427118631548798e-15,0.04357419028105786,9.28132880644258e-16,0.02575638913970663,0.08094043106513259,0.047579610698194365,0.03812274305417038,0.0020795047225634004,0.12519753286475313,0.0182366652519073,0.007610554240003827
Metal_Dopant_3 Atomic Radius,0.04300403931977094,0.06733496756000311,0.0006234705875636119,0.005066313501311671,0.05471203194310743,0.04741623707762871,0.057006076789232696,0.0248653177422349,0.04946997022241945,0.004998319486517674,0.004162143921959569,0.02515373914945801,0.021365370124270228,0.03428013054275476,0.025268228146206582,0.046378691645207464,0.1040626927361833,0.03906753278707075,3.932104841026666e-16,0.008115138824431987,0.04465892315917227,0.05813474033989853,0.006760329448226967,,0.0010124503832591597,5.5707953699569045e-16,0.00065933530334124,6.822802577763827e-16,0.0,9.237966437575693e-16,3.9391466125759404e-16,0.0,0.04905391998987885,0.048952971104129106,0.025205428371152257,0.0,0.0691300913831096,0.06914226222192425,0.020163213000127276,0.00012327622709152735,0.014318941952212274,0.022589300422397884,0.034024770947395346,0.08582090359763932,3.938011610154965e-16,0.008466718865195821,0.06408507560219913,0.09438397627851142,0.07321102816889673,0.15419203030959402,0.07887305101695533,0.005632469549238565,0.15785083792072313,0.09637564103202019,0.03234961019326631
Metal_Dopant_4 Relative Atomic Mass,4.374393127236313e-15,1.6365983248259185e-14,1.2204660765152342e-14,2.1029956079218865e-14,4.3872610725048164e-15,6.070817270874665e-15,0.00012458822842181593,9.69264136666267e-15,0.01315805806803521,6.452227293617711e-15,1.4968355192817044e-14,0.0013866274586678906,2.7413815848607385e-15,4.50750054981299e-15,4.512622384229266e-15,3.7806269169608895e-15,0.016529331464687574,2.647643640809864e-15,9.298587034693233e-15,1.0433141371962844e-14,1.0430312841972813e-14,0.0022475502963694334,2.8864885490617856e-15,0.0010124503832591597,,3.392235466592783e-13,3.0956409994323623e-13,1.925232765867705e-13,0.0,9.148711127419552e-14,4.634401510714497e-13,2.910228311917591e-13,2.810343047022976e-15,2.599088974378669e-15,1.7256250340290713e-15,0.0,0.0006178800997012009,0.0008925281482435231,1.1917623446241516e-14,2.646694655002116e-15,1.0434795055674115e-14,0.040350457452302146,0.00023526423811786844,2.323552762584366e-15,2.3114491845592567e-14,0.00018571775808814232,6.191421049011649e-16,7.387914305750516e-15,0.0007315869454958718,0.0023089067677040842,1.230467530196012e-14,2.6502225763970543e-14,3.066579037159478e-15,0.00011048310611707665,6.603780643354179e-05
Metal_Dopant_4 Atomic Number,0.004115535463445901,1.7951927090172313e-14,5.204631645306518e-15,6.108701471476629e-15,2.7210638653769976e-15,8.98919581902813e-15,2.8790127207887924e-15,1.001106179630185e-14,8.967791510418163e-15,8.089489467307525e-15,1.1326268785037098e-14,2.4081864431952318e-14,3.877057255550143e-15,1.030148836329621e-14,6.893870687318859e-15,0.003166384512177299,5.061545530404601e-15,4.101854665699533e-15,2.0803439793064565e-14,1.1435115799488279e-14,8.08365339923769e-15,9.720355911992323e-15,0.023493808150043146,5.5707953699569045e-16,3.392235466592783e-13,,6.804649194699427e-13,1.1804135549935396e-12,0.0,6.833859053635469e-14,8.019850352282515e-13,2.396783814661758e-13,3.974545150482631e-15,2.6791427788273814e-15,1.7256569277843584e-15,0.0,1.0275424230975942e-15,1.5860911221583358e-15,2.0660149745546713e-14,1.8715771110647536e-15,6.0272478472740855e-15,1.3800092765407903e-14,1.1714044185651035e-15,1.9440758316769374e-15,2.3191524380257642e-14,3.117611820554831e-15,6.191430869545839e-16,1.280058005763483e-14,2.9984886815818576e-15,1.2339235680309873e-15,1.231625447353482e-14,1.2505389360307361e-14,2.3754728289100835e-15,1.1820808985781055e-15,1.333114014232641e-16
Metal_Dopant_4 Period,4.188424267147954e-15,0.03435468167685847,6.884927950955478e-15,8.941786635521464e-15,6.665114690797966e-15,7.716195525838488e-15,4.318472235598536e-15,3.1657393748478316e-15,0.02329210745676385,7.712785376086181e-15,2.887037456567668e-14,5.545423037522576e-15,2.167322240624873e-15,4.249994234956669e-15,5.527270544366165e-15,1.5527136032312047e-15,9.240662445702391e-15,3.3491257276865605e-15,9.302527376120084e-15,1.4760987048288815e-14,8.082731801851241e-15,1.3745687911588423e-14,4.082244526897144e-15,0.00065933530334124,3.0956409994323623e-13,6.804649194699427e-13,,5.20296996720318e-13,0.0,1.6538520440086861e-13,5.995979155821135e-13,1.634454961432732e-13,0.004895423929924047,0.004009012490039989,0.004019761971748884,0.0,1.0275415493236617e-15,0.009088864738815677,8.432900683117853e-15,4.584366904720764e-15,1.9058019133217295e-14,3.085025735929015e-14,0.004163399139367248,0.0033777903442408193,1.6387353118653793e-14,0.004453817806673598,8.7560025776728e-16,1.2799665155054128e-14,0.000525049767356269,0.002641226516145705,8.707178652589505e-15,3.187608886565414e-14,0.024324180930363724,0.001421148464284339,0.00030704656390737365
Metal_Dopant_4 Group,8.471622088759847e-15,2.1366023946945653e-14,5.81893269129624e-15,1.0064054956639431e-14,3.650680436450072e-15,5.9532288560673e-15,0.0007631163161986998,4.187919268395395e-15,0.020479967592941458,8.27125372052371e-15,2.3348850455212875e-14,8.117938109931003e-15,4.224918879948446e-15,5.417780259829682e-15,6.3824594296871544e-15,1.607213366993095e-15,6.534376459067766e-15,3.3491460415774665e-15,1.3156991792409896e-14,1.2351092052560387e-14,0.015474903832661657,8.999190466810664e-15,3.872785120735619e-15,6.822802577763827e-16,1.925232765867705e-13,1.1804135549935396e-12,5.20296996720318e-13,,0.0,9.644087822143224e-14,7.054745527991263e-13,0.0,3.3976378155375004e-15,0.044608805165379024,0.11328025912710618,0.0,1.4241926457069478e-05,1.5860905781189211e-15,2.065948178161502e-14,2.6468055198098263e-15,1.0439327143087507e-14,1.6900861433378818e-14,9.30937711132494e-16,0.0014603870108879239,2.3188690358309742e-14,3.818270654764935e-15,6.19143050998141e-16,7.390326615750036e-15,0.0005901190061519463,0.005717078441187919,8.708606868976297e-15,1.531536722046886e-14,0.0069766270612934694,0.0006032245890869292,0.0001274016071149898
Metal_Dopant_4 Ionization Potential,0.0,0.0,5.81897039838376e-15,1.7278117203526194e-14,0.0,8.249062734182119e-15,0.0,8.375866650351345e-15,0.0,0.0,1.7908849966108388e-14,1.56855312441303e-14,7.253317377327959e-15,1.0410523790013321e-14,5.826399521695829e-15,3.1054326878450323e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.7568168048739344e-15,0.0,,0.0,1.7374761795591473e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4544808923504925e-15,1.9510050441970313e-15,0.0,0.0,0.0,0.0,6.319566504915448e-17
Metal_Dopant_4 Electronegativity,6.310109282853916e-15,1.4492908071457574e-14,1.4476043875207248e-14,1.3035091339888298e-14,7.397431482482678e-15,8.33076615438831e-15,2.8777435476449523e-15,7.989463966360669e-15,0.016720803922105572,8.61252434208614e-15,1.3754899670120809e-14,9.358547951490862e-15,4.8446262788049095e-15,1.051081010285846e-14,3.681604686044869e-15,3.2673526383991666e-15,4.1252419325367175e-15,3.926055171069149e-15,8.020276329508913e-15,1.6754482469885698e-14,8.046428697014503e-15,7.326875150654358e-15,3.650007687033198e-15,9.237966437575693e-16,9.148711127419552e-14,6.833859053635469e-14,1.6538520440086861e-13,9.644087822143224e-14,0.0,,1.360856687652669e-13,0.0,0.02654223393894571,2.5986247862471113e-15,2.4400607505520353e-15,0.0,2.2439279724926495e-15,0.0036902629766770233,1.1838833663984992e-14,4.949882423739285e-15,1.4706923388323943e-14,3.7415788663662956e-14,1.5669536930917524e-15,0.015024204770303006,2.2554889660372947e-14,3.116000408238187e-15,1.0110426761934624e-15,5.2106904312343025e-15,3.2194489424743372e-15,0.013519524553208116,1.2218013473772918e-14,2.773303555385032e-14,0.008228575677850168,0.047515299968906084,0.0009869920883879147
Metal_Dopant_4 Number of d electrons,8.929846514226766e-15,1.4656218626319303e-14,4.507307633838861e-15,6.530362918501109e-15,3.441884773103766e-15,8.830047407132959e-15,5.9352138294068844e-15,7.166800262026646e-15,0.006875226174055804,4.8780915560843336e-15,1.132542184222992e-14,6.628219966950861e-15,3.49472146488229e-15,4.75169223063779e-15,9.212249284405187e-15,2.657172256751749e-15,1.4900549203938682e-14,3.3491415499999357e-15,2.6313438977038575e-14,1.0438360414270375e-14,1.7461977661855738e-14,5.195617960896816e-15,6.83093998517487e-15,3.9391466125759404e-16,4.634401510714497e-13,8.019850352282515e-13,5.995979155821135e-13,7.054745527991263e-13,0.0,1.360856687652669e-13,,1.1826543347051082e-13,2.916512178580159e-15,0.0015277536114969657,2.2828263691692584e-15,0.0,6.980774008347974e-16,1.2950370666454863e-15,2.0658778964437143e-14,4.951711417081406e-15,8.523526839372307e-15,2.5815316779186717e-14,1.0055275131143736e-15,0.0009470899511207392,1.6394772263170816e-14,3.818261780449324e-15,8.756004462619499e-16,0.0,2.4119821057383358e-15,1.6323260000790466e-15,1.23153832650973e-14,2.1658390177425504e-14,0.004583538398015411,5.910402567079857e-16,8.230816093160349e-05
Metal_Dopant_4 Atomic Radius,6.05523189860818e-15,2.0653374877265073e-14,6.372501664525286e-15,0.062127994233935446,1.2166503597259577e-15,7.434513765233369e-15,5.385376499990825e-15,0.007949285083884913,0.03574649518812858,7.108166927408762e-15,0.10858764366583912,0.00951504905518067,0.013009524289568324,4.506835808981458e-15,7.133764257809997e-15,0.0008354937854000402,8.260646374711454e-15,0.0,1.3137823145370846e-14,6.592249411305983e-15,1.5456011781961648e-14,0.0,4.8296686111239174e-15,0.0,2.910228311917591e-13,2.396783814661758e-13,1.634454961432732e-13,0.0,0.0,0.0,1.1826543347051082e-13,,3.818302172850561e-15,0.012746341125328077,0.001976012035804714,0.0,9.012043113021298e-16,1.4186064190095102e-15,0.02062763485306005,2.6464927746013014e-15,1.203954980903853e-14,0.0,0.01021076401338124,0.003335843447541853,0.0,3.117093891025098e-15,3.574608660995452e-16,1.0441883836218214e-14,0.011122190241151958,0.006932193986357772,1.2284437175076255e-14,8.819097729995231e-15,1.9393159993230387e-15,0.0008838984550827212,0.00027459742921020277
Metal_Dopant_1 Proportion in Precursor ,0.17495296793370296,0.09327732771466606,0.011889713213639736,0.04036667172997413,0.06649644258341643,0.06427455596720222,0.25867813460249334,0.0717770901419307,0.06965155151298534,0.13053368778264865,0.051595858013261324,0.12982067664380614,0.053650579921998794,0.03471630568551006,0.11643649786046226,0.11149674525089968,0.06265171978403374,0.1403144687960049,0.11424783238587144,0.026077458439267752,0.06828298365327592,0.07041735540218888,0.06459646456026699,0.04905391998987885,2.810343047022976e-15,3.974545150482631e-15,0.004895423929924047,3.3976378155375004e-15,0.0,0.02654223393894571,2.916512178580159e-15,3.818302172850561e-15,,0.21290962701105315,0.09199774249564505,0.0,0.06596342886736854,0.12048548065225707,0.0652267676993996,0.0414764073404406,0.013830985507813642,0.15448353397037354,0.0849318834433542,0.22344566998098536,3.2921838467084884e-15,0.11351618102050998,0.12059669865057568,0.05135468232079848,0.1348078667879722,0.109121514685186,0.04242071699750243,0.08843072615495937,0.11420390714236706,0.13414028313600995,0.025783793992751467
Metal_Dopant_2 Proportion in Precursor ,0.049931061405788305,0.17989797806463917,0.0711341106077004,0.15812716468122415,0.16131689511669425,0.13506322241408367,0.2613102491686572,0.05966846223204114,0.06712968969492461,0.08825427178749815,0.07846095132357231,0.0520911331250043,0.06820318721598141,0.179253674710036,0.3437271988953605,0.13232652498503256,0.10463405726727673,0.030267627445318822,0.006954869500200439,0.011369327029123175,0.14842805674789966,0.06444064150817295,0.08218859632846573,0.048952971104129106,2.599088974378669e-15,2.6791427788273814e-15,0.004009012490039989,0.044608805165379024,2.7568168048739344e-15,2.5986247862471113e-15,0.0015277536114969657,0.012746341125328077,0.21290962701105315,,0.09923912041689067,2.7568168048739344e-15,0.05207460873527956,0.1321487667609427,0.0314959540207359,0.006704663167586627,0.08272688391347197,0.03136743937838835,0.05396074065353353,0.23250879469548777,0.008166116033690557,0.020161547998918172,0.11056523359167483,0.07349932234633864,0.13498608840872015,0.10549048846554371,0.14893448938270015,0.024458214618489158,0.22984343697219267,0.207699929787478,0.017700217416780472
Metal_Dopant_3 Proportion in Precursor ,0.06833065030156062,0.06304134232784338,0.03695837668327275,0.04627879516841537,0.07745336830232045,0.16169443709015996,0.12129560662449855,0.14464322733883822,0.07597312595451083,0.3829809888874738,0.038415140637115056,0.030230910831261195,0.2795201669835498,0.23628931760755756,0.08540065119959088,0.06228852195966035,0.16351004338697847,0.21644304029225192,0.013585107823575283,0.08485202395998954,,0.10201648856024989,0.02451779556553883,0.025205428371152257,1.7256250340290713e-15,1.7256569277843584e-15,0.004019761971748884,0.11328025912710618,0.0,2.4400607505520353e-15,2.2828263691692584e-15,0.001976012035804714,0.09199774249564505,0.09923912041689067,,0.0,0.19030220320996585,0.03826455919774343,0.05256737635270945,0.0015640927743202759,0.02764820754871465,0.12621056538802705,0.10595276156323935,0.09385406251592436,0.0030872561947178486,0.04082295661314307,0.022315694270761525,0.083570907396449,0.15227858669727184,0.3795197822967359,0.05934556177883336,0.013742293134349853,0.13110799790874794,0.2180765251458402,0.018105710137334315
Metal_Dopant_4 Proportion in Precursor ,0.0,0.0,5.81897039838376e-15,1.7278117203526194e-14,0.0,8.249062734182119e-15,0.0,8.375866650351345e-15,0.0,0.0,1.7908849966108388e-14,1.56855312441303e-14,7.253317377327959e-15,1.0410523790013321e-14,5.826399521695829e-15,3.1054326878450323e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.7568168048739344e-15,0.0,,0.0,1.7374761795591473e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4544808923504925e-15,1.9510050441970313e-15,0.0,0.0,0.0,0.0,6.319566504915448e-17
Hydrothermal Temperature (Celcius degree),0.09063751055417514,0.053436306408770284,0.011437693750046279,0.0626379267887351,0.119951908120958,0.10514223835034148,0.03120157546723038,0.0556764645892899,0.05031819748119265,0.025992727788582352,0.02113818341852467,0.0441912403618753,0.03563799929483947,0.0470489256471826,0.048575322134122086,0.22893294751558868,0.029291515951635864,0.08874675007355119,0.14735479235934862,0.17018949785679285,0.05470993037629765,0.14487625007523794,0.1420713734470494,0.0691300913831096,0.0006178800997012009,1.0275424230975942e-15,1.0275415493236617e-15,1.4241926457069478e-05,0.0,2.2439279724926495e-15,6.980774008347974e-16,9.012043113021298e-16,0.06596342886736854,0.05207460873527956,0.19030220320996585,0.0,,0.08236594787423514,0.10984771310055601,0.008815494025706493,0.14297772426470629,0.020073094038152876,0.11061148106413524,0.13466322518778995,0.020643849767499233,0.0871741528478435,0.09174281131917839,0.06123342845827892,0.21976943756722475,0.058722621048613394,0.047912962136023474,0.021999617485330046,0.03652664241919543,0.10758323596640101,0.034572169183781705
Hydrothermal Time (min),0.09372712037944368,0.0512049010851754,0.030445829450967465,0.046140522725482636,0.11194127789770902,0.11268235043274383,0.04723247307448411,0.20520196145931982,0.21301338434266323,0.013162850712936618,0.018719995280070914,0.23274083002482326,0.11687695239384664,0.08333258578440608,0.1312385138141503,0.07848382852437275,0.14061742248829945,0.08596585058022929,0.01568425938481013,0.052265314297450245,0.05555566972735173,0.0364338601714484,0.0629374764272832,0.06914226222192425,0.0008925281482435231,1.5860911221583358e-15,0.009088864738815677,1.5860905781189211e-15,1.7374761795591473e-15,0.0036902629766770233,1.2950370666454863e-15,1.4186064190095102e-15,0.12048548065225707,0.1321487667609427,0.03826455919774343,1.7374761795591473e-15,0.08236594787423514,,0.1592124571585859,0.007872032883236285,0.007250489190716698,0.09267955128675039,0.07176917827944405,0.17321273284103353,0.0014874030744322498,0.04619083120470996,0.03945038077559663,0.07351239459045165,0.17116425556201184,0.19894625452616235,0.05239818720932949,0.03740268564207852,0.16713156592977743,0.06427907127981806,0.02632172628789479
Hydrothermal Still/Strring (0/1),0.04074449252903753,0.04030781677603669,0.015092447921653068,0.09933506609788498,0.04904332795948369,0.02358954345294456,0.1288391613452988,0.05136415954281469,0.25710984791890523,0.14327084447400382,0.06208362675398686,0.045613565426298075,0.044470450057216906,0.017265448115232458,0.03194856571461114,0.09596708759282185,0.22186368782030272,0.03343016280677555,1.3225393620550903e-14,0.051284416449594195,0.05526232805244093,0.05792228027046173,3.3381836409137383e-15,0.020163213000127276,1.1917623446241516e-14,2.0660149745546713e-14,8.432900683117853e-15,2.065948178161502e-14,0.0,1.1838833663984992e-14,2.0658778964437143e-14,0.02062763485306005,0.0652267676993996,0.0314959540207359,0.05256737635270945,0.0,0.10984771310055601,0.1592124571585859,,0.0038166230173302413,0.606060554467801,0.08204405117185945,0.05025613130300801,0.0792077324438937,7.500793313501418e-15,0.20862491138675981,8.74815318240295e-16,0.009127207925950415,0.03337220980926888,0.06826177670903848,0.15970556049303236,0.022928730283540005,0.04421625992872479,0.030829738841283986,0.009451351048409997
Hydrothermal Strong Reductant in Liquid (0/1),0.05824466955797842,0.023907555189609613,7.515927270953534e-15,0.010920357496826082,0.0011866977230788334,0.045960193891725364,0.0043709054779400135,0.10022041547087714,0.014065159480556547,0.004107274690880192,7.418997426631527e-15,0.0007955211900480336,0.028141696401085155,0.013059786985325277,0.01437699843274678,0.0046302116308418574,0.3181049343113465,0.18469644151995473,4.025255800710082e-15,0.3326114651413102,0.0005863705430573402,0.20050048520880165,2.7722824319495306e-15,0.00012327622709152735,2.646694655002116e-15,1.8715771110647536e-15,4.584366904720764e-15,2.6468055198098263e-15,0.0,4.949882423739285e-15,4.951711417081406e-15,2.6464927746013014e-15,0.0414764073404406,0.006704663167586627,0.0015640927743202759,0.0,0.008815494025706493,0.007872032883236285,0.0038166230173302413,,0.001427388132053202,0.023317126963222405,0.0064799559488330615,0.03540666437566284,1.8595100035364927e-15,2.0177199263109874e-15,8.030833357501511e-05,0.0013473449222188149,0.11220792666169843,0.007067742459874287,0.011476455451274025,0.006552360135938957,0.13161762294477253,0.037287914377200714,0.035937001449323464
Hydrothermal Weak Reductant in Liquid (0/1),0.04409450088791009,8.64045908133214e-15,6.2004889450089016e-15,0.06110608019017263,0.0637655357239726,0.013875707044346281,0.04710332250511082,0.11676241511408841,0.14697839341605595,0.010422160254487688,0.06768967623533209,6.3347765793290215e-15,0.0357458000044092,0.009899123750912637,0.037362968346311566,0.005315300893679089,4.174508819939979e-15,0.13540327221792142,0.11656609906496715,0.11708884448198746,0.03798240087944533,0.04470679232643459,0.013351820235380046,0.014318941952212274,1.0434795055674115e-14,6.0272478472740855e-15,1.9058019133217295e-14,1.0439327143087507e-14,0.0,1.4706923388323943e-14,8.523526839372307e-15,1.203954980903853e-14,0.013830985507813642,0.08272688391347197,0.02764820754871465,0.0,0.14297772426470629,0.007250489190716698,0.606060554467801,0.001427388132053202,,0.0050027038543081805,0.009795109305500822,0.020370434996689623,5.657354102074854e-15,2.0703544348742873e-15,8.178335984943214e-05,5.58390369702785e-15,0.04689233649102352,0.03071514912078909,0.07552105768198729,0.0040627473239207255,0.03827001014478761,0.15343019036775607,0.0036292803620134157
Mixed in Solid or Liquid (0/1),0.025958461251925354,0.14402871627173966,0.14188595483385488,0.037681590682609886,0.06268185674215278,0.020389384173325423,0.030553702222909342,0.03919220249108909,0.20110639414760756,0.03180561664509458,0.24275797044631278,0.18156494078169771,0.01705235502921763,0.09724396987708744,0.044200676765173794,0.029405650986262973,0.12168748559504239,0.08388530433626508,1.7249874955993694e-14,0.05095437889960292,0.21319302988121058,0.13947609646796408,0.0006722628425006506,0.022589300422397884,0.040350457452302146,1.3800092765407903e-14,3.085025735929015e-14,1.6900861433378818e-14,0.0,3.7415788663662956e-14,2.5815316779186717e-14,0.0,0.15448353397037354,0.03136743937838835,0.12621056538802705,0.0,0.020073094038152876,0.09267955128675039,0.08204405117185945,0.023317126963222405,0.0050027038543081805,,0.01683276474425324,0.10862148913824099,1.1859825957059433e-14,0.11833993924908409,0.02182789373068285,0.7783931615240967,0.3057967605982113,0.10530117717433418,0.05222808934956071,2.3626035339416492e-14,0.006282863719928716,0.10814270015619337,0.0021810081378400396
Annealing Temperature (Celcius Degree),0.09199828935160402,0.1337095459597387,0.01192989031082938,0.04408723509496321,0.05336784180959162,0.08388984917839522,0.0723902570566999,0.04433210602254147,0.10171899070487947,0.04221911897292712,0.019107675788754722,0.02948535027190881,0.052261782580077194,0.09851436535619845,0.08302349077911529,0.09460394319227092,0.027724942778783686,0.11497505483106756,0.015603534918488654,0.013644885629429252,0.059875931657932195,0.0739078479379022,0.02378014435984395,0.034024770947395346,0.00023526423811786844,1.1714044185651035e-15,0.004163399139367248,9.30937711132494e-16,0.0,1.5669536930917524e-15,1.0055275131143736e-15,0.01021076401338124,0.0849318834433542,0.05396074065353353,0.10595276156323935,0.0,0.11061148106413524,0.07176917827944405,0.05025613130300801,0.0064799559488330615,0.009795109305500822,0.01683276474425324,,0.17534237672733985,9.68430979302485e-16,0.033144385131088396,0.049882707103657276,0.02595347929604604,0.223277601943436,0.07399640208617894,0.04063271766872755,0.01284039678790136,0.10989444281677621,0.20940437103441129,0.030371390972399825
Annealing Time (min),0.12363545117047059,0.07769336012877277,0.08678607575886561,0.04547966384602441,0.09174844762650336,0.07734673294619368,0.2526020228810154,0.1252616954560113,0.18597166914311838,0.15684411385588462,0.10714314243205468,0.04405292020066202,0.10359797710504257,0.14410573623129513,0.124106409668669,0.20327363807428103,0.15651821171704816,0.19822243592173303,0.003902329229025797,0.011880397597120262,0.12327293663246075,0.13015317018394051,0.08136571804130562,0.08582090359763932,2.323552762584366e-15,1.9440758316769374e-15,0.0033777903442408193,0.0014603870108879239,0.0,0.015024204770303006,0.0009470899511207392,0.003335843447541853,0.22344566998098536,0.23250879469548777,0.09385406251592436,0.0,0.13466322518778995,0.17321273284103353,0.0792077324438937,0.03540666437566284,0.020370434996689623,0.10862148913824099,0.17534237672733985,,0.02795598380009232,0.05767030859119683,0.10729633470249003,0.2715328274587164,0.2629411847169036,0.1847114476250991,0.0702139544117949,0.031011692097243106,0.24819936027930417,0.2387257792779524,0.02757795930655981
Annealing Still/Strring (0/1),0.010416421280166049,1.3853550356322676e-14,0.006269253877816792,1.1384791492468715e-14,4.169797021254694e-15,9.883854172364361e-15,2.857089015632653e-15,2.937469674568455e-15,1.3173048037712055e-14,0.04080177978792984,1.5718540730078325e-14,0.026804260292835207,2.5489020000631346e-15,5.3508495272967045e-15,0.004983146048947558,0.01986035745036325,7.497301235066845e-15,2.040320726748735e-15,1.726978267594571e-14,1.0607976695077967e-14,1.0605498951290341e-14,7.831636060501528e-15,3.1427118631548798e-15,3.938011610154965e-16,2.3114491845592567e-14,2.3191524380257642e-14,1.6387353118653793e-14,2.3188690358309742e-14,0.0,2.2554889660372947e-14,1.6394772263170816e-14,0.0,3.2921838467084884e-15,0.008166116033690557,0.0030872561947178486,0.0,0.020643849767499233,0.0014874030744322498,7.500793313501418e-15,1.8595100035364927e-15,5.657354102074854e-15,1.1859825957059433e-14,9.68430979302485e-16,0.02795598380009232,,2.184838139924987e-15,0.09827918935443133,7.041637022738447e-15,0.027940405964944313,3.943514241405434e-15,0.0,1.5567027729046066e-14,0.035975571386885806,9.339108337540337e-16,0.0024490770819879993
Annealing Atomosphere Inert (0/1),0.01027747271274075,0.06525935637675546,2.222554106434824e-15,0.09970176052635311,0.013044541078463793,0.009064732223749677,0.25999480030404526,0.08459073835980778,0.02029522806300304,0.04372498688739514,0.15964260805610045,0.02005016113714618,0.07128040039409192,0.015110021701998837,0.016825136096742004,0.030899886597598788,0.016364108638586023,0.07727901726359838,0.020233833356268154,0.06319313549983412,0.05257386543495192,0.2695035787099659,0.04357419028105786,0.008466718865195821,0.00018571775808814232,3.117611820554831e-15,0.004453817806673598,3.818270654764935e-15,0.0,3.116000408238187e-15,3.818261780449324e-15,3.117093891025098e-15,0.11351618102050998,0.020161547998918172,0.04082295661314307,0.0,0.0871741528478435,0.04619083120470996,0.20862491138675981,2.0177199263109874e-15,2.0703544348742873e-15,0.11833993924908409,0.033144385131088396,0.05767030859119683,2.184838139924987e-15,,0.0021666180921491467,0.023340672037795235,0.03740955960815653,0.09989805874232628,0.036161796480062,0.0007970407801328569,0.04033586150813988,0.11966438867039232,0.00748599215458653
