,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),Electrolyte Proton Concentration (M),Stability Current Density (mA cm-2),Stability Test Time (h)
Metal_Dopant_3 Electronegativity,1.4038304971785972e-16,0.0008781566976140729,1.453606849886953e-14,2.5933934510428793e-14,5.151715387814768e-15,5.419257914762652e-15,5.407532847880373e-16,6.362663400606276e-15,4.190061078955329e-15,6.35099773185544e-15,3.5080956969504176e-14,2.038903380001742e-15,7.595376561780173e-15,1.3580173606516921e-14,1.5186316497428446e-14,2.196510492572975e-15,4.88344529232964e-15,6.458391287735758e-15,5.3433695293290974e-15,0.00280474447254563,1.9678926438106783e-14,,4.6060871861364066e-14,2.497281540618324e-16,1.6352127191599745e-14,3.7611791556924385e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0491186233385912e-14,3.565815260731555e-15,1.849768168414531e-14,0.0,3.2291425118992325e-15,1.185082511427398e-15,1.3961040971516008e-14,4.891697750552828e-14,4.882021223041955e-14,,0.0007312240461916833,0.001692466362651333,6.290722106595956e-14,1.2486225395563068e-14,0.0004847174338806349,1.6132268687522832e-14,1.8120718787188492e-15,3.3883952609587974e-15,1.2520865444321978e-14,0.05322955065738905,5.383464437983055e-15,0.00024440550940425706,0.0006143769589128183
Metal_Dopant_3 Number of d electrons,2.6975288244587686e-16,0.00024262312564627772,2.724790624893622e-14,0.016796763301707793,0.0010133047959452936,0.018746361547707813,1.873439171927661e-15,0.006579401729505917,0.003593450049307953,1.6241049018315428e-14,7.978000575860986e-14,5.169968558559401e-15,0.005803776761436055,1.0336721079986953e-14,1.8768490172552474e-14,6.8605228625905056e-15,1.171288847353456e-14,5.1310476686662705e-15,8.236240533416457e-15,5.093231011901034e-15,1.574919808708463e-14,4.6060871861364066e-14,,0.003346433794170208,6.960828187146023e-14,8.159801093212189e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0739028379960055e-14,0.0009684808580019766,0.10422988696426763,0.0,3.7671224135818876e-15,0.01842723113106062,1.621833515754539e-14,3.9401634669446925e-14,3.084874959024245e-14,1.1080596549526553e-14,0.0013707744756873733,0.0010531081451642746,6.951766110203416e-14,1.8200394735232657e-14,8.226716123370615e-05,2.279352266473634e-14,3.975593910640639e-15,0.006378362297207161,1.5933890550816916e-14,2.992739593428627e-14,4.047963128853448e-15,0.00037378430330481697,0.0005084033241775757
Metal_Dopant_3 Atomic Radius,0.02731496858704754,0.026512203806136524,2.5336005473749596e-16,0.0060137543065850235,0.0018884115601463503,0.0016581086283146815,0.01916438690765208,0.003836495876467248,0.000700281197708956,0.0006990947020105848,4.499993996519087e-16,0.00756343252654603,0.0026321164567517886,0.0009282874980528251,0.002409880107272174,0.0007756725158834913,1.4517368179546609e-16,1.482601924043156e-16,2.0307816042781628e-16,0.00395330521753054,2.4785867276472298e-16,2.497281540618324e-16,0.003346433794170208,,2.0981617738527783e-16,1.817062766445633e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0010311131570432813,0.0014387259550374574,0.006503953353579069,0.0,0.0024680683219296014,0.008176556130678199,0.0009954416952620915,0.0008892708932613812,0.0004511310704987452,0.0016430073167738681,0.004348257180699633,0.0019984036917180302,1.2848573884491042e-16,1.28472291705779e-16,0.04814160411335374,1.2847654031054708e-16,0.0013865573586615344,0.005203652306349361,2.0979941868879313e-16,2.708633810274076e-16,0.0023468907308719874,0.004324438743295549,0.03923381595006784
Metal_Dopant_4 Relative Atomic Mass,3.932307429851272e-16,9.431727669981529e-17,2.1494485609850966e-14,0.06344713619904409,8.576911149382599e-15,4.796871031583592e-15,2.07134731290355e-15,3.708633216956493e-15,4.5656967472838776e-15,3.0440112106776084e-15,4.6058182344933054e-14,1.879479038291183e-15,5.26501558634439e-15,1.4268915789662147e-14,1.445280113042214e-14,3.636717372128005e-15,2.857501863499223e-15,5.642286250327633e-15,3.13503290083833e-15,5.11242994592618e-15,7.80581882369077e-15,1.6352127191599745e-14,6.960828187146023e-14,2.0981617738527783e-16,,1.7018574420311948e-13,0.0,0.0,0.0,0.0,0.0,0.0,7.510639933310393e-15,2.9850974840682618e-15,1.6159937180690622e-14,0.0,3.3507943208844103e-15,1.1708079837741133e-15,9.130776853773294e-15,3.567848177942038e-14,5.927814859157129e-14,0.0,5.866702458680821e-16,1.0298095476157635e-15,9.748383578238529e-14,1.1796720629546329e-14,3.7768136349908486e-17,1.423949086202186e-14,0.000977352247809113,2.4849627335922232e-15,1.3426914685533054e-14,3.0493245351660845e-14,4.275371661134734e-15,5.09508257220767e-16,6.378878304311099e-05
Metal_Dopant_4 Atomic Number,9.876504904854405e-06,2.1090003480770365e-16,1.585969856566484e-14,6.072865042228145e-15,9.657859988112203e-15,8.319899797225617e-15,2.1408239362815385e-15,9.484932770430893e-15,2.53295785176755e-15,9.335871264471183e-15,4.5043937178357255e-14,1.5070040384549137e-15,2.3848871336008693e-15,8.886700638982842e-15,4.04731403420931e-14,6.013463422853722e-15,4.9534935544630335e-15,6.097688930331841e-15,1.1314947377266668e-14,6.470243294089794e-15,1.1073792772204329e-14,3.7611791556924385e-14,8.159801093212189e-14,1.817062766445633e-16,1.7018574420311948e-13,,0.0,0.0,0.0,0.0,0.0,0.0,6.137153663870228e-15,3.656819456654915e-15,0.06695346049878073,0.0,2.8698900419456854e-15,1.0139637299290592e-15,1.446802496092741e-14,1.8138071797122686e-14,8.937930547034063e-14,7.936314993431481e-15,8.501719654672056e-16,1.4281023540590576e-15,1.0865838052386234e-12,1.183909254890107e-14,3.77681391159964e-17,1.01216649904686e-14,5.670097757019409e-15,1.8353988655894183e-15,1.6521185951198663e-14,4.880001946810482e-14,7.40724675546646e-15,2.4018520725428515e-16,7.438423783560709e-06
Metal_Dopant_4 Period,0.0,0.0,2.0765718882461726e-14,6.559459671057509e-15,0.0,1.0376800460084977e-14,0.0,3.8493656861816825e-15,3.3507903756928046e-15,5.095309531570896e-15,0.0,1.8795646342535515e-15,3.1549108806385116e-15,8.886739759295567e-15,0.0,3.5139620111436034e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568614475033204e-16,0.0,0.0,0.0,0.0,2.2501102937379596e-15,0.0,0.0,0.0,4.68475991874689e-15,0.0,2.3854843295687836e-17
Metal_Dopant_4 Group,0.0,0.0,2.0765718882461726e-14,6.559459671057509e-15,0.0,1.0376800460084977e-14,0.0,3.8493656861816825e-15,3.3507903756928046e-15,5.095309531570896e-15,0.0,1.8795646342535515e-15,3.1549108806385116e-15,8.886739759295567e-15,0.0,3.5139620111436034e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568614475033204e-16,0.0,0.0,0.0,0.0,2.2501102937379596e-15,0.0,0.0,0.0,4.68475991874689e-15,0.0,2.3854843295687836e-17
Metal_Dopant_4 Ionization Potential,0.0,0.0,2.0765718882461726e-14,6.559459671057509e-15,0.0,1.0376800460084977e-14,0.0,3.8493656861816825e-15,3.3507903756928046e-15,5.095309531570896e-15,0.0,1.8795646342535515e-15,3.1549108806385116e-15,8.886739759295567e-15,0.0,3.5139620111436034e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568614475033204e-16,0.0,0.0,0.0,0.0,2.2501102937379596e-15,0.0,0.0,0.0,4.68475991874689e-15,0.0,2.3854843295687836e-17
Metal_Dopant_4 Electronegativity,0.0,0.0,2.0765718882461726e-14,6.559459671057509e-15,0.0,1.0376800460084977e-14,0.0,3.8493656861816825e-15,3.3507903756928046e-15,5.095309531570896e-15,0.0,1.8795646342535515e-15,3.1549108806385116e-15,8.886739759295567e-15,0.0,3.5139620111436034e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568614475033204e-16,0.0,0.0,0.0,0.0,2.2501102937379596e-15,0.0,0.0,0.0,4.68475991874689e-15,0.0,2.3854843295687836e-17
Metal_Dopant_4 Number of d electrons,0.0,0.0,2.0765718882461726e-14,6.559459671057509e-15,0.0,1.0376800460084977e-14,0.0,3.8493656861816825e-15,3.3507903756928046e-15,5.095309531570896e-15,0.0,1.8795646342535515e-15,3.1549108806385116e-15,8.886739759295567e-15,0.0,3.5139620111436034e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568614475033204e-16,0.0,0.0,0.0,0.0,2.2501102937379596e-15,0.0,0.0,0.0,4.68475991874689e-15,0.0,2.3854843295687836e-17
Metal_Dopant_4 Atomic Radius,0.0,0.0,2.0765718882461726e-14,6.559459671057509e-15,0.0,1.0376800460084977e-14,0.0,3.8493656861816825e-15,3.3507903756928046e-15,5.095309531570896e-15,0.0,1.8795646342535515e-15,3.1549108806385116e-15,8.886739759295567e-15,0.0,3.5139620111436034e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568614475033204e-16,0.0,0.0,0.0,0.0,2.2501102937379596e-15,0.0,0.0,0.0,4.68475991874689e-15,0.0,2.3854843295687836e-17
Metal_Dopant_1 Proportion in Precursor ,0.0006036030331113556,0.00872300586667094,0.0027009936323026456,0.0025065518239478627,0.0022872783426803357,0.09339992110380925,0.0005803537895379982,0.009069836226787217,0.010961807689265482,0.03417188762258334,0.003278556270038498,0.009345321098671313,0.0032710493205698066,0.008303757072744793,1.9803405212663547e-14,0.009047841569161375,4.850593483822617e-15,0.021628924023703183,4.954023224965411e-15,3.829827952396896e-15,5.359469970176925e-15,1.0491186233385912e-14,1.0739028379960055e-14,0.0010311131570432813,7.510639933310393e-15,6.137153663870228e-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.009191532058992142,0.01939499603229438,0.0,0.023828333494886382,0.03337967952274216,0.006411185042580243,5.367742063885341e-15,0.0012319751597580418,5.5292270404191674e-15,0.008465348937075923,0.002758027132150711,7.516354104144179e-15,5.567827855547375e-15,0.01441775619233784,4.438665183051917e-15,0.01892127284196765,0.006784008317488159,5.684557802220886e-15,0.0037914287689891435,0.0008454802389145571,0.007339290626891586,0.0023405807024642496
Metal_Dopant_2 Proportion in Precursor ,0.0029555012331044447,0.0013405180698419204,9.518568746488921e-15,0.035739255342712654,0.0035047930971567037,0.04566822739503689,0.0012272589561539027,0.02051163747994972,0.0085519508901054,4.6590940417844765e-15,3.988367034017355e-15,3.947896832596224e-05,0.006663378470729207,0.008793314422529046,0.0022662635101383705,4.397589226978885e-05,2.7283212034483346e-15,0.00624774499979681,3.4370514605058715e-15,2.16543450765045e-15,3.5307386387011264e-15,3.565815260731555e-15,0.0009684808580019766,0.0014387259550374574,2.9850974840682618e-15,3.656819456654915e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.009191532058992142,,0.011922098603698606,0.0,0.01244266108724709,0.015165228154511833,0.018258719894971465,0.0004737252915820938,0.0027385783397333753,3.1244110132933456e-15,0.0026534298821193135,0.007164076743832934,4.951338752960902e-15,4.690655500596069e-15,0.009340279533211811,4.73560219784193e-15,0.0524732966735463,0.06786577935249877,0.0057686982500545535,0.0020931342118320857,0.002371325895280304,0.008781064749268942,0.004113614919379517
Metal_Dopant_3 Proportion in Precursor ,0.007457679897314653,1.1632322865332808e-05,1.2380164582664992e-14,0.04758510649849389,0.008131275998990604,0.026127725410310474,0.0006171504649355259,0.0335680986885743,6.011446846505018e-15,0.004416802472833066,5.104515089315529e-14,8.08270247662267e-15,6.166493327863332e-15,0.005527846613124911,0.09099364498485324,0.00038928166961755916,5.871543141700797e-15,5.961501320564341e-15,8.508833449207862e-15,5.921917266775776e-15,0.0004960062875982613,1.849768168414531e-14,0.10422988696426763,0.006503953353579069,1.6159937180690622e-14,0.06695346049878073,0.0,0.0,0.0,0.0,0.0,0.0,0.01939499603229438,0.011922098603698606,,0.0,3.2402046504126504e-15,0.00299732308286254,0.0019490805730282116,1.0197725714848119e-14,2.0298204484737335e-14,0.04992951764000768,0.014994651818563675,0.0026069666758585853,1.325294339818745e-14,9.871838278108864e-15,5.3411780887962187e-17,1.087331868719628e-14,0.010602700624013183,0.02604343796884469,1.4948570046703965e-14,0.032696889506139123,0.00583038478343271,0.002851708609394418,0.002567252373023234
Metal_Dopant_4 Proportion in Precursor ,0.0,0.0,2.0765718882461726e-14,6.559459671057509e-15,0.0,1.0376800460084977e-14,0.0,3.8493656861816825e-15,3.3507903756928046e-15,5.095309531570896e-15,0.0,1.8795646342535515e-15,3.1549108806385116e-15,8.886739759295567e-15,0.0,3.5139620111436034e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.568614475033204e-16,0.0,0.0,0.0,0.0,2.2501102937379596e-15,0.0,0.0,0.0,4.68475991874689e-15,0.0,2.3854843295687836e-17
Hydrothermal Temperature (Celcius degree),0.00039030534535651414,0.002555928891802132,4.157079585628148e-05,0.041303057390044653,0.04224792363085804,0.05230094396589137,0.0013623128523033664,0.010143739982419608,0.04131555138808595,0.00919915747633483,0.0019459544484476024,0.017580813330558494,0.012867777890292996,0.007111552427387645,0.030300030363973156,0.006031034592632985,0.002978919506124156,0.009387020464593141,0.01651405442841799,2.35170485948413e-15,2.926874408188827e-15,3.2291425118992325e-15,3.7671224135818876e-15,0.0024680683219296014,3.3507943208844103e-15,2.8698900419456854e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.023828333494886382,0.01244266108724709,3.2402046504126504e-15,0.0,,0.007632926763064856,0.0019170340092335078,3.1057985082148803e-15,3.3475510683175793e-15,2.480638026639197e-15,0.005565236112071065,0.010225847393966182,2.1195490310327945e-15,6.0515612649872905e-15,0.00595722116874497,0.0017069218663370437,0.012949621849457797,0.008412651793841455,0.016708484993458624,0.00820416348207452,0.008620270416897809,0.010268511770065816,0.004962228658499691
Hydrothermal Time (min),0.010192269350745402,0.001634867393855194,0.0025795969536157497,0.020447739414716837,0.00699061422145071,0.005597739598961209,0.007263420282507911,0.013762525561007998,0.016297802402898784,0.0065464153519810804,0.009420825189720185,0.016292556496902116,0.011637581259008,0.024090983061483183,0.002246227717979971,0.010349780320081594,1.2981879044001723e-15,0.005729915566681734,0.00389514805508828,9.318229308713668e-16,0.007628398568522291,1.185082511427398e-15,0.01842723113106062,0.008176556130678199,1.1708079837741133e-15,1.0139637299290592e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.03337967952274216,0.015165228154511833,0.00299732308286254,0.0,0.007632926763064856,,1.0759296495912338e-15,1.3598087768708644e-15,9.794813071367838e-16,0.005108191562860728,0.041948086898672514,0.00841518965823501,1.1411782692969408e-15,0.009966310641756706,0.005560275008377325,0.0033987560140325205,0.018299112407837145,0.039780595606512335,0.010562449947098488,0.007933627666500626,0.01105531319159088,0.037520708217086585,0.009901226087709377
Hydrothermal Still/Strring (0/1),0.0003934223697850035,0.012615745422068579,1.1862665955400535e-14,0.04033361910378301,0.0073447292297675135,0.017175935860351293,0.0006836394890569931,1.2628046544096064e-14,4.587441376693243e-15,0.0010753060381158493,2.1542766614907382e-14,2.940993090486521e-15,2.7169511648381793e-15,0.0036254642149898234,1.526187635589025e-14,0.07587331817672614,6.4162299618230005e-15,1.0083637635998174e-14,1.1280552378933145e-14,6.786085116328737e-15,0.0008276615550884674,1.3961040971516008e-14,1.621833515754539e-14,0.0009954416952620915,9.130776853773294e-15,1.446802496092741e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.006411185042580243,0.018258719894971465,0.0019490805730282116,0.0,0.0019170340092335078,1.0759296495912338e-15,,2.280262565321405e-14,1.4246050055678254e-14,5.9954938811408546e-15,0.024748075486844115,0.0002060438929099573,2.505848933440486e-14,1.7734441303445958e-14,0.0001244231005762151,1.88851344421526e-14,0.010385391272863245,6.340301904594717e-15,1.0709346450583737e-14,0.001783389154911437,4.404992945636126e-15,0.0028038652388617524,0.0009851548431674656
Hydrothermal Strong Reductant in Liquid (0/1),2.6406969377288143e-16,2.000719323657482e-16,2.326656560652999e-14,5.9759842472064966e-15,0.07944810516015118,1.5547582091106824e-14,5.406694733254492e-16,1.1529114863103342e-14,0.01638975456546184,0.031094711304781905,3.343240279877475e-14,3.950090213852046e-15,9.72387727159659e-15,1.2206853789453282e-14,1.7023024701441846e-14,3.739084598336133e-15,7.895175896881537e-15,8.785425834305113e-15,9.144909458372543e-15,7.12159334881935e-15,1.2452071207927531e-14,4.891697750552828e-14,3.9401634669446925e-14,0.0008892708932613812,3.567848177942038e-14,1.8138071797122686e-14,0.0,0.0,0.0,0.0,0.0,0.0,5.367742063885341e-15,0.0004737252915820938,1.0197725714848119e-14,0.0,3.1057985082148803e-15,1.3598087768708644e-15,2.280262565321405e-14,,2.813542691749283e-14,7.58182348738623e-15,6.15180625880279e-16,7.819858218635758e-16,3.626630714371997e-14,7.601166673171612e-15,6.541619408233039e-17,8.83891858827378e-15,2.970907344422642e-15,3.172246144284411e-15,1.8878170748888827e-14,2.8791925669767916e-14,4.646182272743993e-15,3.7973287540334195e-16,0.00035027701547515357
Hydrothermal Weak Reductant in Liquid (0/1),2.270309839242926e-16,0.00026954454982248136,1.7297403704023396e-14,8.189721906337266e-15,0.015371061171461165,1.5287493977870445e-14,8.831557650433912e-16,0.005175285990045728,0.003027618985512958,6.515010437408943e-15,4.371063868235929e-14,4.0486106897753585e-15,0.0019387561788899862,6.2378220931140455e-15,1.348504658474754e-14,7.562878835710852e-15,4.019920780669331e-15,0.023370290529727257,6.965957157051863e-15,7.205720028076196e-15,1.5312506639015842e-14,4.882021223041955e-14,3.084874959024245e-14,0.0004511310704987452,5.927814859157129e-14,8.937930547034063e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0012319751597580418,0.0027385783397333753,2.0298204484737335e-14,0.0,3.3475510683175793e-15,9.794813071367838e-16,1.4246050055678254e-14,2.813542691749283e-14,,5.546684817017805e-15,6.426364129551664e-16,0.0022976917610604895,1.4116619920675105e-13,2.1588685075792196e-14,0.00037053161956987957,2.5806114003390788e-14,0.007246452258022039,0.0014676021321608983,1.598468696467381e-14,0.030660014315875832,1.3360332917042288e-14,0.0004643046710359524,0.0008771647028819101
Mixed in Solid or Liquid (0/1),0.0011639709101855706,2.1604721035070797e-16,4.936889596492876e-15,4.280993786632939e-15,4.738629976678279e-15,1.255293689386456e-14,0.008796840758606785,5.149390898257412e-15,1.91879473148172e-15,4.8024344093798995e-15,1.721986561337816e-14,3.0540713895231605e-15,1.623452816669619e-15,9.216766761006567e-15,1.3161701999480906e-14,0.0005419082403447913,4.640269447325256e-15,2.818470691373939e-15,4.263425691566571e-15,3.432664655758791e-15,6.4508058978449885e-15,,1.1080596549526553e-14,0.0016430073167738681,0.0,7.936314993431481e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.5292270404191674e-15,3.1244110132933456e-15,0.04992951764000768,0.0,2.480638026639197e-15,0.005108191562860728,5.9954938811408546e-15,7.58182348738623e-15,5.546684817017805e-15,,0.0012629527105393584,0.0030234877980063884,1.1223352867461527e-14,0.0,4.0877338331569854e-05,0.0,0.02471821987044715,3.1104454431857303e-15,0.0,9.134828035224351e-15,1.7649677377504286e-15,0.006032518877989112,0.0028679564788971212
Annealing Temperature (Celcius Degree),0.020281459068394365,0.01083963915218637,0.0013837879180024996,0.000514988560197717,0.008772336388562486,0.0027967476717786384,0.03326046178508847,0.008493562668913057,0.006924419482590747,0.018155320345802622,1.062368416728011e-15,0.007942135963853236,0.002700941772025749,0.0062000506607498024,0.00937034990006607,0.004871540339662291,0.004767728421257221,0.00553123254830149,0.005105047002466762,9.765543440777346e-05,0.003049258387596224,0.0007312240461916833,0.0013707744756873733,0.004348257180699633,5.866702458680821e-16,8.501719654672056e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.008465348937075923,0.0026534298821193135,0.014994651818563675,0.0,0.005565236112071065,0.041948086898672514,0.024748075486844115,6.15180625880279e-16,6.426364129551664e-16,0.0012629527105393584,,0.015068556968767091,8.897356684945145e-16,9.80731245993132e-16,0.008601558078193341,0.0001556012610320925,0.021750936002180622,0.016924752364862367,1.2709186471374734e-15,0.0013240145647049593,1.1969059569061744e-15,0.009133896937610287,0.0209129535476607
Annealing Time (min),0.001537593180573492,0.002754611345872482,0.0015001130456741491,0.009179207027580549,0.005004703281525282,0.021003882760599696,0.0039155839226121805,0.006078765486870813,0.00912584323003115,0.0038176130137461827,0.005840619866111601,0.0001717396897346936,0.007822456112666876,0.004225766379512841,0.010506468608766738,0.011290047126062925,0.0037519777647095284,0.014814907264468085,0.012757774753755384,0.0011620152717429244,0.012533749575228844,0.001692466362651333,0.0010531081451642746,0.0019984036917180302,1.0298095476157635e-15,1.4281023540590576e-15,8.568614475033204e-16,8.568614475033204e-16,8.568614475033204e-16,8.568614475033204e-16,8.568614475033204e-16,8.568614475033204e-16,0.002758027132150711,0.007164076743832934,0.0026069666758585853,8.568614475033204e-16,0.010225847393966182,0.00841518965823501,0.0002060438929099573,7.819858218635758e-16,0.0022976917610604895,0.0030234877980063884,0.015068556968767091,,0.00029000912566274375,0.005755953333269808,0.006075934903596078,0.006824176787408682,0.027282104201566505,0.01867861650056308,0.007119539559028963,0.051229515235806614,0.010074784062220817,0.03738509496281043,0.021569130507770463
Annealing Still/Strring (0/1),2.0602819595499333e-16,2.495402827754591e-16,2.3214158199433092e-14,7.641453162608523e-15,9.657781802728522e-15,1.7539499541116644e-14,1.2094211667626742e-15,6.4247431657388785e-15,7.545901622960639e-15,6.3872650999259136e-15,7.260080817039052e-14,2.885690934395995e-15,7.909759560629909e-15,1.5604279466602375e-14,1.2961217400047168e-14,4.199974346687256e-15,0.003188632481551492,6.097635518954042e-15,8.302766593479918e-15,6.052306174856126e-15,1.1073232965643784e-14,6.290722106595956e-14,6.951766110203416e-14,1.2848573884491042e-16,9.748383578238529e-14,1.0865838052386234e-12,0.0,0.0,0.0,0.0,0.0,0.0,7.516354104144179e-15,4.951338752960902e-15,1.325294339818745e-14,0.0,2.1195490310327945e-15,1.1411782692969408e-15,2.505848933440486e-14,3.626630714371997e-14,1.4116619920675105e-13,1.1223352867461527e-14,8.897356684945145e-16,0.00029000912566274375,,1.8718167335376423e-14,9.992510346509037e-17,2.4790820518420055e-14,5.488601671068707e-15,4.035090968677496e-15,1.9075591328966573e-14,3.085778365442799e-14,3.82506847200864e-15,3.396731614232261e-16,0.00012343159742932578
Annealing Atomosphere Inert (0/1),1.101171771098217e-16,1.6670995872694225e-16,1.5050578606166503e-14,1.590964739147167e-14,5.29043513062937e-15,5.271089701214759e-15,1.4621413704122694e-15,3.325346578470728e-15,8.64851964341587e-15,9.921740043485884e-15,1.4037441383818014e-14,2.175958911053131e-15,9.627505798564663e-15,1.0384039986574924e-14,1.428682018999281e-14,0.013491272714597333,6.30775623017113e-15,7.123056887599527e-15,7.335837079225561e-15,7.077006214087009e-15,1.1437450926429117e-14,1.2486225395563068e-14,1.8200394735232657e-14,1.28472291705779e-16,1.1796720629546329e-14,1.183909254890107e-14,0.0,0.0,0.0,0.0,0.0,0.0,5.567827855547375e-15,4.690655500596069e-15,9.871838278108864e-15,0.0,6.0515612649872905e-15,0.009966310641756706,1.7734441303445958e-14,7.601166673171612e-15,2.1588685075792196e-14,0.0,9.80731245993132e-16,0.005755953333269808,1.8718167335376423e-14,,6.541567017428305e-17,0.0,0.009928249587603246,0.0004210514920638447,6.292029490780787e-15,0.03456938681453295,1.8418080275268104e-15,0.033067723995947804,0.0006708572650820639
Annealing Atomosphere Reductive (0/1),0.03767483814017334,0.05414777855315804,0.0014200224323065386,0.002911999411371371,0.0014439511884355794,0.0011113036415160722,0.02251859746974787,0.0027851912346923955,0.0006406714980938474,0.000513540179022037,0.0018829352983112376,0.003465150015047782,0.0028550609861655546,0.0013697123995482924,0.0013392159336874496,0.0019665385047506604,4.625431805669481e-17,0.0017783110473842915,4.625465985923139e-17,0.0010556342831671466,0.00018174080752676643,0.0004847174338806349,8.226716123370615e-05,0.04814160411335374,3.7768136349908486e-17,3.77681391159964e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.01441775619233784,0.009340279533211811,5.3411780887962187e-17,0.0,0.00595722116874497,0.005560275008377325,0.0001244231005762151,6.541619408233039e-17,0.00037053161956987957,4.0877338331569854e-05,0.008601558078193341,0.006075934903596078,9.992510346509037e-17,6.541567017428305e-17,,0.0007568147361602374,0.002378515880710531,0.008211071790712501,6.541582310600883e-17,0.0006188811484925367,0.0010088854162009972,0.0007653405268517,0.16165560652911015
