,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),Electrolyte Proton Concentration (M),Stability Current Density (mA cm-2),Stability Test Time (h)
Metal_Dopant_3 Number of d electrons,0.00468438507919593,0.003443096502198194,0.010853778082102831,0.013504088501620234,0.024232028431503214,0.04023826267981094,0.0073265355752236685,0.0056318408292088265,0.01891940078422699,0.01497176543654399,0.02157129352683451,0.0023609365227438618,0.005592333241754869,0.006930015542064307,0.015107137383284465,0.005220625046537707,0.0010715061827092556,0.0714360161741554,0.008909111682444992,0.00791879741822636,0.007680475707069589,0.009905294255542315,,0.00580037493904437,0.0014508355092180023,4.5043935963272695e-15,2.517105361988842e-05,1.1918190530331852e-14,0.004628746564605305,3.919635100053247e-05,1.3512355847366326e-14,1.4244914465121446e-14,0.029271340893869815,0.009712436109784272,0.006571810433225741,1.624098972203207e-14,0.008120506410164515,0.005186479792898202,0.013610742083636766,0.027168801399313783,0.010976725508340428,0.06240628342909984,0.029014756085167077,0.01748418757375727,0.008834091374402636,0.020293878569758624,0.006145245108137065,0.03545026633644071,0.01117825928742087,0.025391380504361166,0.013003036089834037,0.012727247394836712,0.024487621157655598,0.006363328271502567,0.007080483186828419
Metal_Dopant_3 Atomic Radius,0.05033701292165855,0.028554267556986746,0.0022943944076976733,0.005472563106150712,0.00604300095809828,0.013756435257491657,0.036366218417569124,0.00429437263057541,0.005012125565070642,0.0046421987989524235,0.004856576702323311,0.0354149067603601,0.05771918457809053,0.058354603146225516,0.005001848419835917,0.02145596297867353,0.004519432771687877,0.004773745182458394,0.006431788397611853,0.006693454537789184,0.0032880355347105618,0.007175584126152314,0.00580037493904437,,3.587322609544683e-05,4.404184307605341e-05,4.901696080722538e-06,0.00014904699937747643,0.0002995139796878167,0.00010272064246715427,0.00010694598970749096,1.1885946253201148e-05,0.007201231714358439,0.022173099039412246,0.01702812940463048,1.623158646735991e-05,0.0424920853367295,0.04918662267443251,0.0039075125973037205,0.0011244849088476623,0.0036927618497633184,0.005041476049176345,0.014061268803784313,0.0038922304409552124,0.0021350192018039795,0.0005213839313902829,0.08225563976765331,0.006094387673773425,0.035881369553987616,0.025498960639281164,0.006447786187338971,0.001252793695123748,0.022754426446819565,0.047100738822769335,0.08378688667665722
Metal_Dopant_4 Relative Atomic Mass,1.2256342704063208e-05,3.350083473918854e-06,9.410318454604097e-05,0.000604062366606426,0.003940975340028852,3.186180170877969e-05,0.0001557601905403254,0.00010853122361501928,3.542667621311881e-05,0.00863396416058537,4.457152295576378e-14,0.0003754722724221404,1.6967959805697403e-05,0.0001095455350388745,3.795246039384656e-15,2.451528619739719e-05,1.778330881630538e-14,0.0012923977278303707,1.0724517411232417e-14,0.007565925749389068,3.808359593339498e-14,3.102028046871024e-14,0.0014508355092180023,3.587322609544683e-05,,1.1341855527542302e-12,0.07040045552944253,1.9043678446298787e-12,9.163054418682412e-13,2.7100906284979786e-12,4.042728891827931e-13,1.505500516781536e-12,0.004052276168498476,0.0005213670577638836,0.009845080428659817,6.20083261134877e-13,6.30837602955917e-05,0.00011965664237601412,9.068220385453339e-05,0.00025365921206094426,0.059916853107182685,1.1849957699126058e-14,0.00010958344053774764,0.0006249109432331549,2.6559496903411462e-14,7.40223155740652e-05,2.7452494739162775e-05,0.011167028212339338,0.00021847667015249077,0.00045932375998687755,9.45355233414038e-15,0.00599855859493864,0.00031638313314466434,9.035214892563599e-05,9.406582044440254e-05
Metal_Dopant_4 Atomic Number,2.1392461102286176e-05,0.00011138787874072387,0.00011232097406616591,2.482205852449783e-14,0.0010972276738168895,0.0008815186025858039,0.00031760990124177457,0.0011504872873664234,0.0021966545615781674,0.009385897179190878,0.025421021908251015,2.386609369406742e-05,0.00010244325019226043,0.0005546848575408191,7.027383851046598e-15,0.00020870254045384713,0.029789968920005096,0.0012102008752205332,7.582262569477383e-15,5.867291902341179e-06,0.0037006561338590372,1.9609287249038898e-14,4.5043935963272695e-15,4.404184307605341e-05,1.1341855527542302e-12,,0.08150442377535698,1.187556799796052e-12,1.0682936684933298e-12,8.025499772046486e-13,6.788780065532013e-13,1.5270780147831845e-12,0.007593735742656306,6.599902592409207e-05,0.01318919004925938,6.22493616592532e-13,0.00030512049503295406,0.00025139295623540067,0.0035313139575533538,0.00037508509275190196,8.487407607993798e-14,8.378808871945965e-15,0.0005292759048927623,0.0009199498274516914,4.966584692866176e-14,1.9521863023197607e-14,1.1416641989890626e-05,0.010098674056112117,0.0003391544303065963,0.0009213961999204106,1.3368577142890858e-14,0.004101253343885387,0.010309890099095364,0.0012320649086996335,0.00010483470438128414
Metal_Dopant_4 Period,3.4742800036533414e-05,6.599196245070342e-05,1.3608261746278596e-14,8.411419305668492e-06,0.001057130857608809,7.895669405560015e-05,0.00012193169909460181,0.008703984952476903,0.004427457546590975,0.001261462749484581,0.0015081652951557613,1.5452761517719394e-05,0.00014701662475877762,8.462058371945543e-05,6.214418862010867e-05,0.00010183414360389425,0.00042071292886286006,2.005825559968712e-14,0.00808941504197106,2.3643756492863317e-05,2.878824301712454e-14,5.190602161202776e-14,2.517105361988842e-05,4.901696080722538e-06,0.07040045552944253,0.08150442377535698,,3.336099340397068e-12,1.811524939564318e-12,2.52320452316868e-12,4.015369440191613e-13,2.7606121279026215e-12,0.00011549768861844098,0.00035426216603201864,0.001058596805029757,6.103438441617697e-13,0.00015570935957200818,0.00022810935244976742,4.2952849487745444e-05,0.003779725280517636,0.0004881885022830414,8.379173140753899e-15,0.0003004091513129449,0.0005099651030151985,1.8780123279276406e-14,7.379068220554037e-15,3.309432004809157e-05,0.0038831066711635877,0.0009661540741589783,0.0014146045241446494,9.453534663040347e-15,3.0328962021939447e-12,0.001403004811160474,4.2024655774556435e-06,1.6413626245807365e-05
Metal_Dopant_4 Group,0.00011172641567193022,9.475015183372487e-05,5.2200825602449814e-14,0.012465348956359456,0.0009404375023525458,0.0028469290177324425,2.1433544279294543e-05,0.005413748613732862,2.2091548393259126e-14,0.009850550198888097,4.603535324721331e-14,2.0453654079073035e-06,0.0002474508366293426,7.126509978579386e-05,0.0038030624423867477,7.336304942105131e-05,0.0002920262893288129,1.362705180736645e-14,1.0724685918205715e-14,1.0148613793867899e-14,4.1967266643863913e-14,2.4029469447898243e-14,1.1918190530331852e-14,0.00014904699937747643,1.9043678446298787e-12,1.187556799796052e-12,3.336099340397068e-12,,9.53484473758385e-13,2.7146085584976255e-12,0.12440932668590805,2.4398385381777426e-12,0.00191855473910067,0.00048589591849542617,0.000824991740486276,6.554674202355281e-13,0.00030710581838461985,0.00021102882834627223,1.0804270302274811e-14,0.004935159154744907,0.0055311586139932655,1.0262413616332238e-14,1.3665155640042823e-05,0.00011692592014103739,3.756261061273441e-14,1.4758279835449982e-14,4.551481009587455e-05,0.011059805972292749,0.00024576061533850013,0.0006513740809398217,1.4947469921560417e-14,1.1324488432878916e-11,0.003060424384769561,0.00024725925466759804,0.00010076414110752403
Metal_Dopant_4 Ionization Potential,3.521151616355659e-05,9.117327039063701e-05,1.8543131789624984e-14,0.0008170883919909084,0.00011369718922185352,0.004246808497875076,0.00021697943466508763,0.0015587226469491837,0.0017745027816921143,0.017623964732192392,5.144101423199162e-14,0.0002583740128079488,1.1857967956911455e-06,0.00031678996343955214,2.5197719666321154e-05,0.0003935423167507178,0.0008347410610716323,1.6687958889152895e-14,0.0006875587185037072,6.650413702602776e-05,4.3169216472180163e-14,2.7729248744663205e-14,0.004628746564605305,0.0002995139796878167,9.163054418682412e-13,1.0682936684933298e-12,1.811524939564318e-12,9.53484473758385e-13,,7.486145770791982e-13,6.614438325581149e-13,1.6115733368635549e-12,0.005137931046562034,0.0006254610872961609,0.005685912459184047,4.216419804647359e-13,0.001152021695512113,0.0006759373923824561,0.002589903797911518,0.003974427388002335,0.009596496641093613,1.0261819705483974e-14,0.0014609777942950766,0.0006404788014893865,2.6545343861377818e-14,1.4756955126636732e-14,2.0457037530335794e-05,0.015380733995044908,0.0006056269614098568,0.0011326483821748367,1.3368438703440422e-14,0.02769243568182215,0.0019840515187091842,0.00019583015525945042,0.00010255025001706993
Metal_Dopant_4 Electronegativity,5.120452530209883e-16,1.7216415580427137e-06,1.9245044325782785e-14,2.4160896859654246e-14,0.0007063707839982684,0.003071305076425341,4.929061429122562e-05,0.009086830419369155,0.001224375724989053,0.007723515822890587,0.0002965756740936711,0.00012163945429342713,8.053821033871949e-05,3.5095335025901933e-06,6.728252182887313e-15,9.399215147978135e-05,7.582829302773849e-15,1.3626938409062483e-14,0.0002566091363411665,8.286270218573053e-15,0.0006489637872577437,3.39810430586109e-14,3.919635100053247e-05,0.00010272064246715427,2.7100906284979786e-12,8.025499772046486e-13,2.52320452316868e-12,2.7146085584976255e-12,7.486145770791982e-13,,0.0,4.279275667592686e-12,0.00042690204896393577,0.00040953062535526255,0.0006673613993384382,8.776620004382006e-13,9.469843354647974e-05,0.0009353801617148707,0.0002168757159012188,0.0002801038142552954,0.0019730037755160356,0.0,5.034271621306372e-05,4.602026266576203e-05,3.75608294486243e-14,0.00033817135065650233,7.140849081929275e-05,1.7703449489232862e-13,0.00035275539703818554,0.0005630938138388765,1.3369343218574215e-14,0.0,0.0010142025052131667,0.00019825164042346733,0.00010427482212685478
Metal_Dopant_4 Number of d electrons,8.05947335061645e-06,0.000238793958242109,0.00038574277050789784,0.0016184400797514713,0.000275038957158583,0.001144578252021499,0.0009614543830523062,0.0015175363446643636,0.0029044578352250003,0.0016360546218479304,7.271797264408153e-14,1.5457871069374589e-15,6.726400382796401e-06,0.0006537559691234917,2.8688952395901246e-15,0.0003757952281432418,0.0008521489658332369,1.362458826022585e-14,0.000324402083748818,9.26344545797066e-15,2.877189600538481e-14,1.9597952511160573e-14,1.3512355847366326e-14,0.00010694598970749096,4.042728891827931e-13,6.788780065532013e-13,4.015369440191613e-13,0.12440932668590805,6.614438325581149e-13,0.0,,4.078803289755291e-13,0.0033231184022252214,0.0004419216055274755,0.000991606861639631,3.498474503439606e-13,0.00014047200572505383,8.197243483166725e-05,0.004865443160601953,1.89325262460143e-14,0.002817084025630039,8.378366400561938e-15,0.0003811154713190605,0.0003932703056394507,3.2496704579804713e-14,0.005442996064841069,6.012105536626831e-05,0.018503701513285967,0.000238765929043764,0.002192652483792451,0.0256606310391117,0.030166342092794667,0.0028862861742649185,0.01016503595746044,0.00025909057294652547
Metal_Dopant_4 Atomic Radius,5.9139103516108734e-05,1.9252597576635305e-05,2.570198346195234e-05,6.80370595548103e-05,0.00010765434705781419,0.0037178235116447126,8.509864032894597e-16,0.006486945074070305,0.0011221535113851398,0.0038781278679395955,8.408377428567732e-05,0.00013694235212601203,7.893778647503903e-06,1.4105458088090495e-06,4.303405700336167e-15,0.00016337293024306466,1.516570369577665e-14,1.4718822832922838e-14,2.3980898555962952e-14,1.0148584968845348e-14,0.0017369669726770825,4.601146556111194e-14,1.4244914465121446e-14,1.1885946253201148e-05,1.505500516781536e-12,1.5270780147831845e-12,2.7606121279026215e-12,2.4398385381777426e-12,1.6115733368635549e-12,4.279275667592686e-12,4.078803289755291e-13,,0.0036103016856113283,9.412933006198696e-05,0.010435770198649882,8.956807674349261e-13,0.00038469647529652774,1.5467745299129825e-05,0.0033578293840330316,4.018240110858513e-14,0.006702905639845723,8.379201293624623e-15,0.000393452309117111,2.8445621273305445e-05,3.756151448570439e-14,7.379106675744883e-15,2.6220121869089777e-05,3.314699096513714e-13,0.00010400256908642501,0.0013558979552623837,2.113883653816891e-14,6.409203355134794e-12,0.0020734478826606125,7.693242076809908e-05,7.926107826865847e-05
Metal_Dopant_1 Proportion in Precursor ,0.023344015657835556,0.0374699542948832,0.03140889582487666,0.13695446385649931,0.12069261350250286,0.04323354668465257,0.19745670071041244,0.03521818861899067,0.08318274042517822,0.1660839830907118,0.057264077958753504,0.05798880967725488,0.05127514458915166,0.05366355251541344,0.2002453858333929,0.0454584688519534,0.05293212343409826,0.033915849845241375,0.03101215754405926,0.16336494875012952,0.16014114784364517,0.07670554433946297,0.029271340893869815,0.007201231714358439,0.004052276168498476,0.007593735742656306,0.00011549768861844098,0.00191855473910067,0.005137931046562034,0.00042690204896393577,0.0033231184022252214,0.0036103016856113283,,0.027749196336840285,0.03146279554188847,0.0013131105590575669,0.010757730783875725,0.0786593865488276,0.025610772298734284,0.04863953893827198,0.12299303402708997,0.08742941881640387,0.05429109943635989,0.02818057214885771,0.019443201224081698,0.12329340246598595,0.02834242287589952,0.06708514709294065,0.04758969008249878,0.05454949033784874,0.02535184283783668,0.09175064670734312,0.26077993215322565,0.04045634243321315,0.007208560376732284
Metal_Dopant_2 Proportion in Precursor ,0.04939653536782986,0.04261111714490441,0.021106554919824917,0.043152700154431095,0.06800902028301732,0.04673510397493562,0.14481642164484945,0.05861541737044828,0.03650161339668086,0.027911383078498133,0.007433959556275215,0.03174241930006519,0.04320853686065724,0.10313054578374403,0.08937394998011955,0.06414698808431815,0.013280314033496325,0.010234130040768421,0.01172509229937194,0.01827604315109313,0.010898186835376644,0.005970943227861002,0.009712436109784272,0.022173099039412246,0.0005213670577638836,6.599902592409207e-05,0.00035426216603201864,0.00048589591849542617,0.0006254610872961609,0.00040953062535526255,0.0004419216055274755,9.412933006198696e-05,0.027749196336840285,,0.02113018885310692,0.0015214844471584021,0.019598953077377825,0.076144104218804,0.019070463310519998,0.011133830996943466,0.02424032613811711,0.032488142367047404,0.029991195846698383,0.04729522238706139,0.006427977174364145,0.03200148829045392,0.0374417942631746,0.008924683233284565,0.030850075783806552,0.13460274907600966,0.012643226393944619,0.015008435987567232,0.0935105735212864,0.07182329544846217,0.02678133252681268
Metal_Dopant_3 Proportion in Precursor ,0.013850343298280623,0.010546442409580466,0.013004387937090474,0.034508992974735184,0.027161509015912327,0.09104864260898944,0.049124883232837896,0.028416747884206794,0.011707810163607765,0.016650203997175577,0.006036023733643469,0.00729127644891406,0.012601011881187773,0.011631364290551288,0.014296644188959129,0.009711767431045177,0.006555366815647487,0.007997786691175696,0.02071104563503312,0.01987681908755346,0.035348310708469166,0.03083508085769873,0.006571810433225741,0.01702812940463048,0.009845080428659817,0.01318919004925938,0.001058596805029757,0.000824991740486276,0.005685912459184047,0.0006673613993384382,0.000991606861639631,0.010435770198649882,0.03146279554188847,0.02113018885310692,,0.0037769195276053514,0.010102420473446595,0.02002815250342505,0.02379104040752987,0.010273544024487862,0.020099864112146173,0.023282800868551373,0.021978685242840714,0.04361412583531009,0.0012233033523590372,0.05103089093008478,0.010857729987167096,0.052795760128984674,0.03491798620231452,0.029795575533182333,0.01746525148680042,0.018297593870319973,0.016943566467568557,0.036572463766216166,0.027443424412401673
Metal_Dopant_4 Proportion in Precursor ,0.00013210404346043007,8.63169429764791e-05,1.454689700095633e-14,0.0014756281474895144,0.0035987043079869145,0.0019275554833083465,0.00023996471222869638,0.004966862846047158,1.2753596685970655e-14,0.020711631748033546,0.00957390795046476,1.0501503338052484e-06,0.0002049706274456071,0.0002226644155062248,0.00019926074221819336,0.000332725984297564,1.3227179090029215e-05,0.0001876631425404484,1.313324813903525e-14,0.0039047420772844667,0.00022920760690131828,2.4018723458003858e-14,1.624098972203207e-14,1.623158646735991e-05,6.20083261134877e-13,6.22493616592532e-13,6.103438441617697e-13,6.554674202355281e-13,4.216419804647359e-13,8.776620004382006e-13,3.498474503439606e-13,8.956807674349261e-13,0.0013131105590575669,0.0015214844471584021,0.0037769195276053514,,4.523202762736178e-05,0.00010258815473292625,7.987115221968727e-06,2.319482734185032e-14,3.20877862922004e-14,8.378883688455912e-15,0.00069366362028211,0.000906728207290538,2.654989184890883e-14,0.007246295271366879,9.587228372957113e-05,2.1341119107497406e-13,0.0004480145036765448,4.205681741589328e-05,0.0,0.05934492355504437,0.005289440271582795,0.0003113806526353327,4.600612729296108e-05
Hydrothermal Temperature (Celcius degree),0.04777405418275127,0.06199645108762402,0.0023198347539986723,0.007314228601220092,0.010660008346683592,0.009533649044541511,0.038171710249889496,0.015145937806763193,0.008826086148289279,0.00857149055655813,0.0021045857258862764,0.037862261883966325,0.01760867697988634,0.014156586380672652,0.013604347411199536,0.02566572891223058,0.003032890488851704,0.006756308406057837,0.003921430420227735,0.005264860061697303,0.007536139559930721,0.003719212706122454,0.008120506410164515,0.0424920853367295,6.30837602955917e-05,0.00030512049503295406,0.00015570935957200818,0.00030710581838461985,0.001152021695512113,9.469843354647974e-05,0.00014047200572505383,0.00038469647529652774,0.010757730783875725,0.019598953077377825,0.010102420473446595,4.523202762736178e-05,,0.03157183132486864,0.020384041073519453,0.0015682288310005096,0.005012036644190865,0.017142150110363758,0.012735946429122999,0.03415757181447015,0.0015646946404935217,0.012477089685572807,0.0972118579939604,0.008496469682949556,0.02623684925804953,0.0266029303063323,0.0035959289269499157,0.0061778097636097555,0.04615415822689864,0.03924213085221436,0.060513535251664655
Hydrothermal Time (min),0.029157017596038053,0.03202743001587602,0.01259081131232028,0.025951624030358552,0.025429397037829322,0.08497628169566404,0.04985689702582197,0.03702277197237524,0.018728054537586688,0.010201572317705762,0.01296955313422752,0.019808373352043034,0.04112409947789041,0.0511274118111144,0.028331613540540198,0.07189308241085073,0.01263412292202056,0.011341733822283722,0.008350672572238193,0.021402945034802372,0.007088551673469454,0.008506916394618085,0.005186479792898202,0.04918662267443251,0.00011965664237601412,0.00025139295623540067,0.00022810935244976742,0.00021102882834627223,0.0006759373923824561,0.0009353801617148707,8.197243483166725e-05,1.5467745299129825e-05,0.0786593865488276,0.076144104218804,0.02002815250342505,0.00010258815473292625,0.03157183132486864,,0.017756586127558434,0.014155893290200682,0.009057736250667076,0.017599899451539197,0.05242244614197363,0.026969159869279027,0.0029143715317994008,0.0438510130743981,0.04160965663849484,0.030030798878734246,0.04115399840367983,0.07597677752527301,0.013610653472778822,0.03587502305511037,0.03974597545037864,0.08881210909768279,0.02935872830085853
Hydrothermal Still/Strring (0/1),0.0015995568098482083,0.0048140828079887,0.01686533986588814,0.06775103476514092,0.062368404946923084,0.046645188173394345,0.00974741588814368,0.028079710227623553,0.03464441325226988,0.03549312189077105,0.01267984639608564,0.028478876617559466,0.00788864650646568,0.017910829702386315,0.05176539222753337,0.01824227692934147,0.022280606643639008,0.049001580077855884,0.09372460823850877,0.009441137179806412,0.007057557631478816,0.009382997706094862,0.013610742083636766,0.0039075125973037205,9.068220385453339e-05,0.0035313139575533538,4.2952849487745444e-05,1.0804270302274811e-14,0.002589903797911518,0.0002168757159012188,0.004865443160601953,0.0033578293840330316,0.025610772298734284,0.019070463310519998,0.02379104040752987,7.987115221968727e-06,0.020384041073519453,0.017756586127558434,,0.010350088719913888,0.01888081379995738,0.03133564766843614,0.07682449362628846,0.04421978368792908,0.009661346544574788,0.041569674366234946,0.013967296657325413,0.006091320403023531,0.03401016276062129,0.09294771169589387,0.003979552659116848,0.019889064762987702,0.015322669646588249,0.03424097181187508,0.006071358451558692
Hydrothermal Strong Reductant in Liquid (0/1),0.0015551397328647943,0.0016439731477792868,0.011488835425779602,0.006620202526202395,0.020047743887325345,0.029945793099125834,0.0022404800920381718,0.009492789960351657,0.01680098410191241,0.05339088296805307,0.002581884939443898,0.0032619012115126466,0.004441690925487245,0.0045480724932045,0.006332627041642105,0.002410117344088388,0.01487986976357834,0.020455345830213308,0.0351186103784229,0.003681850237637013,0.0017736934684226462,0.0010886452262004712,0.027168801399313783,0.0011244849088476623,0.00025365921206094426,0.00037508509275190196,0.003779725280517636,0.004935159154744907,0.003974427388002335,0.0002801038142552954,1.89325262460143e-14,4.018240110858513e-14,0.04863953893827198,0.011133830996943466,0.010273544024487862,2.319482734185032e-14,0.0015682288310005096,0.014155893290200682,0.010350088719913888,,0.0009578446112047258,0.008715803604989383,0.006969496446655297,0.008488542057461598,2.181030218304292e-14,0.005040357833254355,0.0004465697394797153,0.05769350561829832,0.0050476619700097775,0.021850834769926386,0.02934221615059957,0.1728757758148294,0.05335868013389129,0.0040436288691429595,0.0008800085486887094
Hydrothermal Weak Reductant in Liquid (0/1),0.0034397476382775492,0.0027573282466121295,0.024668722735226807,0.03684328910188252,0.045290642171991045,0.014899166944792151,0.004646350891248309,0.02003395223062213,0.04263396359801708,0.06128674707913947,0.09357608897676571,0.003001398986428349,0.00770539313663205,0.006420385201451202,0.013827851506959752,0.019263712158458172,0.0019263651724186345,0.007881102448376332,0.005925426905127991,0.0022583030222113882,0.006868998390273175,0.010149114597967409,0.010976725508340428,0.0036927618497633184,0.059916853107182685,8.487407607993798e-14,0.0004881885022830414,0.0055311586139932655,0.009596496641093613,0.0019730037755160356,0.002817084025630039,0.006702905639845723,0.12299303402708997,0.02424032613811711,0.020099864112146173,3.20877862922004e-14,0.005012036644190865,0.009057736250667076,0.01888081379995738,0.0009578446112047258,,0.012921686253063995,0.01623298691612892,0.021486320253409404,0.0004595047387040939,0.1047955756333166,0.004375684273506893,0.16491402705566513,0.006875815065730007,0.05033957570847864,0.03295921183902302,0.31136908566821814,0.023936830050221247,0.01856304894419839,0.00375747357415639
Mixed in Solid or Liquid (0/1),0.009197484716793863,0.010461688807020973,0.018777980593927896,0.08881435865729329,0.022395968680410983,0.07668606132110628,0.03543954680393669,0.028225187675267504,0.01473584988739015,0.021986780790347618,0.01656403306754797,0.0070472177722659115,0.021187892246759016,0.03919454161824196,0.036033058389076465,0.019019215152400726,0.010184268911731539,0.0032508546730145088,0.017745519835304365,0.023505589650663794,0.07890393553096511,0.06443686956816175,0.06240628342909984,0.005041476049176345,1.1849957699126058e-14,8.378808871945965e-15,8.379173140753899e-15,1.0262413616332238e-14,1.0261819705483974e-14,0.0,8.378366400561938e-15,8.379201293624623e-15,0.08742941881640387,0.032488142367047404,0.023282800868551373,8.378883688455912e-15,0.017142150110363758,0.017599899451539197,0.03133564766843614,0.008715803604989383,0.012921686253063995,,0.011973569057860511,0.06792023588823877,0.005605418281472928,0.006041372405208237,0.0031630647449615015,0.11926395735049874,0.018633469998068742,0.06206255120717772,0.03448611260761463,0.11938089114742133,0.027507485743803448,0.03391258697343747,0.010357221674633071
Annealing Temperature (Celcius Degree),0.04738285180115698,0.01664233635925487,0.013387380861679508,0.027410914686988728,0.0373106779831381,0.02631024917051429,0.0802711233919281,0.028473142514193233,0.022213390717999208,0.027903946460899193,0.009497129690356864,0.024948441323129192,0.011614048501302644,0.0343036374382989,0.023724983146039113,0.02705307231890187,0.01463797027187902,0.02178449835303042,0.02524788334395763,0.009076623787360806,0.01644926380421917,0.006683851514887334,0.029014756085167077,0.014061268803784313,0.00010958344053774764,0.0005292759048927623,0.0003004091513129449,1.3665155640042823e-05,0.0014609777942950766,5.034271621306372e-05,0.0003811154713190605,0.000393452309117111,0.05429109943635989,0.029991195846698383,0.021978685242840714,0.00069366362028211,0.012735946429122999,0.05242244614197363,0.07682449362628846,0.006969496446655297,0.01623298691612892,0.011973569057860511,,0.05544482719074174,0.0022085013649147693,0.018689687914451504,0.005517720825899911,0.011096229698245579,0.04231566120921603,0.03840330920702855,0.0096101819327481,0.013457028310235413,0.07718833469450961,0.03276166248709691,0.04260988505139039
Annealing Time (min),0.007972617814548182,0.02069222259055682,0.026257384965522726,0.03888869478396142,0.0168356077101302,0.05999201583561575,0.03488363366793171,0.05553638920826451,0.03321434327328439,0.019596855036362566,0.009598380791540285,0.015823540204467187,0.04109926305519403,0.03451785576013069,0.03329452813670661,0.021504579185541675,0.017423308454898406,0.007281401824266819,0.02443404320843162,0.011895391449885882,0.016718883659494903,0.011346938987511468,0.01748418757375727,0.0038922304409552124,0.0006249109432331549,0.0009199498274516914,0.0005099651030151985,0.00011692592014103739,0.0006404788014893865,4.602026266576203e-05,0.0003932703056394507,2.8445621273305445e-05,0.02818057214885771,0.04729522238706139,0.04361412583531009,0.000906728207290538,0.03415757181447015,0.026969159869279027,0.04421978368792908,0.008488542057461598,0.021486320253409404,0.06792023588823877,0.05544482719074174,,0.008336101975115976,0.07194782786557873,0.010738121240476047,0.0201924039088258,0.04938152699836104,0.062315455683062654,0.020883744115836725,0.10482253584951452,0.06719380504863254,0.05720280958723609,0.0554633430833785
Annealing Still/Strring (0/1),0.0013280285122219313,0.0005549765215233126,0.0009610176563550469,0.0222857829932343,0.0007354225250200073,0.02134026609087921,0.002157321740208417,0.001646343399228629,0.012222186650618293,0.006881383687937083,2.479656770030626e-14,0.0006962013292415336,0.0017362253424744714,0.005235037178979698,0.004124177639138396,0.0032272598733296305,0.003629175481841785,0.022504926600077496,0.01487213972475522,0.01140632850363084,0.000369456132097243,0.00043876777261274316,0.008834091374402636,0.0021350192018039795,2.6559496903411462e-14,4.966584692866176e-14,1.8780123279276406e-14,3.756261061273441e-14,2.6545343861377818e-14,3.75608294486243e-14,3.2496704579804713e-14,3.756151448570439e-14,0.019443201224081698,0.006427977174364145,0.0012233033523590372,2.654989184890883e-14,0.0015646946404935217,0.0029143715317994008,0.009661346544574788,2.181030218304292e-14,0.0004595047387040939,0.005605418281472928,0.0022085013649147693,0.008336101975115976,,0.0032789988904448775,0.0010826533474293527,4.549755459115087e-14,0.005819277457447444,0.03325192576135365,1.4082089262204438e-14,0.008441219741398266,0.09429222597819342,0.004280618697627637,0.001228654988259005
