,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),Electrolyte Proton Concentration (M),Stability Current Density (mA cm-2),Stability Test Time (h)
Metal_Dopant_4 Atomic Number,0.0,0.0,2.0014852131495774e-06,3.6610800722335097e-06,0.0,2.419587389758588e-06,0.0,2.7208544965782624e-06,0.0,0.0,,4.352111779923738e-07,1.2304066289434113e-06,1.0402586454622814e-05,1.1213354658171235e-06,8.259535764736911e-07,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.201496754956323e-07,5.659597988441819e-07,0.0,0.0,0.0,0.0,2.2158340080350533e-08
Metal_Dopant_4 Period,0.0,0.0,2.0014852131495774e-06,3.6610800722335097e-06,0.0,2.419587389758588e-06,0.0,2.7208544965782624e-06,0.0,0.0,,4.352111779923738e-07,1.2304066289434113e-06,1.0402586454622814e-05,1.1213354658171235e-06,8.259535764736911e-07,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.201496754956323e-07,5.659597988441819e-07,0.0,0.0,0.0,0.0,2.2158340080350533e-08
Metal_Dopant_4 Group,0.0,0.0,2.0014852131495774e-06,3.6610800722335097e-06,0.0,2.419587389758588e-06,0.0,2.7208544965782624e-06,0.0,0.0,,4.352111779923738e-07,1.2304066289434113e-06,1.0402586454622814e-05,1.1213354658171235e-06,8.259535764736911e-07,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.201496754956323e-07,5.659597988441819e-07,0.0,0.0,0.0,0.0,2.2158340080350533e-08
Metal_Dopant_4 Ionization Potential,0.0,0.0,2.0014852131495774e-06,3.6610800722335097e-06,0.0,2.419587389758588e-06,0.0,2.7208544965782624e-06,0.0,0.0,,4.352111779923738e-07,1.2304066289434113e-06,1.0402586454622814e-05,1.1213354658171235e-06,8.259535764736911e-07,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.201496754956323e-07,5.659597988441819e-07,0.0,0.0,0.0,0.0,2.2158340080350533e-08
Metal_Dopant_4 Electronegativity,0.0,0.0,2.0014852131495774e-06,3.6610800722335097e-06,0.0,2.419587389758588e-06,0.0,2.7208544965782624e-06,0.0,0.0,,4.352111779923738e-07,1.2304066289434113e-06,1.0402586454622814e-05,1.1213354658171235e-06,8.259535764736911e-07,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.201496754956323e-07,5.659597988441819e-07,0.0,0.0,0.0,0.0,2.2158340080350533e-08
Metal_Dopant_4 Number of d electrons,0.0,0.0,2.0014852131495774e-06,3.6610800722335097e-06,0.0,2.419587389758588e-06,0.0,2.7208544965782624e-06,0.0,0.0,,4.352111779923738e-07,1.2304066289434113e-06,1.0402586454622814e-05,1.1213354658171235e-06,8.259535764736911e-07,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.201496754956323e-07,5.659597988441819e-07,0.0,0.0,0.0,0.0,2.2158340080350533e-08
Metal_Dopant_4 Atomic Radius,0.0,0.0,2.0014852131495774e-06,3.6610800722335097e-06,0.0,2.419587389758588e-06,0.0,2.7208544965782624e-06,0.0,0.0,,4.352111779923738e-07,1.2304066289434113e-06,1.0402586454622814e-05,1.1213354658171235e-06,8.259535764736911e-07,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.201496754956323e-07,5.659597988441819e-07,0.0,0.0,0.0,0.0,2.2158340080350533e-08
Metal_Dopant_1 Proportion in Precursor ,0.041629433562337656,0.016440045402148783,0.01772866067973532,0.1758901397847878,0.15422645743483715,0.23803217003250743,0.07585714456534516,0.10287103255407042,0.015141667293883785,0.021545029937492573,1.6546472396405474e-06,0.023587033336740493,0.06652074818299343,0.05732631151124308,0.04399059852108042,0.1426980215036182,0.03821844265005748,0.0,0.0,0.10446237971122332,0.08729301921046817,0.01918405629115093,0.03879903894392308,0.018000696092512664,0.017869956855344996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08042549190130979,0.09383529021208424,0.0,0.04417617573771499,0.05419673183725342,0.04457539053791362,0.008700698787681475,0.08065426917585225,0.21256377409296515,0.09285667668423678,0.1641204430110813,1.4446408516958835e-06,0.03547782895742896,0.09017381539952649,0.037677834812858205,0.059493086419242294,0.10043798230263262,0.013814372355231898,0.0372074584695052,0.10035704126254771,0.06974690972387544,0.015369234334730692
Metal_Dopant_2 Proportion in Precursor ,0.12980206589626608,0.010337157180302639,0.02220131789371052,0.060205854273330806,0.06734376527274182,0.033382034453243455,0.17761135127312325,0.0805595053946362,0.057103571345584095,0.007982341131250147,3.789571092884916e-07,0.04909016155231533,0.034915372682041965,0.03660124265634779,0.042332279517642915,0.06732252985040812,0.12954528318944186,0.0,0.0,0.023583757792232075,0.014677531423846054,0.012150920553196809,0.05584745230725192,0.048839939648848654,0.004270008898937755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08042549190130979,,0.0865511600344683,0.0,0.050723232069738854,0.12955937995118003,0.016770848712140005,0.010467231405968853,0.05209453009903604,0.07849285420502386,0.05439498239998271,0.12014116533306757,0.004889922520870025,0.04081347915080473,0.09753759998311713,0.020784709216225532,0.08796183964579626,0.18612765539634807,0.015208611763856676,0.01887405622635743,0.041001355043321384,0.06437013903610672,0.04265917036964388
Metal_Dopant_3 Proportion in Precursor ,0.04213742692869493,0.010128879402106336,0.02043372549259755,0.048518903500995136,0.02202025797754764,0.02237426803736922,0.03893170279805163,0.03801022215579266,0.02453877892708439,1.0536004578434695e-06,7.34783853707432e-07,0.02329195755232881,0.06048670014259901,0.030650730221768875,0.04011723433911326,0.025515110843899697,0.09589440468946164,0.0,0.0,0.028623706243869108,0.007026402860848209,0.027033378350478195,4.743367216942595e-07,0.10774344604774674,0.00016390738016321902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09383529021208424,0.0865511600344683,,0.0,0.04215004852303787,0.055252145725012775,0.07024106204838503,0.01971790327688983,0.028205667731732307,0.016873109703351607,0.041414435124757794,0.04799203093893401,0.008191486315899913,0.03367340878398773,0.0086050505781285,0.026413823762544336,0.05015381279118357,0.07029735257715235,0.0012517667542950466,0.025042641558579392,0.030957696939694322,0.010740144552701494,0.03168581742411906
Metal_Dopant_4 Proportion in Precursor ,0.0,0.0,2.0014852131495774e-06,3.6610800722335097e-06,0.0,2.419587389758588e-06,0.0,2.7208544965782624e-06,0.0,0.0,,4.352111779923738e-07,1.2304066289434113e-06,1.0402586454622814e-05,1.1213354658171235e-06,8.259535764736911e-07,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.201496754956323e-07,5.659597988441819e-07,0.0,0.0,0.0,0.0,2.2158340080350533e-08
Hydrothermal Temperature (Celcius degree),0.041932750140097924,0.012728991088332515,0.004658842850410159,0.2096161388813981,0.03865747177036065,0.03150853652938569,0.07709337219508076,0.053839243405026334,0.031764698822311456,0.007412689773713124,4.570330742032384e-07,0.054385067556014924,0.04048490022962931,0.036526713235863255,0.04242783686981519,0.08462630530113563,0.028581246107607466,0.0,0.0,0.02886697669681047,0.03209790359770058,0.011296370242865155,0.02774660093559468,0.020210591103835506,0.007237644385811452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04417617573771499,0.050723232069738854,0.04215004852303787,0.0,,0.04162230126131666,0.03305084784608099,0.02464302183002899,0.03684651794495993,0.013800544546841159,0.08319516856645857,0.03628298355142408,0.004443677407437886,0.009593537750266206,0.06663323344880323,0.009158698351027035,0.14823716862231578,0.07130651087676636,0.006684292806708448,0.002374235204781959,0.07914234821014006,0.08297164286692967,0.03595602760706108
Hydrothermal Time (min),0.1448343202140851,0.010148996020109196,0.023248607936733067,0.19474306842176026,0.08654198732846494,0.14968519180734607,0.05117091443352049,0.06218907764383466,0.10399256592494749,0.001649225302979515,3.086042047753171e-07,0.053727650689128326,0.04440870208493687,0.008041045599206376,0.041211435377104234,0.21591043278628444,0.03557071201397919,0.0,0.0,0.014492882007656822,0.03350377706680262,0.023114110262369397,0.02253312803643595,0.0392928415927869,0.0010366008693636773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05419673183725342,0.12955937995118003,0.055252145725012775,0.0,0.04162230126131666,,0.03247933275121945,0.007486137437042629,0.03204853207829818,0.04293282497177341,0.10232499447690883,0.05241567881774461,2.115245880654268e-07,0.03274448285871181,0.1476475914418429,0.01882076108229445,0.06719012687797929,0.054575862374723276,0.02568313494032366,0.02293870836676534,0.05334680168578536,0.0785668164660376,0.0632428917720313
Hydrothermal Still/Strring (0/1),0.012167063993409872,0.046542743515962284,0.05676303483289495,0.028663374834156395,0.07739066301063591,0.10587651335971605,0.035394822117985246,0.08384551468837344,0.01032642998690416,0.0006578834615097225,2.159590933772375e-06,0.06277840752773704,0.009136822920577025,0.010089656849545612,0.020504161210177407,0.08262635562371658,0.115369125487809,0.0,0.0,0.02991094822139988,0.041611053345700734,0.02789828928429661,0.007326144023610467,0.0029240330848195346,1.524299922100424e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04457539053791362,0.016770848712140005,0.07024106204838503,0.0,0.03305084784608099,0.03247933275121945,,1.0253855186847494e-06,0.01758683169237954,0.07195071837847271,0.12377021302167954,0.04855600140420953,3.0517821550419695e-06,0.06030309741585626,0.03833750286430657,0.0002387858297865059,0.058448007634076364,0.020618330719480105,1.7393298869746673e-06,0.010800215108209405,0.09365064099145395,0.011635644118234518,0.008999064692610357
Hydrothermal Strong Reductant in Liquid (0/1),0.004335899808698976,5.690704772092112e-06,0.0,0.013190735549659115,0.018849849943738364,0.0300496085681841,2.667758844080008e-07,0.005916130299960005,0.00132237927528353,4.1397813981695855e-06,6.542918570969533e-06,0.0077068059903564225,0.018175059313244032,0.00625492691718298,1.2601468713474403e-06,0.006030817153165029,0.00047737226031255124,0.0,0.0,0.0,4.127283771793113e-06,1.9767406189729544e-06,2.546296403827152e-06,0.006009124006887302,3.21829923355999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008700698787681475,0.010467231405968853,0.01971790327688983,0.0,0.02464302183002899,0.007486137437042629,1.0253855186847494e-06,,5.18533512245794e-06,7.817193602308303e-07,0.0013314747341139173,0.02344434413320211,0.0,1.4316387283336082e-06,0.005943368954777922,1.0282859600806504e-05,0.019506443457163,0.013050497261824365,8.38771636638277e-06,0.15032527925690214,0.0008842192817701367,0.005857042557357835,0.004005937049053764
Hydrothermal Weak Reductant in Liquid (0/1),0.006942543499256905,0.03562093643540688,0.0,0.05188750887606937,0.022763444941478493,0.06482188508621833,0.00813675306586679,0.02830785130792854,0.00888200198390722,0.004322371471556084,2.8238251027152615e-06,0.015495238218371519,0.01715946627629978,0.002828488965922698,0.013597510227962068,0.02830208316274997,0.020120087815245293,0.0,0.0,2.4618837982384766e-06,4.602644420736457e-06,0.0398044822844805,7.577067703833784e-07,0.01890899928413571,1.99057643743186e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08065426917585225,0.05209453009903604,0.028205667731732307,0.0,0.03684651794495993,0.03204853207829818,0.01758683169237954,5.18533512245794e-06,,0.0171096783743283,0.030991314501563262,0.046019656890823636,1.6693397003001218e-06,1.0563849036174778e-06,0.0021997445573543033,0.04121355195862798,0.04882631423944432,0.03373748516147032,2.508605862070616e-06,0.006845416382782143,0.07716345441675128,0.009839136386887356,0.007030794380514618
Mixed in Solid or Liquid (0/1),0.028403082179228382,0.018255497689500893,0.000376847304294101,0.04868150969108094,0.01250464828132869,0.09313270592713739,0.06254312611872548,0.031560604508212214,0.018915903593636926,7.902367117483471e-07,1.1216456522607263e-06,0.0467066962900987,0.01405101364490253,0.0010633753985540503,0.030899779114309037,0.035084637387135506,0.0767273667181707,0.0,0.0,0.006377133840590237,0.021587838910924875,5.578026587992767e-07,0.028013261043435256,0.026931347646872213,1.4830713930254965e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21256377409296515,0.07849285420502386,0.016873109703351607,0.0,0.013800544546841159,0.04293282497177341,0.07195071837847271,7.817193602308303e-07,0.0171096783743283,,0.10713799069779789,0.06813752801738947,1.7161236818373433e-06,0.08339455624868276,0.018080342001222476,0.007429866380210171,0.12996724221283742,0.05553970807449096,0.020348803346317303,0.007720097387485244,0.035590014035402275,0.017150451456756182,0.014000230533136692
Annealing Temperature (Celcius Degree),0.05784548867325308,0.006623644532548303,0.03994443549859163,0.08565765208037933,0.035288435216862854,0.07513767865780495,0.4196007772945887,0.07405403114045474,0.05331132283854543,0.0165418296943174,4.880712802220292e-07,0.09642277246889314,0.058453898126512825,0.03902358544118954,0.05636439948703499,0.0583772402395897,0.03512473679951386,0.0,0.0,0.012661546791961721,0.005973921807800901,0.022224170305442586,0.033979054529713545,0.027278994169356217,0.0049920720703487236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09285667668423678,0.05439498239998271,0.041414435124757794,0.0,0.08319516856645857,0.10232499447690883,0.12377021302167954,0.0013314747341139173,0.030991314501563262,0.10713799069779789,,0.056893241353766354,3.429192809443219e-07,0.014671070332422898,0.033560056018594964,0.041348591529192735,0.07897088208441466,0.06719554345327775,0.02110066055986547,0.04284955310632027,0.060568096687825375,0.09902281422737584,0.05217601250381486
Annealing Time (min),0.03359973096672283,0.005908536851842205,0.014680631417607719,0.09518135242869472,0.04991487724326165,0.046637946774502635,0.2270029103894768,0.06208801285784197,0.022433586650934038,0.01574637649530572,8.056872939229404e-07,0.09349330501087257,0.019271910083122644,0.05992382619032693,0.06680370875299463,0.02837745328819062,0.07840589557135473,0.0,0.0,0.039961854834120375,0.011384355964814196,0.04241414375056284,0.0022990745844121844,0.030513045987994588,6.678720170389646e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1641204430110813,0.12014116533306757,0.04799203093893401,0.0,0.03628298355142408,0.05241567881774461,0.04855600140420953,0.02344434413320211,0.046019656890823636,0.06813752801738947,0.056893241353766354,,0.011994993475925936,0.032525794146202186,0.027349084050086066,0.05255334374990339,0.07531967993392086,0.0737886335399859,0.0014226283378118469,0.005737988389353218,0.06225544630624058,0.048856520150204676,0.06597321413047894
Annealing Still/Strring (0/1),0.015114373644324573,6.835241772718989e-06,1.814750731710958e-06,1.2733130583832696e-06,1.051989554008792e-06,5.871189537417212e-06,3.75642491561209e-07,3.6524335026704877e-06,0.010707161626682348,0.0,4.302684038482079e-06,0.02353208490705878,1.714832303311521e-06,3.246389347998928e-06,6.862723520429385e-07,1.0188718865305225e-06,0.0,0.0,0.0,3.2685876566671096e-06,0.0,1.997661235733808e-06,4.712712999074372e-06,1.847585348673023e-07,4.2720233327716905e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4446408516958835e-06,0.004889922520870025,0.008191486315899913,0.0,0.004443677407437886,2.115245880654268e-07,3.0517821550419695e-06,0.0,1.6693397003001218e-06,1.7161236818373433e-06,3.429192809443219e-07,0.011994993475925936,,4.047122490048452e-06,1.1313300800649461e-07,4.29140175728371e-06,4.3402709358299353e-07,0.07454050220643405,0.0,3.0388029262586414e-06,8.38170651456731e-07,2.3762542599875676e-07,0.0024756620950557202
Annealing Atomosphere Inert (0/1),0.012755868540877225,0.04300424763011728,0.007196992346193202,0.23089413827839927,0.005043027938747803,0.04205285635923104,0.0031940641215235355,0.007824964597253688,0.0059631820801678325,1.3399300689002009e-06,3.184383679214489e-06,0.003686096964649049,0.0017983450151227711,0.012356990161077675,0.005385973204609086,0.011398920652964223,0.15070713973536343,0.0,0.0,2.3295604663115134e-06,9.935676416819546e-07,1.526783386852308e-06,3.880414728798884e-06,0.00430245749532178,4.196017760028283e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03547782895742896,0.04081347915080473,0.03367340878398773,0.0,0.009593537750266206,0.03274448285871181,0.06030309741585626,1.4316387283336082e-06,1.0563849036174778e-06,0.08339455624868276,0.014671070332422898,0.032525794146202186,4.047122490048452e-06,,0.004872090123824412,0.008846758900241697,0.030414889337356456,0.022387754625117166,1.3756168084959998e-06,0.0645144090309485,0.015611052635958656,0.04558101056843095,0.007589133837319185
Annealing Atomosphere Reductive (0/1),0.12431603294836027,0.0005589812507103567,0.0022186897434001676,0.13676997180107794,0.01721605103730865,0.01022606486268541,0.04819773912325536,0.013937386997516241,0.016523242064123644,6.597622065731368e-05,1.1317213953570984e-07,0.08060501032284152,0.018036215064340663,0.003171803938744516,0.016840498949548026,0.12327967043649551,0.010778247465342807,0.0,0.0,0.003768728765023046,4.0005217409779697e-08,0.009106785348012186,0.014216205616316452,0.0628276964940546,0.0018304302683884001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09017381539952649,0.09753759998311713,0.0086050505781285,0.0,0.06663323344880323,0.1476475914418429,0.03833750286430657,0.005943368954777922,0.0021997445573543033,0.018080342001222476,0.033560056018594964,0.027349084050086066,1.1313300800649461e-07,0.004872090123824412,,0.00963117269191607,0.2323073513038691,0.04040983253018322,0.005370803817447743,0.0023588017065903698,0.007994079774773805,0.05075675968066736,0.2660241633186406
Post-processing Acid Wash etc. (0/1),0.004276626505812842,0.13812733047181344,3.1628249403185194e-06,0.04801064111154779,0.04158943994595523,0.15518910921784262,0.025910823088503884,0.013430436924511721,0.005943546841760747,0.07199186009117164,5.929749269789812e-05,0.012489301640664129,0.0017131498840353932,0.11966604731820865,0.026467214221039852,0.02162868990828375,0.016793524594417766,0.0,0.0,2.5040892121789473e-06,5.9452544611612034e-06,0.31797322677359047,0.02229104628096758,0.002707508803457848,0.03256226773296501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037677834812858205,0.020784709216225532,0.026413823762544336,0.0,0.009158698351027035,0.01882076108229445,0.0002387858297865059,1.0282859600806504e-05,0.04121355195862798,0.007429866380210171,0.041348591529192735,0.05255334374990339,4.29140175728371e-06,0.008846758900241697,0.00963117269191607,,0.05069939129089744,0.038229917733088904,0.17563734643129383,7.76727366451462e-05,0.03576963052919406,0.011019239489174078,0.0036088211824168736
Catalyst Loading (mg cm -2),0.060277459811550034,0.02661529079964126,0.02280116137046356,0.11063832239081672,0.05162693490000057,0.02756963463910904,0.08847681543042292,0.06477728960265582,0.027621829535852398,0.013176671496834021,6.201496754956323e-07,0.024738034304406253,0.034002858405488806,0.037598028625427424,0.14580726322193122,0.08494879090896126,0.053923690282405456,6.201497075717471e-07,6.201497075717471e-07,0.021437896038034344,0.040366454960931164,0.016149251194876185,0.020922843780891463,0.03244666315429093,0.012523390169702334,6.201496754956323e-07,6.201496754956323e-07,6.201496754956323e-07,6.201496754956323e-07,6.201496754956323e-07,6.201496754956323e-07,6.201496754956323e-07,0.059493086419242294,0.08796183964579626,0.05015381279118357,6.201496754956323e-07,0.14823716862231578,0.06719012687797929,0.058448007634076364,0.019506443457163,0.04882631423944432,0.12996724221283742,0.07897088208441466,0.07531967993392086,4.3402709358299353e-07,0.030414889337356456,0.2323073513038691,0.05069939129089744,,0.11802092671443838,0.04469477218469411,0.02020862110386442,0.09746481162559095,0.04689092209678877,0.03333932399637205
Support Material Loading (mg cm -2),0.11796585685758211,0.035632491549768115,0.01146653065694649,0.05219771726237908,0.07507479610258147,0.05721382983522194,0.019528752647600362,0.04454017158275739,0.03569545066285796,0.027721366747877,0.0,0.024547876534874127,0.040759685283353594,0.029480049449334102,0.06903737284146375,0.1027644394604934,0.03708345610413576,5.659597812705017e-07,5.659597812705017e-07,0.011797323825019676,0.040703922920214686,0.015256829587074179,0.02080065901315237,0.03430414947089164,0.0033974117310524693,5.659597988441819e-07,5.659597988441819e-07,5.659597988441819e-07,5.659597988441819e-07,5.659597988441819e-07,5.659597988441819e-07,5.659597988441819e-07,0.10043798230263262,0.18612765539634807,0.07029735257715235,5.659597988441819e-07,0.07130651087676636,0.054575862374723276,0.020618330719480105,0.013050497261824365,0.03373748516147032,0.05553970807449096,0.06719554345327775,0.0737886335399859,0.07454050220643405,0.022387754625117166,0.04040983253018322,0.038229917733088904,0.11802092671443838,,0.021165453556071828,0.013075826978027961,0.08900756505916489,0.08828439266168965,0.03621489362214964
Support is not Carbon (0/1),0.00601117010761038,0.028361790414024507,0.0013131848619238919,0.20572572665965067,6.777634693783318e-07,0.05124953106263327,0.010640618092029853,0.03968351320139877,0.007229322721782234,0.0,5.46388064793923e-06,4.7209984171823265e-07,0.001899859525734974,1.035588597138116e-05,0.014134847563012358,8.595864493426386e-07,0.008007899919988288,0.0,0.0,1.307830748195413e-06,2.4692550282809927e-06,1.7225627268655526e-06,2.6371877872425383e-06,0.009055787109751768,0.08654727073630282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013814372355231898,0.015208611763856676,0.0012517667542950466,0.0,0.006684292806708448,0.02568313494032366,1.7393298869746673e-06,8.38771636638277e-06,2.508605862070616e-06,0.020348803346317303,0.02110066055986547,0.0014226283378118469,0.0,1.3756168084959998e-06,0.005370803817447743,0.17563734643129383,0.04469477218469411,0.021165453556071828,,2.726659387006471e-06,0.0031517032892004228,0.049267301377877555,0.0027241072584148368
Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),0.0026581804936662186,0.011767642529257123,1.8982823419840582e-06,0.024389140907816093,0.0033868095841275325,0.002352721668392431,0.024405631017554108,0.007748593242551215,0.003050164511344441,0.09311904739156467,8.771523928344893e-05,0.010524926969720239,0.004448188940872936,0.28451025605006314,0.0011162748230909843,0.02294492000908884,0.02006593435916551,0.0,0.0,0.021481001046172583,0.024376362074568583,1.2528070299308173e-05,1.1628108533878094e-06,0.020311617454271725,2.346451946138177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372074584695052,0.01887405622635743,0.025042641558579392,0.0,0.002374235204781959,0.02293870836676534,0.010800215108209405,0.15032527925690214,0.006845416382782143,0.007720097387485244,0.04284955310632027,0.005737988389353218,3.0388029262586414e-06,0.0645144090309485,0.0023588017065903698,7.76727366451462e-05,0.02020862110386442,0.013075826978027961,2.726659387006471e-06,,0.04044712081757117,0.0026491439261744844,0.0032916784552208408
Electrolyte Proton Concentration (M),0.042188058734083815,0.010393125297481145,0.046715334759284716,0.10483800114179734,0.11962251706815569,0.019127269657772377,0.036666765166984694,0.14801634776511927,0.04188582201442818,1.0631771702662614e-06,1.2330680732774812e-06,0.023245794658597708,0.06481111346833131,0.010629298954292106,0.09760509630218882,0.10924130027245166,0.016153654163499943,0.0,0.0,0.03489840154783561,0.04972279560107735,9.684918380858071e-07,0.1133033877869915,0.014874828927002124,8.713950416423333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10035704126254771,0.041001355043321384,0.030957696939694322,0.0,0.07914234821014006,0.05334680168578536,0.09365064099145395,0.0008842192817701367,0.07716345441675128,0.035590014035402275,0.060568096687825375,0.06225544630624058,8.38170651456731e-07,0.015611052635958656,0.007994079774773805,0.03576963052919406,0.09746481162559095,0.08900756505916489,0.0031517032892004228,0.04044712081757117,,0.03386049693543586,0.00729079954737469
Stability Current Density (mA cm-2),0.07635838065383559,0.010045872593795831,0.006518899705314942,0.11785887012933276,0.022428915195488782,0.012369780375888609,0.024299046925751428,0.022117369093298495,0.019462481459031785,0.0007707394160383401,3.013111304203313e-07,0.03590336653487224,0.033583238506448586,0.014923408881670113,0.031261838183086255,0.07106853622536632,0.02765989565552139,0.0,0.0,0.004340670220211556,0.0007505813068812763,0.010275282869725165,0.0020901140196097553,0.042771662459598604,0.0007984453952976806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06974690972387544,0.06437013903610672,0.010740144552701494,0.0,0.08297164286692967,0.0785668164660376,0.011635644118234518,0.005857042557357835,0.009839136386887356,0.017150451456756182,0.09902281422737584,0.048856520150204676,2.3762542599875676e-07,0.04558101056843095,0.05075675968066736,0.011019239489174078,0.04689092209678877,0.08828439266168965,0.049267301377877555,0.0026491439261744844,0.03386049693543586,,0.04393889777317257
Stability Test Time (h),0.1124104379194297,0.0035988962404759836,0.01811321572188029,0.028146175669528137,0.0126738809380631,0.012652734269899827,0.0527004206024687,0.01927369767192747,0.04640074802252127,0.0024624391886309835,2.860629539507946e-08,0.037639642795180006,0.03419382346151168,0.0073216441322162176,0.018918183771639084,0.057858915632910006,0.016824559611375575,2.860629539507946e-08,2.860629539507946e-08,0.005182912759664935,0.006416636096376579,0.001262955385735631,0.0026484091240838985,0.0687158627312076,0.001450944572043559,2.2158340080350533e-08,2.2158340080350533e-08,2.2158340080350533e-08,2.2158340080350533e-08,2.2158340080350533e-08,2.2158340080350533e-08,2.2158340080350533e-08,0.015369234334730692,0.04265917036964388,0.03168581742411906,2.2158340080350533e-08,0.03595602760706108,0.0632428917720313,0.008999064692610357,0.004005937049053764,0.007030794380514618,0.014000230533136692,0.05217601250381486,0.06597321413047894,0.0024756620950557202,0.007589133837319185,0.2660241633186406,0.0036088211824168736,0.03333932399637205,0.03621489362214964,0.0027241072584148368,0.0032916784552208408,0.00729079954737469,0.04393889777317257,
