,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),Electrolyte Proton Concentration (M),Stability Current Density (mA cm-2),Stability Test Time (h)
Metal_Dopant_3 Electronegativity,0.0032315102366267906,0.02253587790682829,2.0966059574375067e-15,0.03271629313969058,2.0713418075444223e-15,0.11014234817234954,6.017706314036363e-16,8.4039835456077695e-16,0.04273375662965169,0.008458657499682483,1.7213440413983663e-15,1.3640925419915302e-15,0.008468741163747734,1.3399407987374992e-15,0.08625959038268653,0.03640270408772855,1.3096693453444468e-15,0.22465479644689734,1.4191318522947557e-15,0.24452064287519032,1.423593031646611e-15,,0.03163856828215171,0.014475836358905236,9.599586428468876e-16,1.919912351002163e-15,2.714927167805546e-15,1.5279066555538788e-15,1.5560691623578794e-15,1.5013305440765718e-15,2.1408320750411866e-15,1.3406409125136154e-15,9.46564072332921e-16,0.05968039383543932,1.395014275990123e-15,1.6543100301140603e-15,1.2698792852028991e-15,0.008086175113705555,1.1912259755821044e-15,0.1253897876632529,1.3333747327536515e-15,8.246281526661841e-16,4.810639427661087e-16,0.016199636625108715,0.0,1.2363707465934636e-15,0.020766638534785258,1.0945160789086023e-15,0.03196935228115486,6.552616369480212e-16,0.0,2.475505362422161e-15,1.0866834304147343e-15,4.996045615588515e-16,0.01462431085228771
Metal_Dopant_3 Number of d electrons,0.05512005707726808,0.02639164792524869,0.022298442882067795,0.01340011856422097,1.4658594719483417e-15,0.1199440085227566,9.188870328389492e-16,0.006822831810715175,4.991050943411173e-16,0.06458257453373736,0.01934979539940392,2.6273579512808696e-15,0.2322626813056827,1.5492385552887426e-15,2.351499836042354e-15,0.08268275543760369,0.019796321289504377,1.3015075862642235e-15,7.974658948334823e-16,0.15874998003330923,0.12074612403836243,0.03163856828215171,,0.018091873730809067,1.375779011351122e-15,9.728211276145746e-16,1.945536755567564e-15,7.416134889237435e-16,6.12465106978984e-16,7.334304369441434e-16,1.373524162578602e-15,0.004786659134981536,3.960818055714786e-16,0.12019831288485436,0.058578540205166514,0.20060614019649908,0.06445507231296568,0.025531797997786636,0.06880222209164152,4.963452114743583e-16,9.62021586446523e-16,0.02091965292217796,0.012999084192197493,0.048128583963835965,0.0,7.638414699647402e-16,0.048276672933061954,6.104616117019039e-16,0.06996825642462849,0.008464610361126034,0.0,1.7388971931549532e-15,0.06901278082399358,6.580622572056603e-16,0.01250345405745534
Metal_Dopant_3 Atomic Radius,0.08670576637791706,0.05357452613477347,0.005381594095182931,0.0033485179889803044,2.2787482795172454e-16,0.0024410519624790505,0.0057443571569986696,0.00861465645164788,0.014053871165344076,0.01157488339081123,0.012067809996879043,0.010958463680859624,0.033839275162040966,2.318880768331078e-16,0.01338590194274704,0.031854009351497535,3.4986178506664406e-16,0.001644364241916308,0.012599207161074502,0.0075770119924847106,0.008924016586511704,0.014475836358905236,0.018091873730809067,,2.71431128405199e-16,0.007875694958226084,3.2934061205609035e-16,0.0214395595401207,0.0326259676842963,4.4271317625887357e-16,0.02063039611604885,2.5582101851101444e-16,0.013655902351982734,0.011933954087287785,0.0024268125446716953,2.4358390148052556e-16,0.005542663844077141,0.03277360002109221,2.7330504997952093e-16,0.0013919064479773252,1.8643218812942436e-16,0.019927164805309625,0.045062362344512503,0.02204431220436368,0.0,1.8940001299763508e-16,0.05451545245908732,0.007358421781171927,0.015985899676670356,0.013325446101680126,0.0,0.002343584191121207,0.043853457224063405,0.04052381012080803,0.024679353960914974
Metal_Dopant_4 Relative Atomic Mass,3.0551823773608966e-16,4.571475031457281e-16,3.4961700868194408e-15,3.338857315338491e-15,9.09357098212655e-16,0.010526872960283337,4.387000704817312e-16,5.1583978157464304e-15,1.101316594095497e-15,1.4562416926795182e-15,6.392862395090081e-15,3.6989843541331744e-15,2.9122939957315367e-15,5.192382402671972e-15,1.0703879732336265e-14,1.6780053173161917e-15,1.1915597421973143e-15,1.3531678777616435e-15,3.689982403327132e-15,5.162828654826286e-16,1.964459280623869e-15,9.599586428468876e-16,1.375779011351122e-15,2.71431128405199e-16,,1.9434951696996579e-13,7.99390566182245e-14,6.831725783530691e-15,0.0,4.519049452517418e-15,0.0,4.913109304984266e-15,1.367464563359054e-15,0.010854075122414791,2.585268647543121e-15,1.9031914811683476e-14,6.787520145620897e-16,1.720683274413629e-16,1.5441683030709662e-15,7.617104814742043e-16,8.187587389654275e-15,7.455811133403473e-16,4.636769397285928e-16,1.1485308587635572e-15,0.0,1.3511812788890395e-15,9.469002382508824e-17,6.919551183673094e-15,8.60881902420688e-16,6.212521074807686e-16,0.0,2.707084043019505e-14,4.362713651049714e-15,0.016640695141967896,0.0019137579491670122
Metal_Dopant_4 Atomic Number,3.1345507231402286e-16,0.019567240328358108,4.1786767198681885e-15,4.721664609841628e-15,3.7859380413716466e-15,6.462945869632331e-15,5.372953910096417e-16,2.1654763898994862e-15,1.5789790360884062e-15,0.046182828970763964,0.0820264795301512,3.1676167246133073e-15,1.873376115901099e-15,3.834710585069104e-15,8.954435300139777e-15,8.390004966278198e-16,1.8840101854932716e-15,1.3531644223681842e-15,7.970970336653507e-15,3.6506670808222617e-16,1.6288403001387833e-15,1.919912351002163e-15,9.728211276145746e-16,0.007875694958226084,1.9434951696996579e-13,,1.1156932126782695e-13,6.831392307308477e-15,9.08111525314064e-15,0.0,1.0716887550815263e-14,1.0984937074390029e-14,1.0255964165992094e-15,4.3112274746621436e-15,2.5852325029516477e-15,0.0,1.662589688391796e-15,1.7206831891569997e-16,1.8912027764945265e-15,1.204368557786625e-15,4.093506684469013e-15,0.09677472739260908,0.03902129269521445,4.1256429829236755e-16,0.0,1.3511778386918998e-15,1.0122789128695926e-16,6.918858230438041e-15,1.5624737682199056e-15,4.794140170014208e-16,0.0,3.1226816745005656e-14,2.518797186487594e-15,0.0283378386819961,0.004319763403640982
Metal_Dopant_4 Period,3.57392764266781e-16,6.483771311669867e-16,5.1158937434735736e-15,1.7563281851606746e-14,2.0330538259360555e-15,4.3716220227139295e-15,6.580384359484493e-16,8.736641206884049e-16,0.0399644824562048,1.6982178848221716e-15,9.03041483039723e-15,1.626355274970457e-15,5.4071782069168e-16,1.170291470662535e-14,1.0658961481739832e-14,5.976431217173373e-15,2.228737662983931e-15,2.209515071648799e-15,9.51476839048806e-15,8.162828079311886e-16,0.011860022147849298,2.714927167805546e-15,1.945536755567564e-15,3.2934061205609035e-16,7.99390566182245e-14,1.1156932126782695e-13,,6.820003506002876e-15,1.5636861747440833e-14,5.212919629121097e-15,1.4912602304267243e-14,1.9582867858700587e-14,1.133763576628417e-15,2.51860605951742e-15,3.875993746383141e-15,7.701502001932956e-15,1.3573196530705655e-15,1.3328332059631932e-16,0.04885744082289837,5.385876113090244e-16,5.7752462150293346e-15,1.0543893187430707e-15,6.804850702007144e-16,4.3758451796391384e-16,0.0,2.063778335188755e-15,1.1317614000244762e-16,0.0,3.047157922279501e-15,6.969138674079639e-16,0.0,3.019031823026414e-14,3.846652364424866e-15,7.429443587104418e-16,0.00419393137539865
Metal_Dopant_4 Group,0.008624238949426447,2.9528144006129235e-16,6.089235729483951e-15,0.059495866543236325,3.011079637194368e-15,6.049334496602647e-15,8.997783444872496e-16,0.010869279478903059,1.2325241768328584e-15,2.136569906403814e-15,5.9744268261452305e-15,1.9765270765951844e-15,0.03984478918883155,3.67868182663701e-15,6.8143500531710126e-15,4.872023613742928e-15,0.14182076056399098,1.5231811843147408e-15,7.1455871821542e-15,6.252153586713672e-16,0.11941054828059026,1.5279066555538788e-15,7.416134889237435e-16,0.0214395595401207,6.831725783530691e-15,6.831392307308477e-15,6.820003506002876e-15,,4.265383994685932e-15,0.2607335644704372,5.6378223632229056e-15,0.021218375703677156,1.2086461509797313e-15,2.3437652518718284e-15,2.279434119396047e-15,6.254573174700928e-15,0.11168213614577009,2.6643195683168987e-16,1.470865531554367e-15,7.524162949222989e-16,6.424828064504672e-15,7.411811969815364e-16,6.014891187966197e-16,3.8434539751149924e-16,0.0,1.7005921863302485e-15,9.466924557167878e-17,2.8010387227929657e-15,1.6549724792839952e-15,3.7182833257121055e-16,0.0,9.439675603531101e-15,2.8944793765470775e-15,6.723494974573909e-16,0.0155513427069231
Metal_Dopant_4 Ionization Potential,0.02357040059928162,3.154965517448949e-16,2.397277460566603e-15,3.677730487152446e-15,2.642022234538444e-15,2.75378571431176e-15,0.025322278504578882,0.04164831346368161,1.0672428786894291e-15,5.438986457747421e-16,1.4715815425410224e-14,1.647875813050945e-15,2.6710810883931142e-15,4.9964803418674304e-15,0.0711913422319585,0.08906364544183389,2.619735176470128e-15,0.12506094522634578,4.724722794116199e-15,0.032396667162641335,1.953080383388569e-15,1.5560691623578794e-15,6.12465106978984e-16,0.0326259676842963,0.0,9.08111525314064e-15,1.5636861747440833e-14,4.265383994685932e-15,,3.418653230882941e-15,7.793937965349204e-15,3.902764776914878e-15,8.994140655714453e-16,0.03245472522487999,2.1534358746864638e-15,7.002210944038092e-15,0.04928764567335212,2.493149335347766e-16,3.2293712569486083e-15,0.07096353904958363,4.882562791487621e-15,0.06426309381092012,0.019321340132650047,2.9138939524784496e-16,0.0,0.09770269030479857,1.1316920233607936e-16,3.892592572605288e-15,0.02171715303302846,1.021770560159991e-15,0.0,1.4555699312058917e-14,0.11451049093375176,7.638901240860259e-16,0.012000982481766714
Metal_Dopant_4 Electronegativity,0.031871068205696844,2.823758223666673e-16,0.04456891404133255,6.5105541819952415e-15,3.6448034252245435e-15,3.0307996027356173e-15,5.326111583804303e-16,3.4159703473958653e-15,2.324984618126721e-15,0.046457822091361525,3.4166797658500104e-15,0.014401714626831028,3.3063951417460584e-15,3.2565434757742138e-15,3.9245238306406365e-15,8.034453170401122e-16,2.8676950288597187e-15,2.8986311198888946e-15,5.917166328527503e-15,8.77220746690939e-16,1.5740338858590726e-15,1.5013305440765718e-15,7.334304369441434e-16,4.4271317625887357e-16,4.519049452517418e-15,0.0,5.212919629121097e-15,0.2607335644704372,3.418653230882941e-15,,5.070491458202437e-15,3.991377029656835e-15,0.06619871091727926,0.014832400150093386,4.73448453830458e-15,4.9469731604571065e-15,0.039982158847752136,0.018302246674024518,0.00803985350048783,9.136384655784834e-16,4.400628217228606e-15,0.013762351304226919,0.014389174519256533,4.3454584123625877e-16,0.0,7.474147879020923e-16,0.006850968094762606,3.2559767263457714e-15,8.221208554967597e-16,4.547939860730074e-16,0.0,5.147235463197124e-15,2.26839816719656e-15,9.822797538038545e-16,0.00748054730311518
Metal_Dopant_4 Number of d electrons,2.8896667671549523e-16,2.998021296655734e-16,0.007420314670811967,8.632120430880868e-15,1.5675691228154394e-15,3.149360954071026e-15,5.37015377004765e-16,7.372022589837817e-16,5.798515781436582e-16,1.38062294954422e-15,7.671986375338302e-15,1.5080159105498163e-15,1.865116243885966e-15,1.9906693006600427e-14,1.0493347710435905e-14,0.04347999838398292,1.4504459934988626e-15,1.3495974327704106e-15,0.11835906782945199,5.156866264635112e-16,1.4702694317337323e-15,2.1408320750411866e-15,1.373524162578602e-15,0.02063039611604885,0.0,1.0716887550815263e-14,1.4912602304267243e-14,5.6378223632229056e-15,7.793937965349204e-15,5.070491458202437e-15,,7.737633378821215e-15,1.0788888097634217e-15,1.8895825335113826e-15,2.8493858193145575e-15,1.0901120278408047e-14,2.828135916803016e-15,0.004827151071536305,1.536239475157551e-15,7.607532199349926e-16,8.552989065693252e-15,6.4530307444356295e-16,9.1813015623453e-16,1.2876971417880037e-15,0.0,1.905831666232289e-15,1.1317370885358774e-16,6.296202075745845e-15,0.02565004822256851,3.606216311113921e-16,0.0,2.1672552660729528e-14,5.5938624723097115e-15,5.69657234189073e-16,0.0058068617504673445
Metal_Dopant_4 Atomic Radius,0.003285763173441315,3.4125452177351206e-16,0.06764417341341765,0.03580258918075995,0.08242988447058909,0.038267038355838175,5.789056823159192e-16,0.02779239381077915,7.306519538633456e-16,1.1971737947801845e-15,3.4437130919696334e-15,3.259312048042961e-15,7.490945152059638e-16,0.14141458756845368,9.439111066646433e-15,2.4154821124707423e-15,1.6376654893651443e-15,1.6367308583161617e-15,3.632475114046777e-15,7.261378361893426e-16,0.08985557139236139,1.3406409125136154e-15,0.004786659134981536,2.5582101851101444e-16,4.913109304984266e-15,1.0984937074390029e-14,1.9582867858700587e-14,0.021218375703677156,3.902764776914878e-15,3.991377029656835e-15,7.737633378821215e-15,,0.028098376007518442,1.7180623525191631e-15,2.709048211855214e-15,1.0173229044299933e-14,3.3308116207707347e-15,0.019439362265796078,3.3706640434718158e-15,7.571761254110156e-16,6.290734436590626e-15,6.438422640765983e-16,7.377458340271711e-16,9.434356017225038e-16,0.0,2.03843881185809e-15,0.006095080708768505,8.493089842712414e-15,2.129916327930952e-15,6.479912610394254e-16,0.0,1.048250755032457e-14,9.961096841516404e-16,0.02208844081226319,0.013164756020555097
Metal_Dopant_1 Proportion in Precursor ,0.050988951774763064,0.0027010286849477472,0.06984176604829137,0.04075993986667154,0.05420593575787949,0.06278040362217022,0.11285252607270571,0.17665623809411274,0.013142755077193584,0.031492503126877465,2.903071510059002e-15,0.18644168679292225,0.019061248434715128,0.03215565666646843,0.06848777375789558,0.0512990847990254,0.03158467191107321,1.4666005885452227e-15,0.03991731678388746,0.008338188353237538,1.4718641357887557e-15,9.46564072332921e-16,3.960818055714786e-16,0.013655902351982734,1.367464563359054e-15,1.0255964165992094e-15,1.133763576628417e-15,1.2086461509797313e-15,8.994140655714453e-16,0.06619871091727926,1.0788888097634217e-15,0.028098376007518442,,0.07204421205630714,0.02651466847298753,1.7695576318169777e-15,0.04080268251656912,0.0878357147503903,0.06671633185473536,0.022711121634462855,2.2111479955479775e-15,0.028457613811388865,0.03161496455610324,0.06119086059044683,0.0,0.002530051998770384,1.8495675121231845e-16,0.15311308432487164,0.07737446694412894,0.05964435351539693,0.0,2.2911261809071026e-15,1.4512910414565397e-15,0.06374830403659822,0.003928847042173224
Metal_Dopant_2 Proportion in Precursor ,0.03500163729714328,0.0492556902757624,0.1145975391007435,0.10714844663790238,0.08810629962496198,0.2648796176240901,0.25069530037161786,0.08903753122944305,0.056512280285152025,0.03755210032013199,0.03721186053698662,0.18643276501410916,0.01661468208456768,0.07672675920116245,0.09728667080593402,0.02769231985717437,1.9191211063135576e-15,0.003819084242760582,2.4201113440007037e-15,0.03930983095391093,0.009976561007360723,0.05968039383543932,0.12019831288485436,0.011933954087287785,0.010854075122414791,4.3112274746621436e-15,2.51860605951742e-15,2.3437652518718284e-15,0.03245472522487999,0.014832400150093386,1.8895825335113826e-15,1.7180623525191631e-15,0.07204421205630714,,1.9166426402383826e-15,2.5694385458042666e-15,0.048824155007625714,0.11145537450872173,0.25297833127260083,9.684257525950067e-16,3.0674205199713974e-15,0.03581841087876443,0.028745726168790616,0.04263475201424762,0.0,0.007294260758637095,0.09133137937294745,0.11528718690215947,0.1533681243164528,0.13125114898236134,0.0,0.24283080351203454,0.04062594799003881,0.10977386144940302,0.007890900214538839
Metal_Dopant_3 Proportion in Precursor ,0.028741762041784226,0.01760403837378551,6.872689261705527e-15,0.054767834943906094,1.4032141260251388e-15,0.2708798995136922,0.01011105911124053,0.003038702047848585,0.14313884573735428,0.07817323809231053,2.2712933265168214e-15,0.0328705779146324,0.0553457224367197,0.1467783893833356,1.0146570112215885e-14,0.00437540930646475,2.2321222848011034e-15,1.8315682396433077e-15,2.4711751995812353e-15,6.085137069205084e-16,1.3384891470897722e-15,1.395014275990123e-15,0.058578540205166514,0.0024268125446716953,2.585268647543121e-15,2.5852325029516477e-15,3.875993746383141e-15,2.279434119396047e-15,2.1534358746864638e-15,4.73448453830458e-15,2.8493858193145575e-15,2.709048211855214e-15,0.02651466847298753,1.9166426402383826e-15,,5.6273452845750236e-15,0.05320814424844894,0.0034009182051267994,1.4821813662285565e-15,0.131539389751334,2.891211645556345e-15,5.165743432264847e-16,0.005491203743198104,0.035522782425172095,0.0,8.787643028188113e-16,0.016111019464598413,2.4218253554082113e-15,0.0029077674864202837,0.018674950684710496,0.0,4.060112988119935e-15,0.034619994213216355,0.0052921185396832,0.0011985167163098798
Metal_Dopant_4 Proportion in Precursor ,0.038958633653730014,0.005402020512086148,2.587382192544304e-15,1.0391599718160613e-14,2.9888552583291747e-15,3.772275775207273e-15,0.01994225754355726,1.1403638061975502e-15,8.592638241326472e-16,0.015496390889373173,1.3238713955432502e-14,2.254170601635155e-15,1.418855226374029e-15,6.094846815020469e-15,1.2468512610161914e-14,1.1042832037349587e-15,0.03342520658829387,2.748299211214609e-15,1.0511291685351775e-14,0.01888316226332038,0.07215486301455248,1.6543100301140603e-15,0.20060614019649908,2.4358390148052556e-16,1.9031914811683476e-14,0.0,7.701502001932956e-15,6.254573174700928e-15,7.002210944038092e-15,4.9469731604571065e-15,1.0901120278408047e-14,1.0173229044299933e-14,1.7695576318169777e-15,2.5694385458042666e-15,5.6273452845750236e-15,,2.0762862764754984e-15,0.018036885962207268,3.4193029770371517e-15,1.4216218607217445e-15,5.122630708217284e-15,7.447253419335507e-16,0.017583069773118364,0.018528679955214653,0.0,2.3286197217438587e-15,9.468601027853666e-17,1.0143216796329482e-14,0.0394944381956735,4.608028450721769e-16,0.0,1.7049688121595244e-14,0.19365528729375753,0.051414447884847336,0.011814570866031599
Hydrothermal Temperature (Celcius degree),0.02778412896557535,0.042566263539732294,5.0614282664582995e-15,0.08457827957826201,0.028033928261338034,0.11370906382675491,0.12720440937497712,0.06153767724156478,0.026123957309007035,0.09490027729661882,2.2244996016016324e-15,0.06329463357703337,0.07792470880518897,0.13328147496751233,0.01252552159924191,0.12101741766800383,0.10857809433612382,1.727167743750103e-15,0.01605290259639815,0.06556723474635082,0.05886417702498368,1.2698792852028991e-15,0.06445507231296568,0.005542663844077141,6.787520145620897e-16,1.662589688391796e-15,1.3573196530705655e-15,0.11168213614577009,0.04928764567335212,0.039982158847752136,2.828135916803016e-15,3.3308116207707347e-15,0.04080268251656912,0.048824155007625714,0.05320814424844894,2.0762862764754984e-15,,0.1026295285293125,0.2522689698109348,9.096075551474318e-16,0.15074901709289593,6.950090393545584e-16,0.03600174249820786,0.03309034786930169,0.0,0.04584245698723104,0.008067524865217598,2.3073022121045624e-15,0.0924465821102054,0.02836961540734214,0.0,0.018679674082051977,0.18672181275821162,0.09584890124242929,0.011020249522635374
Hydrothermal Time (min),0.06900759099191664,0.07406954916545716,0.027083825038246946,0.03019709063970764,0.03703649203137716,0.0606695056176553,0.023208750159881594,0.08549803229481402,0.038945023698940935,0.04043206766599822,0.010174851335838632,0.06172246877653743,0.00885497299193301,0.008691400087007027,0.018901550537250043,0.019960278877842613,0.013015205859913549,2.5845910954754787e-16,0.013294776535051647,0.02528816360164726,0.055699830428719274,0.008086175113705555,0.025531797997786636,0.03277360002109221,1.720683274413629e-16,1.7206831891569997e-16,1.3328332059631932e-16,2.6643195683168987e-16,2.493149335347766e-16,0.018302246674024518,0.004827151071536305,0.019439362265796078,0.0878357147503903,0.11145537450872173,0.0034009182051267994,0.018036885962207268,0.1026295285293125,,0.05440956974200262,2.0656561593370111e-16,0.016078926023497978,0.0030134737629892707,0.03537741094194753,0.04828562284015553,0.0,0.0007868417071276084,0.06445347347114154,0.005909326696614028,0.05902014834055076,0.05538727716044824,0.0,0.015920872530411304,0.02004305951849469,0.03785132377088188,0.012905943191694141
Hydrothermal Still/Strring (0/1),0.017830335277828884,0.04387194843159332,1.1685551703036703e-15,2.8628062114821323e-15,0.14874760155277686,1.509666726022313e-15,0.026719014190155606,0.04876918988570854,0.04421392107983707,1.2128289073617417e-15,0.14741176590326857,0.013750585312020343,1.7291172811447114e-15,0.08737329881450275,2.0299252106350676e-15,0.03452462203727791,0.05341228981451849,1.5563251951627898e-15,1.9205293306360232e-15,8.084153398623798e-16,0.12506614850411393,1.1912259755821044e-15,0.06880222209164152,2.7330504997952093e-16,1.5441683030709662e-15,1.8912027764945265e-15,0.04885744082289837,1.470865531554367e-15,3.2293712569486083e-15,0.00803985350048783,1.536239475157551e-15,3.3706640434718158e-15,0.06671633185473536,0.25297833127260083,1.4821813662285565e-15,3.4193029770371517e-15,0.2522689698109348,0.05440956974200262,,8.366499075671439e-16,2.5842631462565396e-15,0.0037475165681608007,0.1363154954081348,6.431073400623827e-16,0.0,8.976716193157797e-16,0.2096646552872127,1.845828501638012e-15,0.11520975009142356,0.04789529998137375,0.0,0.046412569919634626,1.3472263150049963e-15,0.11005756565525204,0.0027252740060657037
Hydrothermal Strong Reductant in Liquid (0/1),0.0005456344668460389,3.27326400389346e-16,1.8426297961381245e-15,0.009663444338208682,7.947327159744021e-16,8.438415364267259e-16,0.008359471486811064,0.036814583847923306,0.004219937605540721,0.04625728711043646,0.029783268144711064,0.01571319170862766,0.02162029932997255,0.022668610838065435,1.397469364488802e-15,9.787251190367244e-16,6.940956242588848e-16,0.02118347456709713,0.006284204856298707,4.564759894399161e-16,9.981800539055026e-16,0.1253897876632529,4.963452114743583e-16,0.0013919064479773252,7.617104814742043e-16,1.204368557786625e-15,5.385876113090244e-16,7.524162949222989e-16,0.07096353904958363,9.136384655784834e-16,7.607532199349926e-16,7.571761254110156e-16,0.022711121634462855,9.684257525950067e-16,0.131539389751334,1.4216218607217445e-15,9.096075551474318e-16,2.0656561593370111e-16,8.366499075671439e-16,,7.552041860904275e-16,7.508438297418643e-16,0.0014428755426362549,0.022727472637287076,0.0,4.432306385180644e-16,0.003943283946045932,7.571388410147322e-16,0.03478573930403367,0.03851265784420304,0.0,1.7853143108150695e-15,5.71835274659712e-16,7.284295478088854e-16,0.0037662382650555373
Hydrothermal Weak Reductant in Liquid (0/1),2.426590956501102e-16,0.005730116239922745,5.356685855298598e-15,6.082655273236731e-15,1.2457125325377334e-15,7.909083873718766e-15,1.0251715500586194e-15,9.235839017319991e-16,0.09535100835432508,1.2471967701921961e-15,3.870693714764033e-15,1.4657031413294588e-15,2.6250419616276084e-15,0.23562999148894867,5.817204131216904e-15,0.005955406733245294,1.6179957813838808e-15,1.085277112916403e-15,5.69105273600537e-15,1.3552246552590242e-15,1.9367915058550035e-15,1.3333747327536515e-15,9.62021586446523e-16,1.8643218812942436e-16,8.187587389654275e-15,4.093506684469013e-15,5.7752462150293346e-15,6.424828064504672e-15,4.882562791487621e-15,4.400628217228606e-15,8.552989065693252e-15,6.290734436590626e-15,2.2111479955479775e-15,3.0674205199713974e-15,2.891211645556345e-15,5.122630708217284e-15,0.15074901709289593,0.016078926023497978,2.5842631462565396e-15,7.552041860904275e-16,,9.822481674580224e-16,1.0583835650723218e-15,9.97146853594837e-16,0.0,2.0274912514577967e-15,0.06076401285173741,4.440680098129769e-15,8.298008305859048e-16,6.239260754291569e-16,0.0,0.4316783428790152,0.039586611609488905,0.001814122537123593,1.0130888790543006e-16
Mixed in Solid or Liquid (0/1),0.011549128370885108,0.014569230393293097,0.016066933626051237,1.3990864066110386e-15,0.033737505614394425,0.009686124440223461,0.021132650638486572,6.151480994345406e-16,0.027509116581593593,0.04871361371729614,1.3826852015191162e-15,7.056612467063503e-16,0.02148581816179911,1.7839718361897712e-15,0.020783567092960496,0.007094088447449351,0.01546943787431368,6.729001683682108e-16,5.232161336041994e-16,0.008217084345226076,6.145052878660373e-16,8.246281526661841e-16,0.02091965292217796,0.019927164805309625,7.455811133403473e-16,0.09677472739260908,1.0543893187430707e-15,7.411811969815364e-16,0.06426309381092012,0.013762351304226919,6.4530307444356295e-16,6.438422640765983e-16,0.028457613811388865,0.03581841087876443,5.165743432264847e-16,7.447253419335507e-16,6.950090393545584e-16,0.0030134737629892707,0.0037475165681608007,7.508438297418643e-16,9.822481674580224e-16,,0.053660224085326474,0.03202693636709746,0.0,4.756824846325115e-16,0.02053064233119602,5.256825290003014e-16,0.02741110873467552,4.912021056045117e-16,0.0,7.453700548575884e-16,0.027622915615963854,0.030482336826523244,0.005436608254010058
Annealing Temperature (Celcius Degree),0.09912794114399887,0.08701349148853141,0.024925509281761703,0.06225875446562426,0.04194006338744487,4.0448152700140647e-16,0.11657999217781544,0.06072076616275498,0.024325890158687778,0.040160727654248184,0.04913276200685981,0.05419924249450318,0.02608758774747267,0.03328825166299675,0.020101374440752766,0.0465386941165027,0.008200054113002406,0.0038957212837979357,0.039301728801420986,0.030377107351696336,0.022031700275088634,4.810639427661087e-16,0.012999084192197493,0.045062362344512503,4.636769397285928e-16,0.03902129269521445,6.804850702007144e-16,6.014891187966197e-16,0.019321340132650047,0.014389174519256533,9.1813015623453e-16,7.377458340271711e-16,0.03161496455610324,0.028745726168790616,0.005491203743198104,0.017583069773118364,0.03600174249820786,0.03537741094194753,0.1363154954081348,0.0014428755426362549,1.0583835650723218e-15,0.053660224085326474,,0.027615522470220116,0.0,0.012407531463131817,0.057775379291658324,0.006191189760121774,0.10641795863983458,0.0415138605308453,0.0,6.924434037468263e-16,0.013110434334948436,0.03839070306352497,0.016839049620469407
Annealing Time (min),0.06325175411684669,0.05518713066492377,2.9593457145004556e-15,0.011179632558374446,0.06936429196243145,0.02153598468869769,0.1553269114053812,0.020508272000765566,0.012697203456892773,0.07071993853608517,0.011264482974339513,0.02770773852497489,0.0010819355510890568,0.0037777722871041924,0.003016511718571248,0.0034649783845429744,0.025762427421191073,0.03443810302871912,0.02171787274122827,0.020012391931317666,0.03431053809904042,0.016199636625108715,0.048128583963835965,0.02204431220436368,1.1485308587635572e-15,4.1256429829236755e-16,4.3758451796391384e-16,3.8434539751149924e-16,2.9138939524784496e-16,4.3454584123625877e-16,1.2876971417880037e-15,9.434356017225038e-16,0.06119086059044683,0.04263475201424762,0.035522782425172095,0.018528679955214653,0.03309034786930169,0.04828562284015553,6.431073400623827e-16,0.022727472637287076,9.97146853594837e-16,0.03202693636709746,0.027615522470220116,,6.188469635414409e-16,4.888673039335071e-16,0.04336320891965383,3.56579298329669e-16,0.06633909791931812,0.14034140452064817,6.188469635414409e-16,0.019051176103407855,0.019277727082065314,0.10252165115707065,0.012306505806461178
