,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),Electrolyte Proton Concentration (M),Stability Current Density (mA cm-2),Stability Test Time (h)
Metal_Dopant_4 Relative Atomic Mass,0.00022433809943378123,4.520217157310764e-05,5.897595057878777e-06,0.0037485469951872873,0.0003008309598225054,1.7952834304569423e-06,0.0002452255446548311,0.0033606715854672025,0.0037824551247064926,0.016155239398020417,0.0,0.00015781542395553984,0.0006991402613573969,0.0027013499506185214,0.017850663509163554,0.0007412643290636963,0.0015765900066730607,0.0,4.6040858346874046e-05,0.016402570227903306,8.662151826451604e-06,8.006603342351056e-06,0.003583588625144725,0.00014733431026947406,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023266919692429638,0.000833756985789114,6.432268391238124e-06,0.0,0.0011242383347944323,0.00041242206989638476,0.0043433951552393785,2.75246510936318e-06,0.0,0.0005375073371409677,0.0007158136777118384,0.0012776745092178518,2.1394251715660955e-05,1.594758016743294e-05,0.00015356608930013307,9.411303334931121e-06,0.010209953143969656,0.0004976445044338434,0.0,1.585261111372587e-05,2.648359321608797e-06,0.0009584529425810858,0.0002457993118245196
Metal_Dopant_4 Atomic Number,0.0,0.0,2.954303398260269e-06,2.5816639159349125e-06,0.0,3.26023968675918e-06,0.0,3.223170289587579e-06,1.0654245418347457e-06,4.328204152843931e-05,,5.432798063908589e-07,1.3406030359528246e-06,1.2433468284342141e-06,0.0,1.143429475777817e-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7038990833084197e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metal_Dopant_4 Period,0.0,0.0,2.954303398260269e-06,2.5816639159349125e-06,0.0,3.26023968675918e-06,0.0,3.223170289587579e-06,1.0654245418347457e-06,4.328204152843931e-05,,5.432798063908589e-07,1.3406030359528246e-06,1.2433468284342141e-06,0.0,1.143429475777817e-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7038990833084197e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metal_Dopant_4 Group,0.0,0.0,2.954303398260269e-06,2.5816639159349125e-06,0.0,3.26023968675918e-06,0.0,3.223170289587579e-06,1.0654245418347457e-06,4.328204152843931e-05,,5.432798063908589e-07,1.3406030359528246e-06,1.2433468284342141e-06,0.0,1.143429475777817e-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7038990833084197e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metal_Dopant_4 Ionization Potential,0.0,0.0,2.954303398260269e-06,2.5816639159349125e-06,0.0,3.26023968675918e-06,0.0,3.223170289587579e-06,1.0654245418347457e-06,4.328204152843931e-05,,5.432798063908589e-07,1.3406030359528246e-06,1.2433468284342141e-06,0.0,1.143429475777817e-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7038990833084197e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metal_Dopant_4 Electronegativity,0.0,0.0,2.954303398260269e-06,2.5816639159349125e-06,0.0,3.26023968675918e-06,0.0,3.223170289587579e-06,1.0654245418347457e-06,4.328204152843931e-05,,5.432798063908589e-07,1.3406030359528246e-06,1.2433468284342141e-06,0.0,1.143429475777817e-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7038990833084197e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metal_Dopant_4 Number of d electrons,0.0,0.0,2.954303398260269e-06,2.5816639159349125e-06,0.0,3.26023968675918e-06,0.0,3.223170289587579e-06,1.0654245418347457e-06,4.328204152843931e-05,,5.432798063908589e-07,1.3406030359528246e-06,1.2433468284342141e-06,0.0,1.143429475777817e-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7038990833084197e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metal_Dopant_4 Atomic Radius,0.0,0.0,2.954303398260269e-06,2.5816639159349125e-06,0.0,3.26023968675918e-06,0.0,3.223170289587579e-06,1.0654245418347457e-06,4.328204152843931e-05,,5.432798063908589e-07,1.3406030359528246e-06,1.2433468284342141e-06,0.0,1.143429475777817e-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7038990833084197e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metal_Dopant_1 Proportion in Precursor ,0.007968490739645099,0.0025343576130159,0.0037486536687514524,0.10571802557055944,0.052786768048917375,0.04968296550977125,0.03938504520542941,0.057928991121398016,0.021676597703721007,0.018509028375463088,0.0,0.009466529831969535,0.01164558949443984,0.052428960680698945,0.037340837456503836,0.017836066308128288,0.013128483167072403,0.0,3.3102429769371925e-06,0.011495299265733214,0.028566463128260954,0.01214899829210773,0.007496807466570212,0.004497425568201802,0.0023266919692429638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.06157898644521179,0.018336429264445488,0.0,0.06534893622071003,0.018022863932556966,0.09169488352130442,0.004094190513218106,0.011763601372628845,0.02406689792114867,0.022847594122899748,0.009765181929419548,1.5015466256981726e-06,0.050965056872927114,0.018574149151373117,0.027945626054401113,0.030477259925226898,0.01254638621078544,0.0025095181899583803,0.019969874987709902,0.024705438674936034,0.08395028406380506,0.0059104525522131095
Metal_Dopant_2 Proportion in Precursor ,0.014650494276816318,0.0012494174269554715,0.001994838394091236,0.0942587614381615,0.011925902947761817,0.02232540746636702,0.03353330300705189,0.047310357727198424,0.0342779066610888,0.010925222502636583,0.0,0.03015563828989602,0.03258794183570596,0.019585219671032973,0.045588533684476455,0.01683993502368523,0.008824229079594842,0.0,0.0019875837434487867,0.0283391236142991,0.011337519824806776,0.0016940011165193518,0.013519021024611515,0.011907034225345826,0.000833756985789114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06157898644521179,,0.01734790785577088,0.0,0.043611388127932825,0.013240260141127244,0.0637083520299271,0.007537509277627758,0.012201445527019336,0.009953571222061768,0.023652591048818294,0.034099097106514625,0.0021241952544170054,0.010758297166716843,0.01049341421183497,0.006664101169449133,0.05390121356138804,0.034866714993162976,0.00026587790105245035,0.016724190236535732,0.022264039918798946,0.02008612246663094,0.011166757375459442
Metal_Dopant_3 Proportion in Precursor ,0.002774196550331489,0.025715905042101875,0.009731101007626307,0.014634707504233197,0.011154564453398741,0.013078912936870074,0.0007068976126802739,0.026407228851654127,0.013001008483134919,0.015851370346318297,0.0,0.006300081699803045,0.00601353372697169,0.004871923064290798,0.016585997835028416,0.014959396842078955,0.0037030864009161848,0.0,4.1209681392003425e-06,0.0266975237932155,0.007215816916702008,0.025683490842079507,2.193046760734472e-06,0.0017350463272030987,6.432268391238124e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018336429264445488,0.01734790785577088,,0.0,0.021544482653015118,0.003130527674653229,0.02930469336024322,0.05560859983673837,0.001987837226476232,0.001613724278787033,0.01709607392538614,0.005129924955847391,7.800564984624707e-06,0.002654642920870171,0.0012341210121070865,0.05396017476036819,0.017256329143333797,0.008833060070004837,0.002571578054391601,0.052050664826988544,0.013892548435213942,0.0031173527081438976,0.002144295612190381
Metal_Dopant_4 Proportion in Precursor ,0.0,0.0,2.954303398260269e-06,2.5816639159349125e-06,0.0,3.26023968675918e-06,0.0,3.223170289587579e-06,1.0654245418347457e-06,4.328204152843931e-05,,5.432798063908589e-07,1.3406030359528246e-06,1.2433468284342141e-06,0.0,1.143429475777817e-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7038990833084197e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydrothermal Temperature (Celcius degree),0.003766017919510419,0.000506630566149814,0.015385284188032967,0.20071932840613946,0.024003970966719045,0.01572449466341549,0.011138592536905285,0.03015344173961962,0.03418910462101878,0.02096624033820054,0.0,0.009140138598894797,0.017447283193550232,0.02094599621365598,0.010901388814726225,0.013212347706602491,0.010611476048153313,0.0,5.519536136189673e-07,0.018438016963156913,0.002288923434226432,0.004402175419384589,0.0008993259176394284,0.0077724135784466835,0.0011242383347944323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06534893622071003,0.043611388127932825,0.021544482653015118,0.0,,0.006546645476078494,0.03644308221738227,0.01333341940798915,0.04155811920052132,0.013528358636458827,0.028249038529225234,0.024684679795901807,5.511869800616947e-07,0.027957569760118695,0.0014515533399173466,0.009961912625064044,0.026493878394474382,0.025056823825560355,0.0018754398079441515,0.020604333655574493,0.023217563504717195,0.04461856850118703,0.01115436406659621
Hydrothermal Time (min),0.03247816393265172,0.0014256639694381736,0.004302761656997196,0.02016047687563389,0.009888627418972257,0.007155761759898794,0.0225051961440502,0.009400683625124832,0.0978023512414063,0.0015435860009753795,0.0,0.010018280808028688,0.013144972837006183,0.004943742359769013,0.002546128040625209,0.015356391891925922,0.013966962685568818,0.0,0.00018583365813970305,0.0074243735426314334,0.0017532358775198711,0.003408038073051277,0.003741983637943135,0.03310939835747511,0.00041242206989638476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018022863932556966,0.013240260141127244,0.003130527674653229,0.0,0.006546645476078494,,0.00938853528926441,0.0029490981541423636,0.001968479979322495,0.010498950535844025,0.026879906348916998,0.011471645807154157,0.0003274205334491852,0.008603688846425456,0.03942930201998638,0.0035397589689595394,0.010389944282509974,0.01479382295833815,0.001113803027483305,0.0026888965844443498,0.010415958453010483,0.0323612809983821,0.03372010172899953
Hydrothermal Still/Strring (0/1),0.0027924553565508627,0.02123831460201091,0.00015148452401535855,0.04463478743366226,0.019067748822089257,0.011659603393275344,0.009643014865531358,0.05498606544931913,0.055363764546038405,0.024406131152793643,0.0,0.0065882425084286,0.031094108879654133,0.016965025669005047,0.014237121292623224,0.04328920102290521,0.026586285576864675,0.0,0.0006476759737939723,0.020343862212723378,0.002975710618448635,0.008249296029885538,0.006759778991559536,0.00360093911958511,0.0043433951552393785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09169488352130442,0.0637083520299271,0.02930469336024322,0.0,0.03644308221738227,0.00938853528926441,,0.0054079258133971,0.0294421176898062,0.020810862223518033,0.09938331439855469,0.02810606282839231,1.8699855615042473e-06,0.005029936285559213,0.01229635890612113,0.05568204172462553,0.03511257500821186,0.016065171101903863,0.005344073084206318,0.02170226694206014,0.07684306071648381,0.014528779112916572,0.007104049416004988
Hydrothermal Strong Reductant in Liquid (0/1),0.0021259074295857635,0.007870992728193194,0.005664531111545395,0.014352134924042416,0.0023949109901110336,0.01669904307305694,0.0007191488047984182,0.0018596681788107883,0.008163963618504926,0.05300185734978878,0.0,0.004865205418828004,0.020148202085012043,0.0021395350636090626,0.01004268041985285,0.0013469597849515816,0.008571412059345572,0.0,2.7564855414738173e-06,0.002180670837048851,2.2917484989731455e-06,2.3566878393402348e-06,1.0853345276301097e-06,0.0011443355140862527,2.75246510936318e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004094190513218106,0.007537509277627758,0.05560859983673837,0.0,0.01333341940798915,0.0029490981541423636,0.0054079258133971,,0.00361093805202916,0.007633092831143991,0.008150802637315577,0.0036069641199333227,0.0,0.020221560586187702,0.00032235196805969346,0.015241546469183723,0.011498126403138959,0.016028276803366808,0.0,0.014000769975547306,0.0010745417426478623,0.012886112232694423,0.0032741840253958945
Hydrothermal Weak Reductant in Liquid (0/1),0.001993889216530206,1.6095574948306434e-05,0.0009124673929947959,0.011427511350418633,0.008225987179308964,0.005057225063617764,0.0007545331565886344,0.006148093358064904,0.0064796425203961575,0.06686146527631373,0.0,0.007608643578399731,0.008577379987900794,0.006703226614714423,0.020417930851972965,0.0020922991147736777,0.0021243345507186654,0.0,0.0,0.009460283129514383,0.005261207934532674,1.3880171788604955e-05,0.00389772581836605,0.0003453249129384841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011763601372628845,0.012201445527019336,0.001987837226476232,0.0,0.04155811920052132,0.001968479979322495,0.0294421176898062,0.00361093805202916,,0.013304409289190596,0.003998588395263851,0.009057666082314501,1.0713934400975526e-05,0.3259108645437774,0.0004316726009884624,0.0,0.007266846104103166,0.002677623478336163,1.3272382288443729e-05,0.06547445363028137,0.01565133925484095,0.004830861090297386,0.0019341470946015397
Mixed in Solid or Liquid (0/1),0.001971578595987551,1.206715214363868e-06,0.003218207358970821,0.020980268042799767,0.014240945638197078,0.03012377603825634,0.004322935440851155,0.01656212482528873,0.01953867058353403,0.004897120754983546,0.0,0.005925537681800693,0.011992738868687555,0.0021025284914031653,0.012137956835063546,0.0056722401933803485,0.0066377223385430265,0.0,1.1287928429652014e-06,0.020098699428094405,5.985084546556219e-07,0.014971096927453137,0.008411760884784705,0.004534316083887836,0.0005375073371409677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02406689792114867,0.009953571222061768,0.001613724278787033,0.0,0.013528358636458827,0.010498950535844025,0.020810862223518033,0.007633092831143991,0.013304409289190596,,0.021904181794277996,0.01937984671946814,0.0,0.004088331957267959,0.00018826421083121165,0.00359923331238898,0.015634599618091598,0.014521478019961906,8.526939287854052e-07,0.0009165739064141179,0.010260123731651884,0.015667713514611756,0.006625362553195533
Annealing Temperature (Celcius Degree),0.009717854896261584,0.002082552967932918,0.004807378306164976,0.013867078973495643,0.010970156179851481,0.010694319943209725,0.05897810195069648,0.0319956849154219,0.04065915792852346,0.005892091471677595,0.0,0.030970218136863552,0.013058138554580833,0.017752743445238067,0.03652719756716127,0.02097624949283504,0.011915600462433474,0.0,0.0002929955389176553,0.007879377407122665,0.011229756891582966,0.0018032031058503397,0.014152394600385873,0.0036747428809291785,0.0007158136777118384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022847594122899748,0.023652591048818294,0.01709607392538614,0.0,0.028249038529225234,0.026879906348916998,0.09938331439855469,0.008150802637315577,0.003998588395263851,0.021904181794277996,,0.036708090782999955,1.8864509374442843e-07,0.009338067908616922,0.006612438530066929,0.0023841921391719164,0.0959986836444067,0.032654098657525374,0.0026297648584220038,0.005472312051893164,0.007775474472432665,0.02021069675992684,0.021659871296822765
Annealing Time (min),0.010076420302155251,0.002616009801206855,0.0015569591727154248,0.016239367353520894,0.009759357528726044,0.013331293754566749,0.010222189507636729,0.017606227966215797,0.014212092591985775,0.003072491353200335,1.4111697791267848e-06,0.0037412807475394184,0.019078965736273084,0.009929709545760175,0.016772988773953088,0.013285546217283435,0.010482010487817441,4.7038992863118907e-07,0.0001240763811054833,0.006447742966730411,0.0033143758246452857,0.0015086965022569892,0.007669260783042,0.0021437005145519107,0.0012776745092178518,4.7038990833084197e-07,4.7038990833084197e-07,4.7038990833084197e-07,4.7038990833084197e-07,4.7038990833084197e-07,4.7038990833084197e-07,4.7038990833084197e-07,0.009765181929419548,0.034099097106514625,0.005129924955847391,4.7038990833084197e-07,0.024684679795901807,0.011471645807154157,0.02810606282839231,0.0036069641199333227,0.009057666082314501,0.01937984671946814,0.036708090782999955,,0.0006363060493338379,0.008278956351435754,0.004992083398625475,0.002634894368972572,0.029726722990007285,0.018140605597415295,0.00038562340011555476,0.016357681013907166,0.010048724767352323,0.015574407442156652,0.026552736743062782
Annealing Still/Strring (0/1),0.0006491720521946051,8.292695047454317e-06,2.931914828517782e-06,1.142529323136726e-06,0.0,1.4415868154241533e-06,0.0019953995266448307,2.946116140796519e-06,0.009752383211545071,0.0,0.0,0.0033124423611004144,5.37224912775022e-07,1.013811999335098e-06,3.840833834662299e-06,4.3205181278328484e-07,1.3365155889799585e-07,0.0,1.4433484705498637e-05,0.008454899302372908,4.38700774947553e-06,1.0933732196055174e-05,9.931819689883916e-07,0.0014188580002866226,2.1394251715660955e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5015466256981726e-06,0.0021241952544170054,7.800564984624707e-06,0.0,5.511869800616947e-07,0.0003274205334491852,1.8699855615042473e-06,0.0,1.0713934400975526e-05,0.0,1.8864509374442843e-07,0.0006363060493338379,,1.0812051361207038e-05,0.0005971086454850046,0.0,0.0062839384051295655,0.0,0.0,0.0,2.6361085553960454e-06,5.007528080502146e-05,0.00037887753252124705
Annealing Atomosphere Inert (0/1),0.002110195351143033,0.018755657523767507,0.011694549107894392,0.008099205178053894,0.0038715545265455014,0.022428276964700396,0.0014240412142972076,0.014274175144670359,0.0073362654424157635,0.02639420292306248,0.0,0.008114668954722093,0.004147074178113843,0.026468743700187702,0.018318572310928653,0.0070735940969435755,0.0013415904943195882,0.0,1.3964218524755037e-05,0.013142887697817523,3.014674404690642e-06,9.134684363237003e-06,0.0022106136963377246,0.000835499316816784,1.594758016743294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050965056872927114,0.010758297166716843,0.002654642920870171,0.0,0.027957569760118695,0.008603688846425456,0.005029936285559213,0.020221560586187702,0.3259108645437774,0.004088331957267959,0.009338067908616922,0.008278956351435754,1.0812051361207038e-05,,0.0005474656835950242,0.030029230673613804,0.0075365325216834615,0.005988806012336474,1.192081323431782e-05,0.013905499414474295,0.03150349957928235,0.03917686344699966,0.0016339125139322047
Annealing Atomosphere Reductive (0/1),0.05460486765711368,9.413626044460224e-05,0.00014210251705495713,0.06516859384413283,0.001729302857866524,0.001396005862988013,0.04654638338724487,0.0046260961268871845,0.013422861897655552,8.71541472948256e-05,0.0,0.013477785190185611,0.0070170784188448,0.00861078414246332,0.003988845646036932,0.018841518538303178,0.006977365756018041,0.0,7.170804712784716e-05,0.002838485847207293,0.0012211067585981934,0.0003077935029520265,0.006947484496428855,0.0742744817234056,0.00015356608930013307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018574149151373117,0.01049341421183497,0.0012341210121070865,0.0,0.0014515533399173466,0.03942930201998638,0.01229635890612113,0.00032235196805969346,0.0004316726009884624,0.00018826421083121165,0.006612438530066929,0.004992083398625475,0.0005971086454850046,0.0005474656835950242,,0.0031550478756499955,0.004286483348902543,0.010183266738125071,2.7705630070065154e-08,0.0003436671209208706,0.003161480879068476,0.006733514598770302,0.16935424053945175
Post-processing Acid Wash etc. (0/1),0.0031607617239126544,0.001735061377879203,0.000995344218420694,0.03873294090759832,0.018294434216571624,0.0060788359643711995,0.00493333789717152,0.005027244054135966,0.006823038506322413,0.01953797473040415,0.0,0.008026606957267255,0.0077720145149858125,0.004943745211496892,0.01187942306806538,0.010743207353492653,0.0030959997998432336,0.0,9.575891226863854e-06,0.006666945010297394,6.72746441881567e-06,8.352682365608829e-06,0.004005165489293165,0.003055118249235631,9.411303334931121e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027945626054401113,0.006664101169449133,0.05396017476036819,0.0,0.009961912625064044,0.0035397589689595394,0.05568204172462553,0.015241546469183723,0.0,0.00359923331238898,0.0023841921391719164,0.002634894368972572,0.0,0.030029230673613804,0.0031550478756499955,,0.007658797201400032,0.0022642805354321513,0.0,0.026303319489274994,0.02384394996408113,0.01153233318174975,0.005001944706863727
Catalyst Loading (mg cm -2),0.0059956076215649575,0.0015573057438262137,0.005599056638834113,0.05021625337488785,0.018934590029347283,0.01635298674721075,0.013361243905014385,0.02703928888109275,0.0384512451556613,0.0031457306785739776,5.602554063622582e-07,0.035276114907531755,0.01730355238176921,0.051572538393016024,0.01395821893659014,0.020006314154773407,0.0292569106249643,0.0,0.0007865015727175676,0.01863857042325558,0.007021414604781978,0.0014407448613189898,0.010379297698317984,0.011419454415823064,0.010209953143969656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030477259925226898,0.05390121356138804,0.017256329143333797,0.0,0.026493878394474382,0.010389944282509974,0.03511257500821186,0.011498126403138959,0.007266846104103166,0.015634599618091598,0.0959986836444067,0.029726722990007285,0.0062839384051295655,0.0075365325216834615,0.004286483348902543,0.007658797201400032,,0.024048939125558003,0.0011581537674249056,0.008003849302676332,0.027965396428761634,0.03349768715865004,0.020747155842865857
Support Material Loading (mg cm -2),0.009274335223420287,0.0010712659036207694,0.007141619371323894,0.019590533720414083,0.022030732778978334,0.01699057453460747,0.009888671485952072,0.0194648991909052,0.019695350662350678,0.0038232165999656925,0.0,0.019904956436686883,0.015260426010726212,0.02516369656681412,0.012372424529164601,0.03562427098768295,0.013212840479677832,0.0,8.587500116431732e-07,0.012872901917436773,0.004855976510750504,0.0037426687605008257,0.004202104215825537,0.013783309841292063,0.0004976445044338434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01254638621078544,0.034866714993162976,0.008833060070004837,0.0,0.025056823825560355,0.01479382295833815,0.016065171101903863,0.016028276803366808,0.002677623478336163,0.014521478019961906,0.032654098657525374,0.018140605597415295,0.0,0.005988806012336474,0.010183266738125071,0.0022642805354321513,0.024048939125558003,,0.003993290741043068,0.004541543372283806,0.013981220575356933,0.0364056592671466,0.017299779787971217
Support is not Carbon (0/1),7.116817894076237e-05,0.0,1.2008743703908007e-06,0.007032490868747734,0.0004422638707971325,0.0002856828124348158,0.0009106983787057819,0.0010376820046525067,0.0007184914353138228,0.0,0.0,0.0005167958103326657,0.0008073758624297028,1.1894971532528581e-06,0.00022386978739563396,3.6468947873352844e-05,0.00040815903129153057,0.0,1.549429734214462e-05,0.012070717530495597,3.19685974417567e-06,7.47903854543826e-06,9.939260550235806e-07,6.188567219181705e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025095181899583803,0.00026587790105245035,0.002571578054391601,0.0,0.0018754398079441515,0.001113803027483305,0.005344073084206318,0.0,1.3272382288443729e-05,8.526939287854052e-07,0.0026297648584220038,0.00038562340011555476,0.0,1.192081323431782e-05,2.7705630070065154e-08,0.0,0.0011581537674249056,0.003993290741043068,,1.0484026865146694e-05,4.944755664451706e-06,0.0017270406230345612,0.00040861304905677465
Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),0.0006832867873362894,0.007718020611976267,0.0007152086008031895,0.004930004382758168,0.008574903994548733,0.0201043826568786,0.0009069087710893473,0.00825694951064203,0.004862397993698999,0.008904558310446804,0.0,0.0030476053236865733,0.002985866557121015,0.008087233670266083,0.026909072705120236,0.012821402457576847,0.001715031683816207,0.0,1.560219919525958e-05,0.0030123470383985754,8.22433648025622e-06,0.04913823408221131,0.0016052055024909663,0.00046175076417437897,1.585261111372587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019969874987709902,0.016724190236535732,0.052050664826988544,0.0,0.020604333655574493,0.0026888965844443498,0.02170226694206014,0.014000769975547306,0.06547445363028137,0.0009165739064141179,0.005472312051893164,0.016357681013907166,0.0,0.013905499414474295,0.0003436671209208706,0.026303319489274994,0.008003849302676332,0.004541543372283806,1.0484026865146694e-05,,0.017768997736768297,0.005073061476386525,0.0012768844992798703
Electrolyte Proton Concentration (M),0.00226905373573046,0.006116376941541694,0.005780416381265274,0.07103507466605284,0.031426510152284065,0.016139173625062495,0.0079049933533751,0.012977688087121712,0.009611382974680541,0.021861808139607915,5.30469124360227e-06,0.0022887349372731707,0.009932761390875249,0.010071450896842004,0.00586972043702262,0.009681379387022827,0.008461839759925401,2.652345737008786e-06,0.0008045814342566887,0.014190218857276629,0.00470984684871607,0.006628448086036378,0.004807023979335704,0.0030020180196501755,2.648359321608797e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024705438674936034,0.022264039918798946,0.013892548435213942,0.0,0.023217563504717195,0.010415958453010483,0.07684306071648381,0.0010745417426478623,0.01565133925484095,0.010260123731651884,0.007775474472432665,0.010048724767352323,2.6361085553960454e-06,0.03150349957928235,0.003161480879068476,0.02384394996408113,0.027965396428761634,0.013981220575356933,4.944755664451706e-06,0.017768997736768297,,0.009593185124216799,0.004619129607900969
Stability Current Density (mA cm-2),0.025050862713478672,0.0009132633248182575,0.003715827956726684,0.084206415348227,0.01292989226296154,0.046200333901512736,0.0067632712840428825,0.011052209180211424,0.06437882672524876,0.0029024896497665035,0.0,0.0190927689800079,0.02197379211150326,0.006970408241646413,0.008056676683575487,0.013691614416603213,0.01729651914432349,0.0,4.1922965502118884e-07,0.009206303855058318,0.0033922827451325793,0.002663892420041554,0.005593871356324544,0.01302980962480463,0.0009584529425810858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08395028406380506,0.02008612246663094,0.0031173527081438976,0.0,0.04461856850118703,0.0323612809983821,0.014528779112916572,0.012886112232694423,0.004830861090297386,0.015667713514611756,0.02021069675992684,0.015574407442156652,5.007528080502146e-05,0.03917686344699966,0.006733514598770302,0.01153233318174975,0.03349768715865004,0.0364056592671466,0.0017270406230345612,0.005073061476386525,0.009593185124216799,,0.025174505022016087
