,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Metal_4_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Annealing Temp degree,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Acid wash or not,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Proton Concentration M,Current Density mA cm-2,Test Time h
Hydrothermal Temp degree,1.1792497473540598e-14,1.1792497473540598e-14,1.17924974735406e-14,1.1792497473540598e-14,0.0019333968046137398,1.1792497473540598e-14,0.0,0.0009495418313214034,0.0006655356102132142,0.0021955062936482015,0.0,0.00022337402582929875,0.00021247200702399503,1.17924974735406e-14,0.0,0.0011936174521664335,0.0,0.0,0.0,0.0022744984166973184,0.0006237144339681583,0.0005550430234716766,0.0,0.0016412289160156895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001915644812504396,0.0016408762302236798,0.0014843075233182338,0.0,,0.002774363011184978,0.0,0.0,0.0,0.0,0.0016851977791163951,0.0009121820820705544,0.0,0.003038399563618138,0.0017755911051266127,0.0,0.0016635178365123986,0.0005766197858903481,0.0027611131193914606,0.0,1.1792497473540598e-14,0.0021426052503079125,0.0010753771925447932
Hydrothermal Time min,3.058120410737401e-15,3.058120410737401e-15,3.0581204107374015e-15,3.0581204107374015e-15,0.004571734900327666,3.0581204107374015e-15,0.0,0.0013912634082236964,0.0009454195224302095,0.005351872164086877,0.0,0.00030075214268746395,0.000286715765536864,3.0581204107374015e-15,0.0,0.0019567523997757103,0.0,0.0,0.0,0.0060495766419654,0.0008641640938168789,0.0007399263133551025,0.0,0.004831973455203157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005218824036098787,0.003641994058239928,0.002935938462638328,0.0,0.002774363011184978,,0.0,0.0,0.0,0.0,0.004468596848611497,0.0013767288550505757,0.0,0.011839897697029577,0.0033492125542403522,0.0,0.003739847300371947,0.0007928976540371519,0.007985870213731169,0.0,3.0581204107374015e-15,0.005768533203602386,0.005632507663660732
Hydrothermal Strring,,,,,0.0,,,2.3534932519188417e-14,3.2188865594551535e-14,6.300070238724523e-15,,1.0422380469465e-13,1.0778602797159376e-13,,,1.5607576261062066e-14,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,7.882232649315624e-15,0.0,0.0,,,0.0,1.447394540147451e-15
Strong Reductant in liquid,,,,,0.0,,,2.3534932519188417e-14,3.2188865594551535e-14,6.300070238724523e-15,,1.0422380469465e-13,1.0778602797159376e-13,,,1.5607576261062066e-14,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,7.882232649315624e-15,0.0,0.0,,,0.0,1.447394540147451e-15
Weak Reductant in liquid,,,,,0.0,,,2.3534932519188417e-14,3.2188865594551535e-14,6.300070238724523e-15,,1.0422380469465e-13,1.0778602797159376e-13,,,1.5607576261062066e-14,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,7.882232649315624e-15,0.0,0.0,,,0.0,1.447394540147451e-15
Mixed in solid or liquired,,,,,0.0,,,2.3534932519188417e-14,3.2188865594551535e-14,6.300070238724523e-15,,1.0422380469465e-13,1.0778602797159376e-13,,,1.5607576261062066e-14,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,7.882232649315624e-15,0.0,0.0,,,0.0,1.447394540147451e-15
Annealing Temp degree,5.978436445740904e-15,5.978436445740904e-15,5.978436445740903e-15,5.978436445740904e-15,0.0024863103813773184,5.978436445740904e-15,0.0,0.0008758862832757707,0.0005881567769188052,0.002937078435787991,0.0,0.00018936924760363242,0.0001797074423820745,5.978436445740903e-15,0.0,0.0011794165320794105,0.0,0.0,0.0,0.003158514986577579,0.0005471863471564114,0.0004759336815684294,0.0,0.0021508149478758508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002622540438978046,0.001980905118905716,0.0016113538669725478,0.0,0.0016851977791163951,0.004468596848611497,0.0,0.0,0.0,0.0,,0.0008302752531605061,0.0,0.004977782613231351,0.0019099440834893554,0.0,0.0020031679126208163,0.0005026288941343731,0.00402468088628186,0.0,5.978436445740904e-15,0.0029724202402520907,0.0017394301985150828
Annealing Time min,0.0,0.0,6.86190011302558e-14,6.861900113025579e-14,0.0010160515226915123,6.861900113025579e-14,4.5746000753503845e-14,0.0006826775985010948,0.0005241034703058642,0.001135014900833908,4.5746000753503845e-14,0.00019771113133309549,0.00018844627358436734,6.86190011302558e-14,4.5746000753503845e-14,0.000758118082366492,4.5746000753503845e-14,4.5746000753503845e-14,4.5746000753503845e-14,0.0011398865849516072,0.0005042008532054864,0.00045973797979235217,4.5746000753503845e-14,0.0007850326671568487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009506385349803984,0.0008721812576715348,0.0008208901679580853,0.0,0.0009121820820705544,0.0013767288550505757,0.0,0.0,0.0,0.0,0.0008302752531605061,,0.0,0.0014550518669826198,0.0009889182278279157,0.0,0.0008716737858687685,0.00047431825368370696,0.001343276191940222,0.0,4.5746000753503845e-14,0.0010836886440360298,0.00048720809733622094
Annealing Stirring,,,,,0.0,,,2.3534932519188417e-14,3.2188865594551535e-14,6.300070238724523e-15,,1.0422380469465e-13,1.0778602797159376e-13,,,1.5607576261062066e-14,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,7.882232649315624e-15,0.0,0.0,,,0.0,1.447394540147451e-15
Annealing Inert,0.0,0.0,2.359426433433941e-15,2.3594264334339415e-15,0.0050669334156537155,2.3594264334339415e-15,0.0,0.0014822780141811739,0.0010090497362854947,0.005967454559111091,0.0,0.0003194845680975718,0.00030752102359066544,2.359426433433941e-15,0.0,0.00212304276222221,0.0,0.0,0.0,0.006802932259560736,0.0009140962185710599,0.0007405603370394224,0.0,0.0051701597778687535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059803667109234815,0.00400921907258121,0.003078824283635906,0.0,0.003038399563618138,0.011839897697029577,0.0,0.0,0.0,0.0,0.004977782613231351,0.0014550518669826198,0.0,,0.003394838865036072,0.0,0.004074673290734467,0.0008324415261839301,0.008780364919371671,0.0,2.359426433433941e-15,0.006538321912817339,0.007133301407506877
Annealing Reductive,0.0,0.0,1.1091750772746467e-14,1.1091750772746467e-14,0.002228693827991968,1.1091750772746467e-14,0.0,0.0010365011922109633,0.0007334858582788911,0.0025323840662629738,0.0,0.00024201812695584586,0.00023254551808966786,1.1091750772746467e-14,0.0,0.0013398264602547255,0.0,0.0,0.0,0.002592095651539067,0.0006739078215761467,0.0005279159925116373,0.0,0.0017014318142472907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002231038825676096,0.001872231100091628,0.0015737141899432295,0.0,0.0017755911051266127,0.0033492125542403522,0.0,0.0,0.0,0.0,0.0019099440834893554,0.0009889182278279157,0.0,0.003394838865036072,,0.0,0.001858517077600961,0.0006091144597542267,0.002969942182695773,0.0,1.1091750772746467e-14,0.002483332468838654,0.001242565998975569
Acid wash or not,,,,,0.0,,,2.3534932519188417e-14,3.2188865594551535e-14,6.300070238724523e-15,,1.0422380469465e-13,1.0778602797159376e-13,,,1.5607576261062066e-14,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,7.882232649315624e-15,0.0,0.0,,,0.0,1.447394540147451e-15
Catalyst_Loading mg cm -2,0.0,0.0,1.576446529863125e-14,1.5764465298631252e-14,0.002312950157978712,1.5764465298631252e-14,7.882232649315624e-15,0.0009049447007466041,0.0006166211593426425,0.0026693326077240126,7.882232649315624e-15,0.00020074400027088823,0.0001910788324257232,1.576446529863125e-14,7.882232649315624e-15,0.0012030026103102395,0.0,0.0,0.0,0.002818909547597288,0.000576176730742951,0.0004924590982333206,0.0,0.0019223697231426865,7.882232649315624e-15,7.882232649315624e-15,7.882232649315624e-15,7.882232649315624e-15,7.882232649315624e-15,7.882232649315624e-15,7.882232649315624e-15,7.882232649315624e-15,0.0023611541456837895,0.0018786382410274334,0.001578386335948678,7.882232649315624e-15,0.0016635178365123986,0.003739847300371947,7.882232649315624e-15,7.882232649315624e-15,7.882232649315624e-15,7.882232649315624e-15,0.0020031679126208163,0.0008716737858687685,7.882232649315624e-15,0.004074673290734467,0.001858517077600961,7.882232649315624e-15,,0.0005254941502022364,0.003484230863542696,7.882232649315624e-15,2.3646697947946875e-14,0.002671414723189935,0.0014080713277432144
Support Material Loading mg cm -2,0.0,0.0,1.302542209192663e-13,4.341807363975544e-14,0.0006022464075636671,4.341807363975544e-14,4.341807363975544e-14,0.0004990655551454558,0.000418467220383848,0.0006692197472015594,4.341807363975544e-14,0.00020499213446535699,0.00019645110431766328,1.302542209192663e-13,4.341807363975544e-14,0.0005035455281336915,4.341807363975544e-14,4.341807363975544e-14,4.341807363975544e-14,0.0006716725996989842,0.0004261013691943406,0.000434994084989889,4.341807363975544e-14,0.00046080866272025654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005667645615928771,0.0005270550436223368,0.0005052803595915115,0.0,0.0005766197858903481,0.0007928976540371519,0.0,0.0,0.0,0.0,0.0005026288941343731,0.00047431825368370696,0.0,0.0008324415261839301,0.0006091144597542267,0.0,0.0005254941502022364,,0.0007823055269122168,0.0,4.3418073639755433e-14,0.0006370289770975266,0.0002865194746841308
support not carbon,0.0,0.0,4.709754234309885e-15,4.709754234309885e-15,0.004255992906810259,4.709754234309885e-15,0.0,0.001394865514872251,0.0009562797477719068,0.004937729478404864,0.0,0.0003047478989060013,0.0002917978410697905,4.709754234309885e-15,0.0,0.00196121495439228,0.0,0.0,0.0,0.005401661479046268,0.0008696548243403866,0.0006856327204049144,0.0,0.003924153951780592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004758001686939672,0.003432906362210029,0.002698075044819117,0.0,0.0027611131193914606,0.007985870213731169,0.0,0.0,0.0,0.0,0.00402468088628186,0.001343276191940222,0.0,0.008780364919371671,0.002969942182695773,0.0,0.003484230863542696,0.0007823055269122168,,0.0,4.709754234309885e-15,0.005192334894646672,0.0036521727600638677
Glassy Carbon_0/Carbon Paper_1,,,,,0.0,,,2.3534932519188417e-14,3.2188865594551535e-14,6.300070238724523e-15,,1.0422380469465e-13,1.0778602797159376e-13,,,1.5607576261062066e-14,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,7.882232649315624e-15,0.0,0.0,,,0.0,1.447394540147451e-15
Proton Concentration M,,,,,6.8808431759187416e-15,,,4.7069865038376834e-14,6.437773118910306e-14,1.2600140477449046e-14,,2.084476093893e-13,2.1557205594318752e-13,,,3.121515252212413e-14,,,,5.4385780607815865e-15,3.8286162524690614e-14,6.140579436921182e-14,,5.394133424507275e-15,,,,,,,,,5.4379481480921386e-15,8.003118482790918e-15,1.0414426335316277e-14,,1.1792497473540598e-14,3.0581204107374015e-15,,,,,5.978436445740904e-15,4.5746000753503845e-14,,2.359426433433941e-15,1.1091750772746467e-14,,2.3646697947946875e-14,4.3418073639755433e-14,4.709754234309885e-15,,,5.439013396576439e-15,4.342183620442352e-15
Current Density mA cm-2,0.0,0.0,5.439013396576439e-15,1.631704018972932e-14,0.0032260982909472855,1.631704018972932e-14,5.439013396576439e-15,0.001114474069673796,0.0007532316763939259,0.0037646380115205903,5.439013396576439e-15,0.000242110226944901,0.00023104570139810014,5.439013396576439e-15,5.439013396576439e-15,0.0015267045449740317,0.0,0.0,0.0,0.004101559605828833,0.0006948586814680175,0.0005948898186800068,0.0,0.0030151722747551357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034823385174594414,0.0026132321136163234,0.002146876851154731,0.0,0.0021426052503079125,0.005768533203602386,0.0,0.0,0.0,0.0,0.0029724202402520907,0.0010836886440360298,0.0,0.006538321912817339,0.002483332468838654,0.0,0.002671414723189935,0.0006370289770975266,0.005192334894646672,0.0,5.439013396576439e-15,,0.0024909692474424402
Test Time h,0.0,0.0,2.8947890802949015e-15,2.894789080294902e-15,0.0018694463953355632,2.894789080294902e-15,1.4473945401474507e-15,0.0005170099635974874,0.00035030212395739685,0.002331743044840913,1.4473945401474507e-15,0.00010740402765542655,0.00010300394824633179,2.8947890802949015e-15,1.4473945401474507e-15,0.0007287217144888899,0.0,0.0,0.0,0.0026511352842671586,0.0003116491830214965,0.00026680816916963853,0.0,0.0019130991277433028,1.447394540147451e-15,1.447394540147451e-15,1.447394540147451e-15,1.447394540147451e-15,1.447394540147451e-15,1.447394540147451e-15,1.447394540147451e-15,1.447394540147451e-15,0.0021804438477830922,0.0014031243982470481,0.0010586820417159166,1.447394540147451e-15,0.0010753771925447932,0.005632507663660732,1.447394540147451e-15,1.447394540147451e-15,1.447394540147451e-15,1.447394540147451e-15,0.0017394301985150828,0.00048720809733622094,1.447394540147451e-15,0.007133301407506877,0.001242565998975569,1.447394540147451e-15,0.0014080713277432144,0.0002865194746841308,0.0036521727600638677,1.447394540147451e-15,4.342183620442352e-15,0.0024909692474424402,
