,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),LSV Scanning Speed (mV s-1),Electrolyte Proton Concentration (M)
Metal_Dopant_3 Number of d electrons,1.0852651791470877e-14,0.0431743681476738,1.0397633726567715e-14,0.03317641481207191,0.11259635702778292,0.00713609413804341,0.29394141201220547,0.008911441968397226,0.2744324957374411,0.003944664484161796,5.503089848593944e-14,0.2209273317866369,9.621799995086915e-15,2.694059692816381e-14,0.06493313106157768,0.018601153820168304,3.3672167585710414e-14,0.049828054553303934,8.432316126602106e-15,6.920054947630332e-14,0.021768627093138346,1.1075913296009283e-14,,0.0017515638569671303,1.3492988550553688e-13,4.03671552525904e-14,7.917133739213105e-14,1.3493091441835372e-13,4.2913535787259194e-14,0.0,3.575584612457495e-14,1.008861711443307e-14,0.030284615804578627,0.0030687095922831685,0.2209801647186889,1.5705494395503282e-14,0.035124913831758565,1.006659966609599e-14,4.2212259478635063e-14,3.389954637203459e-14,4.197776990417579e-14,0.21409062154148487,0.03475985424448255,0.010352556961098295,8.370581108495629e-15,0.34826025588510123,2.5871381535031648e-14,0.0,0.017813059914468854,0.12290824088893823,4.443234038858371e-14,0.2781182533135929,0.006270743685809215,0.003329576324436625
Metal_Dopant_3 Atomic Radius,4.550119643290208e-15,0.35277627007654766,3.444014044661428e-15,0.08147145115023255,0.018459813990384554,0.002051365852351897,5.838500812993424e-15,0.055742999878445686,0.22615978930888636,0.09198028408313479,3.515803516006022e-14,0.04510319269107517,0.05992330524062186,0.031178789595049612,0.023882313081293825,0.07556770427305613,0.027055546097928825,2.1231026369218707e-14,1.1789323245259575e-14,0.05942454506722132,0.0502720695584429,0.02350852911243777,0.0017515638569671303,,3.98687854995689e-15,5.6272096738110165e-15,1.2607366016350643e-14,3.986879319700851e-15,5.636677674829208e-15,0.0,1.02371447145284e-14,0.5411784349061358,0.1775612290224627,0.08972150486005742,0.07536346035538852,1.8757011835279884e-14,0.239833550521175,0.09197371608026571,1.7817017829423326e-14,1.0190259495693668e-14,2.3227072442862362e-14,0.0923142722820554,0.10627172037646851,0.04169088933722698,0.18431285908763415,0.010085976982419585,1.1695101954738945e-14,0.02571115565397962,0.03114108709800922,0.19090046810713004,0.17562898303180108,0.0928324814546668,0.03379004495764534,0.03822283109555427
Metal_Dopant_4 Relative Atomic Mass,0.07169012225590062,1.8424665676462222e-14,1.1004182902075321e-14,0.013070302696801551,4.451591177807499e-15,7.335145053175909e-16,5.8919714787745755e-15,3.8597115972110835e-15,2.7897481494248884e-14,7.068010380890535e-15,0.11310455663736711,1.63550996308186e-14,4.586125064830089e-15,8.210651018428736e-15,3.56855609835893e-15,1.9753297290300653e-14,2.3433491632326674e-14,1.6568096799182845e-14,0.0,4.9456824809563117e-14,1.550105725993287e-14,6.655706705066307e-14,1.3492988550553688e-13,3.98687854995689e-15,,1.5541008198092102e-13,1.7037960035533389e-12,1.1874762597579386e-11,4.0588947407790713e-13,0.0,4.5392303738408074e-14,2.2042705964067943e-14,4.150885267219009e-15,1.4726191190700326e-14,1.4477974867513654e-14,0.0,0.0258764381717985,1.3227865104889407e-14,2.567817161871872e-13,4.216988692754942e-14,0.0,0.0,3.963483837541017e-15,1.0362548025235968e-15,0.0,4.9949562574873336e-14,0.0,0.0,4.7209866958706445e-15,8.70275768399211e-15,5.5426587290117254e-14,4.3734737445689056e-14,6.914311428511618e-15,0.10383303583437019
Metal_Dopant_4 Atomic Number,8.298229156423847e-15,1.5872870148370398e-14,0.12600701121997895,4.947483242151991e-15,2.624844050738435e-15,0.01056125762392388,1.13273357333112e-14,1.163551314101369e-15,2.0173623150248368e-14,6.438890145146756e-15,0.0268430710583452,1.995849919924726e-14,5.910387454482163e-15,0.15195141088078584,3.565036944399957e-15,1.0516235937463121e-14,0.14353103490070585,2.776658439021406e-14,2.296675747438318e-14,0.34721542217621265,1.2532616577978819e-14,4.6869305303800696e-14,4.03671552525904e-14,5.6272096738110165e-15,1.5541008198092102e-13,,1.546325308347035e-13,1.5541768113627413e-13,8.383080444798223e-14,0.0,3.811172758501878e-14,0.0,6.3304393103324785e-15,0.007233282671012954,0.0753167604894762,4.705625954023678e-14,0.07809999895506589,1.1076442695273986e-14,0.0,5.027912998292089e-14,1.0569876432154751e-13,8.914042530196028e-14,2.2878406878676135e-15,0.02540499359690812,4.504676889588371e-15,1.8475031276638483e-14,2.5247158595508097e-14,5.606276372413315e-15,0.06213590308486442,7.445602314061197e-15,5.220870855505779e-14,2.1246123976022284e-14,1.5082939501944063e-15,5.680256299259688e-15
Metal_Dopant_4 Period,7.201722181589551e-15,1.3817765002180667e-14,7.278496605515429e-15,0.009351699017142612,2.9352859639524333e-15,1.6401866386444502e-15,2.6349554305337375e-15,0.0007857452040412746,2.679901520339202e-14,4.997733849313048e-15,1.18313627965849e-13,2.0443125549770413e-14,1.425859191670024e-14,1.6419222900128845e-14,4.370527217695153e-15,9.638229671043433e-15,5.238687317218849e-14,4.382000280354642e-14,3.320494780216069e-14,0.009237084001808192,1.5499502694977087e-14,4.485015227256218e-14,7.917133739213105e-14,1.2607366016350643e-14,1.7037960035533389e-12,1.546325308347035e-13,,1.210111078812141e-12,2.266756216061085e-13,0.0,2.268883495205199e-14,0.0,2.1165102467946203e-14,1.401226654577856e-14,7.738512899593707e-15,0.04824415890092676,1.0553841072466053e-14,0.0013014512095863857,1.4625387790609746e-13,3.6510031378115535e-14,1.3341467956170436e-13,8.86112227952567e-14,0.0018307389387287446,2.8378963600053872e-15,4.510301493312455e-15,2.6693207643630913e-14,2.6297649088717496e-14,5.617129913151904e-15,1.1997527169841128e-14,8.98808423777216e-15,4.522662879044928e-14,3.091587410870501e-14,2.613354762125682e-15,8.049061647883076e-15
Metal_Dopant_4 Group,7.778919057728163e-15,2.801823094351254e-14,8.699571439566108e-15,1.333924547040228e-14,0.0008566052840919042,1.4670290250163616e-15,5.269939776981165e-15,6.10273997966638e-15,2.188461683050334e-14,9.12476401095526e-15,7.639929587966299e-14,2.276534330870249e-14,7.943402975015398e-15,2.4631983310013726e-14,1.4049420766887235e-14,8.621049124694935e-15,0.012309578847907943,1.6568152040903035e-14,1.3559014088387777e-14,7.554729594252198e-14,0.019115799601423906,6.345998389853194e-14,1.3493091441835372e-13,3.986879319700851e-15,1.1874762597579386e-11,1.5541768113627413e-13,1.210111078812141e-12,,4.0602491085119435e-13,0.0,4.539244574414059e-14,0.0,0.005469366658908578,2.003710126844236e-14,2.4472253019262892e-14,0.0,4.4013098773598984e-15,1.1665882547438003e-14,2.9654557219234463e-13,4.217000078625271e-14,2.337261674691847e-13,8.883198786031565e-14,6.529875197697483e-15,5.232830324528019e-15,6.378611579959827e-15,4.9949670697252704e-14,4.5568792623420654e-14,0.0,3.4745522272343795e-15,1.3482255470762824e-14,5.5426932000502416e-14,3.0925219231038575e-14,9.177833326396288e-15,0.0008462932608888828
Metal_Dopant_4 Ionization Potential,0.6952288760496331,1.4554812421374723e-14,3.889900739440862e-15,1.333665428573079e-14,3.078464603169105e-15,0.2392818421519452,0.038725760990802154,2.9669112426814314e-15,0.10860264748826808,9.122015548902991e-15,7.599897776172884e-14,1.5290706919824828e-14,6.4841162883628225e-15,4.708058077954667e-14,0.4025221447665333,1.362306176614232e-14,0.4736950567231424,1.648645771563752e-14,2.34071557935588e-14,4.87433491549868e-14,1.7873209592204413e-14,2.817557499979663e-14,4.2913535787259194e-14,5.636677674829208e-15,4.0588947407790713e-13,8.383080444798223e-14,2.266756216061085e-13,4.0602491085119435e-13,,0.0,2.2591172293445363e-14,2.6937582341618143e-14,1.1979774392210287e-14,1.3368654887036448e-14,1.0938398488349089e-14,6.93143917402411e-14,0.009294697843927203,5.690866365464901e-15,2.1721637243836403e-13,2.100069195571428e-14,0.7357188577398529,8.58209870740324e-14,0.004339711338087788,2.7416126079403937e-15,4.5095295092832645e-15,2.6613531640823083e-14,3.697590794381301e-14,7.941712732147631e-15,3.1959889214177107e-15,1.5238095890751406e-14,4.484230927578756e-14,2.1773428088576625e-14,3.01749762175673e-15,0.018395351456942693
Metal_Dopant_4 Electronegativity,0.0,0.0,0.0,9.268223960759178e-15,0.0,2.5409689113972195e-15,0.0,0.0,0.0,0.0,0.0,1.5298822948110284e-14,0.0,2.844271009896965e-14,0.0,1.6128532637765206e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.01675591376521e-14,7.262915763650216e-15,0.0,0.0,0.0,1.0800516522325176e-14,0.0,0.0,0.0,0.0,3.669473389826098e-15,3.108764643444706e-15,0.0,0.0,0.0,0.0,4.309652140093413e-15,7.783986811979045e-15,0.0,0.0,0.0,0.0
Metal_Dopant_4 Number of d electrons,6.971699201066838e-15,0.11865284360770975,7.64205723210785e-15,0.24286266075602467,2.266100098094636e-15,2.315951052098619e-15,0.0,0.11763938559858328,2.2145585683685674e-14,0.06347326875869629,0.5193384243992357,0.1021435561805856,0.11245999644157713,2.3076059211753823e-14,0.09657211153321682,0.12224153619661088,3.8704456280874766e-14,3.645331328481799e-14,0.0,0.2663076347376916,1.1054055666935786e-14,0.014089455344363653,3.575584612457495e-14,1.02371447145284e-14,4.5392303738408074e-14,3.811172758501878e-14,2.268883495205199e-14,4.539244574414059e-14,2.2591172293445363e-14,0.0,,1.8170675194536114e-14,0.0962647200849836,2.1581394643589386e-14,0.021091851964899072,3.0753772921706745e-14,1.0583803129032505e-14,0.22473707673476037,3.8859399053867946e-14,0.0,2.2382421355830997e-14,5.6476334509647923e-14,1.7241819692308168e-15,3.0141159521475934e-15,4.423855163678788e-15,0.0,2.4303910005407223e-14,0.09359136768656821,0.09850664124421143,1.5020942489041832e-14,1.8513072325314553e-14,1.5747656457935688e-14,1.0287321632814303e-14,0.0
Metal_Dopant_4 Atomic Radius,1.1990898497622252e-14,8.866797629284271e-15,5.299595469708087e-15,8.224886251691142e-15,2.2577104693141443e-15,0.0,5.789470171296116e-15,0.046813120968295346,0.4474986603410068,7.159358382984551e-15,3.208223900674355e-14,1.641530928709599e-14,8.684699449897453e-15,1.050560264603529e-14,3.4570962902658694e-15,1.4827600399114612e-14,1.4800382313344224e-14,2.0519409723403174e-14,8.552460455941689e-15,2.0564291438171174e-14,9.82530938197598e-15,2.366311404869849e-14,1.008861711443307e-14,0.5411784349061358,2.2042705964067943e-14,0.0,0.0,0.0,2.6937582341618143e-14,0.0,1.8170675194536114e-14,,1.0926771927301647e-14,0.008902613193291898,0.0,1.934040890126093e-14,4.2356809739318256e-15,0.17016465710071366,2.192221492086577e-14,0.0,0.0,0.0,0.0022153553931022244,0.0019281007020865468,0.0,1.2019641323316922e-14,0.0,0.0,6.037347109494784e-15,1.7844937074798656e-14,0.5145862275920338,0.0,1.1552782768022314e-14,0.00467639320727318
Metal_Dopant_1 Proportion in Precursor ,0.12773628857022815,0.12429971488749571,3.816388541921452e-15,0.13717990926448764,0.09660854793481481,0.13479525656083477,0.36784442694514663,0.17498189236159326,0.11485297409948542,0.1780681207627839,0.0553712273145388,0.12328767384323809,0.134667280153078,0.09594830767448438,0.15835885959115661,0.0735245243060183,0.20486616675784997,0.18186074702788826,0.03750823843091573,0.06487569237342239,0.042367490644086514,0.07754802091976225,0.030284615804578627,0.1775612290224627,4.150885267219009e-15,6.3304393103324785e-15,2.1165102467946203e-14,0.005469366658908578,1.1979774392210287e-14,1.01675591376521e-14,0.0962647200849836,1.0926771927301647e-14,,0.32633535882003106,0.24708604942020496,0.08033587437434066,0.08395422823382301,0.3164792573299457,0.06490588552701831,0.010711343597370042,0.04525473147716783,0.06884650072147107,0.14149326761347827,0.08408615793578604,0.024514661188306773,0.11069455691801712,0.1835837949163993,0.061704135739343836,0.10167081762350041,0.39358707942574805,0.05707980098731618,0.10016588557638574,0.1286017333293611,0.13978987025436063
Metal_Dopant_2 Proportion in Precursor ,0.05601050530310098,0.07808041040055289,0.023194917499113683,0.05874570481698347,0.05761769032565253,0.18151292043150616,0.21810772319914043,0.08479007071139383,0.17118027703220703,0.0673591125778271,0.03116204344750324,0.09508157621613758,0.0441299258448756,0.21938576174062216,0.04405885830901005,0.13788440325727078,0.13945711227686036,0.07564814862779422,0.023419921429993554,0.027020756619547885,0.072650984997614,0.0165745411306966,0.0030687095922831685,0.08972150486005742,1.4726191190700326e-14,0.007233282671012954,1.401226654577856e-14,2.003710126844236e-14,1.3368654887036448e-14,7.262915763650216e-15,2.1581394643589386e-14,0.008902613193291898,0.32633535882003106,,0.19236580259212244,0.01649380495399036,0.23723832823129024,0.23829877669087624,0.06482596226673142,0.0009720670732304489,0.11118006663406976,5.1270975416210394e-15,0.15095258533624342,0.09796032683129757,0.5900009567577655,0.0769327122768341,0.09741561411670892,0.03766396251052984,0.21463816983908174,0.19390625290640578,0.014834788938292433,0.12389282715216987,0.23405382312335407,0.11760613162492951
Metal_Dopant_3 Proportion in Precursor ,0.07633044580883733,0.17058984240842634,0.04402545336847565,0.25052413683127056,0.08976863981564513,0.04232900084789849,0.17702048304177317,0.18003431807199488,0.24631163861782715,0.19760141855980848,0.040483156905337346,0.1277953289791721,0.0020073801018946342,0.06093047302271882,0.01584372211352285,0.24823138149534357,0.1502170682239888,0.07960573623540466,0.12729109957561197,0.3653166531032054,0.4123239561329359,0.24315162205497481,0.2209801647186889,0.07536346035538852,1.4477974867513654e-14,0.0753167604894762,7.738512899593707e-15,2.4472253019262892e-14,1.0938398488349089e-14,0.0,0.021091851964899072,0.0,0.24708604942020496,0.19236580259212244,,0.02203949837234594,0.14458421254261136,0.2835911658280373,0.025170516194368924,1.2583262353245927e-14,0.026321920601496202,0.0018317091058860152,0.24450821489441016,0.04594235267255492,0.03215824683260455,0.011404754648298831,0.0717295237957327,0.07174752362387825,0.09456989335389479,0.0536757840373509,0.026331272942412005,0.055842450398912204,0.23696294231672532,0.24213571171540263
Metal_Dopant_4 Proportion in Precursor ,1.1872594311150523e-14,0.03426550019936325,0.09344076047227505,0.021882374179838366,3.072052845457435e-15,2.931148268480783e-15,0.1617055490620259,0.004379437726380534,1.79911414968873e-14,0.050297438486022195,1.0425919675100194e-13,2.735992150626141e-14,1.7656176321631205e-14,2.938840897633019e-14,5.5879162144651446e-15,0.022988577828987493,6.45316019516314e-14,0.7237924094699194,2.976593428274256e-14,0.05509648139764479,1.6359111729535156e-14,2.844284257754009e-14,1.5705494395503282e-14,1.8757011835279884e-14,0.0,4.705625954023678e-14,0.04824415890092676,0.0,6.93143917402411e-14,0.0,3.0753772921706745e-14,1.934040890126093e-14,0.08033587437434066,0.01649380495399036,0.02203949837234594,,7.841654996505124e-15,0.009069728817839606,4.848580725294938e-14,1.6951676763271928e-14,3.944301445023536e-14,3.671010541122994e-14,0.01179159108507031,0.017210994581172014,4.454938993018074e-15,4.977477549463324e-14,1.9333414879757913e-14,5.511257911270896e-15,4.507141803471796e-15,1.0677377714560176e-14,3.0102244693613605e-14,3.470069318200016e-14,0.03222856338315533,9.667429004989227e-15
Hydrothermal Temperature (Celcius degree),0.13000796577417692,0.06946235927196082,0.03896231128504597,0.07598982648145403,0.008067272148240252,0.21259091253581053,0.04135730046156773,0.06035650129750654,0.06849229008318962,0.14151859256756905,0.02336641818717552,0.020416658012204256,0.020919968269391794,0.2874586616436204,0.05346854480963305,0.07803559282635646,0.22920479195670926,0.04097651789650528,0.16979957357792222,0.22322749796927346,0.08059484642126706,0.030370163985392648,0.035124913831758565,0.239833550521175,0.0258764381717985,0.07809999895506589,1.0553841072466053e-14,4.4013098773598984e-15,0.009294697843927203,0.0,1.0583803129032505e-14,4.2356809739318256e-15,0.08395422823382301,0.23723832823129024,0.14458421254261136,7.841654996505124e-15,,0.3208804042310542,6.221657776342868e-15,0.13154561476951368,0.05565512036182892,4.3905492285450025e-15,0.1784887891516972,0.07061686744946083,0.022875676147026406,0.2308827957789385,0.09396291509347145,2.4497687978733795e-15,0.12466871168942137,0.29951117454835907,0.005643726724614314,0.2570709977206334,0.14601645408560146,0.5317904531462474
Hydrothermal Time (min),0.1481630896460749,0.30348877983455685,0.05165387566616619,0.06395554921878976,0.05728643946021501,0.10969150523248009,0.036426698829960254,0.17682644451990032,0.06450242804972091,0.02583223642745444,0.17169726989842862,0.25923016099801044,0.06430963422851961,0.2958254942790056,0.07119260756881554,0.1375471549041373,0.2266823956926758,0.05576422710362306,0.028031966902069494,0.012998783137159336,0.18208407315845457,0.04012530362994272,1.006659966609599e-14,0.09197371608026571,1.3227865104889407e-14,1.1076442695273986e-14,0.0013014512095863857,1.1665882547438003e-14,5.690866365464901e-15,1.0800516522325176e-14,0.22473707673476037,0.17016465710071366,0.3164792573299457,0.23829877669087624,0.2835911658280373,0.009069728817839606,0.3208804042310542,,0.12076620854521564,0.20386472624156335,0.058200137688637,0.15502049232917164,0.17014708854720817,0.15032911476496819,0.05815813398632199,0.38202427620538787,0.006906565654816049,0.10908371853783268,0.17675258281590614,0.24074929373395706,0.12420694019790415,0.2149900757373754,0.09879298904602826,0.25001008341231196
Hydrothermal Still/Strring (0/1),0.1083435310772556,0.02926597742597614,0.09570937182612042,0.07245474317953002,0.0011950766223546238,0.010098954957303527,8.737485839098358e-15,2.177037196703018e-15,0.01312355282357638,9.117875718862865e-15,4.524422729924434e-14,0.05504298935190893,0.012678033517590693,0.12854981322672357,0.16009422566502737,0.0391831840235454,4.243255112297024e-14,0.6186977181534359,3.2938966300325884e-14,9.544579009005928e-14,0.20111027991212654,4.828136644025578e-14,4.2212259478635063e-14,1.7817017829423326e-14,2.567817161871872e-13,0.0,1.4625387790609746e-13,2.9654557219234463e-13,2.1721637243836403e-13,0.0,3.8859399053867946e-14,2.192221492086577e-14,0.06490588552701831,0.06482596226673142,0.025170516194368924,4.848580725294938e-14,6.221657776342868e-15,0.12076620854521564,,0.0,2.445804449687588e-13,5.784755417417769e-14,0.08416011044355683,0.02813071395183809,0.07677912288920694,0.04782295626357988,0.14248522034196165,9.722389555919141e-15,0.06254526653875203,0.03144632104101908,0.0,0.2264574016012779,0.021794537607686324,0.1540524917584945
Hydrothermal Strong Reductant in Liquid (0/1),7.492994762249907e-15,1.3999134651531782e-14,4.666686472175295e-15,1.1086607956436174e-14,0.010599571004187633,2.5363687777292667e-15,5.835292668762742e-15,3.1773879312908854e-15,2.3339552456607636e-14,6.223299574371493e-15,7.451228248740878e-14,1.7189372385964808e-14,1.3343970510667344e-14,0.14992067711327267,8.588740054517072e-15,1.9723858747172424e-14,4.2508035332027226e-14,3.504698568994406e-14,1.0031264637576328e-14,2.2891562960759288e-14,1.0851720736614662e-14,1.6925360495209058e-14,3.389954637203459e-14,1.0190259495693668e-14,4.216988692754942e-14,5.027912998292089e-14,3.6510031378115535e-14,4.217000078625271e-14,2.100069195571428e-14,0.0,0.0,0.0,0.010711343597370042,0.0009720670732304489,1.2583262353245927e-14,1.6951676763271928e-14,0.13154561476951368,0.20386472624156335,0.0,,2.946186465488978e-14,1.9989304684752187e-14,0.062067917568579885,0.044057963266654745,0.010390020270002234,0.4377070650356469,1.6453344833279466e-14,0.03205609375148189,0.01750115104857658,0.017911044976222833,1.7606989839148086e-14,0.040424447456697266,0.19898612575762262,3.885544320554273e-15
Hydrothermal Weak Reductant in Liquid (0/1),0.1787639073977423,0.033640505502444316,4.762482460992605e-15,1.5851440186931035e-14,3.2151479953825484e-15,0.18866191308819005,1.0371420089929772e-14,0.014450223772420103,2.9771980281902195e-14,7.061568916638643e-15,8.374548148567045e-14,2.581832000239731e-14,1.5198781243909162e-14,0.021368791181551768,0.0766960108902917,0.055227988014517976,0.17793936734767749,0.12150007683793837,2.6848804183728038e-14,5.471530255726688e-14,1.992451240690525e-14,7.348225057054874e-14,4.197776990417579e-14,2.3227072442862362e-14,0.0,1.0569876432154751e-13,1.3341467956170436e-13,2.337261674691847e-13,0.7357188577398529,0.0,2.2382421355830997e-14,0.0,0.04525473147716783,0.11118006663406976,0.026321920601496202,3.944301445023536e-14,0.05565512036182892,0.058200137688637,2.445804449687588e-13,2.946186465488978e-14,,1.1391157703829886e-13,0.19106920099648242,0.018939145720247207,6.37505804970829e-15,0.5186610449621007,8.166207019693597e-14,7.937118637743678e-15,0.06284552065950505,0.027606156511163955,5.3933841489867716e-14,3.0527711077097086e-14,0.04955501832984841,0.08227258253991629
Mixed in Solid or Liquid (0/1),0.09470338069334674,0.21540582032994876,0.07442090779947878,0.08771922167537845,0.05926783690172457,0.007680977656949936,0.05642737138540182,0.03607995674643145,1.062475812983782e-14,0.03295532819186878,3.493394073856745e-14,0.07930765978697701,8.750731586780105e-15,7.07253053873117e-14,1.181176914750285e-14,3.9648871716423956e-14,6.471238909268942e-14,5.808434293614812e-14,2.5936856292656146e-14,2.4020317882904107e-14,0.27631602947865375,0.7505961338688907,0.21409062154148487,0.0923142722820554,0.0,8.914042530196028e-14,8.86112227952567e-14,8.883198786031565e-14,8.58209870740324e-14,0.0,5.6476334509647923e-14,0.0,0.06884650072147107,5.1270975416210394e-15,0.0018317091058860152,3.671010541122994e-14,4.3905492285450025e-15,0.15502049232917164,5.784755417417769e-14,1.9989304684752187e-14,1.1391157703829886e-13,,0.05477757751002754,0.046526689513948824,0.09045572974542143,0.45850473506580913,4.853459103491878e-14,0.25949742143183613,0.15631741802208685,0.01556957992036572,4.9389199642522825e-14,3.5770672915249404e-14,7.071926934045687e-15,0.11169991393814566
Annealing Temperature (Celcius Degree),0.1362119365064821,0.07967951175812851,0.07415070597927505,0.028125460618411525,0.08328917755024264,0.08530614378592202,0.08688489148504477,0.2804579074698559,0.04908240429716079,0.09288857500660924,0.02163774950349537,0.09725440531877393,0.050262171977121184,0.1430297167840737,0.05117179438925927,0.07838056346135205,0.06796631518337462,0.023405037427407762,0.0591897042529478,0.018578263749444244,0.0274923504302316,0.0113750069405576,0.03475985424448255,0.10627172037646851,3.963483837541017e-15,2.2878406878676135e-15,0.0018307389387287446,6.529875197697483e-15,0.004339711338087788,3.669473389826098e-15,1.7241819692308168e-15,0.0022153553931022244,0.14149326761347827,0.15095258533624342,0.24450821489441016,0.01179159108507031,0.1784887891516972,0.17014708854720817,0.08416011044355683,0.062067917568579885,0.19106920099648242,0.05477757751002754,,0.13197298206511412,0.19482434269493545,0.17108749856385796,0.031197494095419068,0.0774653549285804,0.25236291731691457,0.2602942324325521,0.04231232630939022,0.05245019269032893,0.06597241153619038,0.08291570625541324
Annealing Time (min),0.06044467509732113,0.05901795892319897,0.05349139889299659,0.06256638021711043,0.09021391270962453,0.09325034600894477,0.05138153891789221,0.18914761893395812,0.017584166142698632,0.07166957966816624,0.007123497641285282,0.07666167108594901,0.045932552672160135,0.0515440567308538,0.041916388298625984,0.033632465666650076,0.0321622403748333,0.035804900772906156,0.005059723358615774,0.029189687797019352,0.09259821355467986,0.06798164505637838,0.010352556961098295,0.04169088933722698,1.0362548025235968e-15,0.02540499359690812,2.8378963600053872e-15,5.232830324528019e-15,2.7416126079403937e-15,3.108764643444706e-15,3.0141159521475934e-15,0.0019281007020865468,0.08408615793578604,0.09796032683129757,0.04594235267255492,0.017210994581172014,0.07061686744946083,0.15032911476496819,0.02813071395183809,0.044057963266654745,0.018939145720247207,0.046526689513948824,0.13197298206511412,,0.06243866993620201,0.15324596336895394,0.0032839902799499496,0.09813520732083307,0.16163150826498068,0.12640406234259247,0.010866432994443604,0.1192238122450245,0.20422434610401646,0.12429926165517957
Annealing Still/Strring (0/1),0.10161268338998085,0.011564335924744873,3.4298308989988888e-15,4.570981025105313e-15,0.011109223115747668,0.019711297660630595,0.0009093009052895715,0.015010081566138124,0.021677806349136224,0.030476939808323902,1.982837848051426e-14,0.07154525213022367,0.08276472862182688,0.21158531486284282,0.03366391732159764,0.10885249672248798,0.017000110136197455,8.285996874895863e-15,0.053577917355862856,7.087439711577568e-15,5.20350523395919e-15,5.455577411650334e-15,8.370581108495629e-15,0.18431285908763415,0.0,4.504676889588371e-15,4.510301493312455e-15,6.378611579959827e-15,4.5095295092832645e-15,0.0,4.423855163678788e-15,0.0,0.024514661188306773,0.5900009567577655,0.03215824683260455,4.454938993018074e-15,0.022875676147026406,0.05815813398632199,0.07677912288920694,0.010390020270002234,6.37505804970829e-15,0.09045572974542143,0.19482434269493545,0.06243866993620201,,0.0628836756694521,1.1761711264031947e-14,0.031266608312601196,0.015327137315414645,0.05322893788354567,0.011217600601074929,0.035178116803108776,0.023357452584639365,0.1213359498846575
Annealing Atomosphere Inert (0/1),0.02102509936387337,0.19390775382599404,0.025444407335839525,0.029462867401006735,0.08034439346332918,0.0023003647550887967,0.023856223317235362,0.08092366707728009,0.14190751688782874,0.13587187556275587,2.6611147956781376e-14,0.2544043217326161,0.08737991917034599,0.1351193930061842,0.4196065429378454,0.058547368817496885,2.327652559432092e-14,1.4701092865139327e-14,1.647675456581424e-14,0.027340575623250058,0.07192395815333973,0.3632499933385627,0.34826025588510123,0.010085976982419585,4.9949562574873336e-14,1.8475031276638483e-14,2.6693207643630913e-14,4.9949670697252704e-14,2.6613531640823083e-14,0.0,0.0,1.2019641323316922e-14,0.11069455691801712,0.0769327122768341,0.011404754648298831,4.977477549463324e-14,0.2308827957789385,0.38202427620538787,0.04782295626357988,0.4377070650356469,0.5186610449621007,0.45850473506580913,0.17108749856385796,0.15324596336895394,0.0628836756694521,,1.5338808064138482e-14,0.0,0.0998078638983577,0.3985502489525796,4.3021423944674564e-14,3.50041899223156e-14,0.021114731941156706,0.023403567526654828
