,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),LSV Scanning Speed (mV s-1),Electrolyte Proton Concentration (M)
Metal_Dopant_4 Relative Atomic Mass,0.049332000632705174,0.014405931962217025,0.00046987289441115384,0.03681734593219683,0.011284476597319317,0.0221819725690246,0.012591877297664391,0.040469402892823664,0.00927591146002464,0.0073032227171288926,2.3133091875629067e-06,0.04517428997353964,0.005176040698478385,0.011034183848889257,0.002739203034533439,0.0065111603458850205,0.05907749751746848,9.609068261253965e-05,4.99093369541898e-05,0.0014059943506901152,0.035139279958347834,0.009996603253309195,0.0008158674471261312,0.015429025247171565,,0.0,0.0,3.6576355981659826e-06,0.0,0.0,0.0,5.1593620697629425e-06,0.02454865686873963,0.01016663422926093,0.0030598510754695947,3.74594229548532e-06,0.06378647897077161,0.007421381825125437,0.03499389024850124,0.0006686999239016453,0.001626977421249346,0.021018780582472925,0.0626399234776064,0.024228092629179052,0.011947335546272517,0.026071180562036122,0.002480453835020922,0.012718633981486805,0.15686447537805426,0.044514973588355336,0.00020556301591184007,0.0030157308329441875,0.04151788833776541,0.26846150091430676
Metal_Dopant_4 Atomic Number,0.0,0.0,4.5148564823396945e-05,3.9503853794904625e-06,0.0,7.275312953067091e-07,2.4473566670509315e-05,0.0,0.0,0.0,0.004868328157116434,5.141732958865076e-06,0.0,1.5185917118059841e-05,1.0373348326429131e-05,3.0993582450571302e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12715394376382e-06,3.998949106307002e-06,0.0,0.0,2.3530324996006514e-06,0.0
Metal_Dopant_4 Period,0.0,0.0,4.5148564823396945e-05,3.9503853794904625e-06,0.0,7.275312953067091e-07,2.4473566670509315e-05,0.0,0.0,0.0,0.004868328157116434,5.141732958865076e-06,0.0,1.5185917118059841e-05,1.0373348326429131e-05,3.0993582450571302e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12715394376382e-06,3.998949106307002e-06,0.0,0.0,2.3530324996006514e-06,0.0
Metal_Dopant_4 Group,0.00036891289644206017,0.0001065433077178948,7.552798870835097e-05,7.1606673437588675e-06,3.5040651674667613e-06,1.2601209496781218e-06,2.566604173438842e-05,2.950639315002153e-07,0.0002590061944194322,0.000239226310440872,0.003249009888508083,0.000183350709227473,1.0471093323913854e-05,2.9731296777044993e-05,1.640146527673536e-05,3.3133501274788167e-06,6.114174243291314e-05,0.00014225049483871096,0.00012790809182957097,0.000558106803091032,2.3308064813194313e-05,1.5161402901733468e-05,8.639399717775141e-05,1.8438699909689585e-05,3.6576355981659826e-06,0.0,0.0,,0.0,0.0,0.0,7.178038569059557e-05,0.0012303157928713216,0.000982113339452839,9.478757100494132e-06,0.0,0.0013232331795144168,0.0003826099162643049,4.666375754147114e-05,2.7981107604731615e-05,1.481369070141687e-05,2.225502860106152e-05,0.0004693015862478918,0.0007128750620312173,3.2969172366761816e-05,0.0007565081234222523,7.55743921766347e-05,1.1199396539845469e-05,0.0004148701786680749,0.0017133289927751527,3.805022697027252e-05,4.594189306769451e-05,1.9686879806511552e-06,0.0014253709800535856
Metal_Dopant_4 Ionization Potential,0.0,0.0,4.5148564823396945e-05,3.9503853794904625e-06,0.0,7.275312953067091e-07,2.4473566670509315e-05,0.0,0.0,0.0,0.004868328157116434,5.141732958865076e-06,0.0,1.5185917118059841e-05,1.0373348326429131e-05,3.0993582450571302e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12715394376382e-06,3.998949106307002e-06,0.0,0.0,2.3530324996006514e-06,0.0
Metal_Dopant_4 Electronegativity,0.0,0.0,4.5148564823396945e-05,3.9503853794904625e-06,0.0,7.275312953067091e-07,2.4473566670509315e-05,0.0,0.0,0.0,0.004868328157116434,5.141732958865076e-06,0.0,1.5185917118059841e-05,1.0373348326429131e-05,3.0993582450571302e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12715394376382e-06,3.998949106307002e-06,0.0,0.0,2.3530324996006514e-06,0.0
Metal_Dopant_4 Number of d electrons,0.0,0.0,4.5148564823396945e-05,3.9503853794904625e-06,0.0,7.275312953067091e-07,2.4473566670509315e-05,0.0,0.0,0.0,0.004868328157116434,5.141732958865076e-06,0.0,1.5185917118059841e-05,1.0373348326429131e-05,3.0993582450571302e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12715394376382e-06,3.998949106307002e-06,0.0,0.0,2.3530324996006514e-06,0.0
Metal_Dopant_4 Atomic Radius,0.004471319855636635,0.009967735655917347,0.008607725973232094,0.0011645639311191884,0.005199345546417006,0.0002197736874110328,0.0017822641237239811,0.0019450143925610359,0.00017438050702672109,0.0,4.5451477464329564e-05,0.0019497795149240281,0.06390022154040424,0.0003470184880196196,0.006439546023207493,0.003250298703925603,0.0017930321968910512,0.0,0.0,0.0023992140492312838,0.011259460560822393,0.0,0.0023121521354574383,0.008327078804971409,5.1593620697629425e-06,0.0,0.0,7.178038569059557e-05,0.0,0.0,0.0,,0.0017993594217386986,0.003942917151951092,0.0006734908150706789,0.000204969345859631,0.019576334207375368,0.0005341890147299557,0.00033467335911218575,0.0,0.0,0.004822507868971221,0.0006596074834437118,0.012921262090201212,0.0,0.000282063089430329,0.017765496765017093,0.06200735494444759,0.01391989807746868,0.000956982782966879,0.0,0.0,5.284689824446433e-05,8.544611032728029e-05
Metal_Dopant_1 Proportion in Precursor ,0.07190459233213868,0.043251313521227935,0.010379900496348588,0.05444894561035016,0.13226869417754902,0.6097824235973867,0.06239963489044744,0.07504493897792923,0.061279308386764805,0.013351312778575835,5.309587371850175e-05,0.04084659033071679,0.025854934739456027,0.03452066561873622,0.025124462273167118,0.16216811617536067,0.041657080637801804,0.004860640103953117,0.00023756445693028192,0.033616945414011064,0.025856385113157576,0.041897771504950415,0.007484338415724076,0.026197811175162167,0.02454865686873963,0.0,0.0,0.0012303157928713216,0.0,0.0,0.0,0.0017993594217386986,,0.0913271421539098,0.019962041222143238,0.009495555238570817,0.14337018926626294,0.03947950386356272,0.023282309805441583,0.015742461096059774,0.016107091706509785,0.06299893244169148,0.058379612461843144,0.08203667821071112,0.009949806311565234,0.02540873164365233,0.02362256423341622,0.03454029913501063,0.07027093702071184,0.05983639668860278,0.0036765845427303824,0.08076097233809189,0.0762291066801605,0.04788646751222548
Metal_Dopant_2 Proportion in Precursor ,0.0673549198644962,0.061439708596444126,0.003400620254497532,0.02363371556820329,0.04977748307948526,0.028067164015056177,0.01831473185579861,0.09185011396077265,0.07134817934247065,0.02040563136009853,0.0006315700488307474,0.06774937094947574,0.04725678020471702,0.05398442367754505,0.10807002394751254,0.07848577336399465,0.03827007983075775,0.0011743215695116942,0.0024450000803482685,0.07500854907998411,0.03148871237505495,0.042456081384483195,0.00667879303582536,0.03408944317247925,0.01016663422926093,0.0,0.0,0.000982113339452839,0.0,0.0,0.0,0.003942917151951092,0.0913271421539098,,0.06475610090594673,0.005220536854641047,0.03475301358838139,0.03275319291918531,0.2218064005531477,0.007926491923797616,0.015802148669418016,0.09025001437270282,0.06315576698692756,0.03892132819149426,0.009901830056228007,0.07137324711447604,0.011680374926508634,0.028623045644109724,0.11865082319200743,0.05102596919651356,0.01239893222004742,0.04189425310060818,0.020539341046828596,0.06904382493789799
Metal_Dopant_3 Proportion in Precursor ,0.017027177930817247,0.04718037677583086,0.009497806957682268,0.017793468451488655,0.048123821572065094,0.006550376257008707,0.02466578517489906,0.04652496545902065,0.031049264375123096,0.0034180718194517187,8.583457521796903e-05,0.06277784877479065,0.06604325472558167,0.038969733233984075,0.15439144306813535,0.02258581796381615,0.026828060343161448,0.03160685567578866,5.9971945575984766e-05,0.019944449807558537,0.020571179527968126,0.05862570647620182,0.04057847064849315,0.03548004537343687,0.0030598510754695947,0.0,0.0,9.478757100494132e-06,0.0,0.0,0.0,0.0006734908150706789,0.019962041222143238,0.06475610090594673,,0.012179393816656005,0.04300368712098336,0.018781893578550837,0.17362412210345418,0.02089980722036723,0.010737356129335948,0.04589595132540547,0.023133763882403128,0.017353069640629437,0.009464771317344377,0.0121679482868014,0.009607004262159331,0.015513719809418982,0.053533013736462756,0.023565857714874416,0.008761674830180845,0.02092903807401579,0.06441630010783843,0.03547301168753617
Metal_Dopant_4 Proportion in Precursor ,0.014271985296278824,0.03298825343325844,0.00050145904867354,0.014645416218325913,0.01997588457852331,0.05240484631846041,0.014053137817375546,0.07870465437094962,0.011425975090240365,0.0006690736174933739,0.0,0.029696031374377877,0.006445659192967048,0.009927943886745134,0.007356954273271026,0.009184297031806574,0.023779599749506376,5.954254257833996e-05,3.196356765997931e-05,0.003529682517209509,0.15811230650197775,0.01707363873278216,0.00021141730463383865,0.022992932338833285,3.74594229548532e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000204969345859631,0.009495555238570817,0.005220536854641047,0.012179393816656005,,0.02382129824632225,0.015117283542525308,0.0040588631272378195,0.006398963409950597,0.003672329999207482,0.0033232406993434957,0.015844299258874053,0.033823585360050555,0.03070794164208023,0.038048768043491325,0.003126801830872871,0.028666749731696566,0.15661182220987077,0.04393422731913794,0.004973838825819748,0.003734579106015392,0.04153471121356,0.0692827046897728
Hydrothermal Temperature (Celcius degree),0.05910975663186461,0.03494204759453094,0.008453033154082417,0.02440892875054703,0.0706444731452531,0.11051874595445808,0.10129749022083268,0.028722412674917326,0.04983323682801308,0.01708673319775625,0.00041477706152814935,0.029964421301735458,0.05986302286864257,0.07291973374275038,0.05790297394520177,0.04027176068901318,0.055295736428782855,0.011632409791465056,0.0013214870634816953,0.012621593972260432,0.060806052523669864,0.03990481344809329,0.011364369032469205,0.036709567624407934,0.06378647897077161,0.0,0.0,0.0013232331795144168,0.0,0.0,0.0,0.019576334207375368,0.14337018926626294,0.03475301358838139,0.04300368712098336,0.02382129824632225,,0.03590355642377507,0.03684624480234119,0.03401004042735414,0.0470447809201964,0.06081609765228536,0.06351978178831187,0.07679640371011275,0.027058268546511693,0.1864485296103489,0.03494034435676632,0.05522927766925011,0.21162606908856724,0.13395380054737985,0.007505542983411959,0.36254747294835366,0.04793096753932191,0.12520375691641508
Hydrothermal Time (min),0.08495155840762919,0.010225156724751936,0.0026813675836786007,0.007215837060142196,0.038496881347550416,0.06187443884051575,0.008173899738848198,0.37004180578645945,0.0454575038013127,0.00225720528983453,8.81164845831859e-05,0.03210247455294031,0.012394707447286567,0.016240866521621895,0.018304807982712785,0.0429759579652456,0.015453319480531733,0.000567210159044553,0.0015648913018124935,0.014546621803584672,0.019722480451321318,0.006180009849711785,0.003075342848957833,0.011407174829882636,0.007421381825125437,0.0,0.0,0.0003826099162643049,0.0,0.0,0.0,0.0005341890147299557,0.03947950386356272,0.03275319291918531,0.018781893578550837,0.015117283542525308,0.03590355642377507,,0.05663877161779463,0.008075370517381854,0.0074842655423533215,0.024875980897148584,0.0813403037338129,0.039152549944729394,0.0027124914338738848,0.045039301523962724,0.001607190177683122,0.013080762308451193,0.06813144280314547,0.07297072451375498,0.010082264730251958,0.017054249301168556,0.04558953478753372,0.08757354160071863
Hydrothermal Still/Strring (0/1),0.050712481917391986,0.2539062585954462,0.0019711772315732226,0.01196909407882517,0.053513178455069726,0.007969238793841578,0.03466584022929174,0.03727091447644138,0.1081122377532914,0.02246011869547828,0.0003917471896396105,0.10072873724524062,0.16116112990660028,0.40365960395108147,0.18022776027483708,0.03335977806867687,0.0744250063929265,0.007116001524410498,2.523099120304995e-05,0.13968254533983412,0.01992638421831864,0.2824707353899599,0.0039622926080294316,0.01763960870496036,0.03499389024850124,0.0,0.0,4.666375754147114e-05,0.0,0.0,0.0,0.00033467335911218575,0.023282309805441583,0.2218064005531477,0.17362412210345418,0.0040588631272378195,0.03684624480234119,0.05663877161779463,,0.005158175770112006,0.36937150062940444,0.43744867192239756,0.10582353680945196,0.016839099966641485,0.004442196109171066,0.09152240719678664,0.0444149379916986,0.012065274609059325,0.12845303154505444,0.05400621124601629,0.039740636902678164,0.12749343167992386,0.01968081186792892,0.023735561733736563
Hydrothermal Strong Reductant in Liquid (0/1),0.010527980576298288,0.024203246051016276,0.08669343315081558,0.0036631235692081705,0.01346549853024186,0.0023796225867736376,0.008595651245169022,0.013145289467117379,0.005266478926321389,0.003728726745623034,0.0004884262828376315,0.025718621096515584,0.04670983730877228,0.011917447837130087,0.02118629873171904,0.004330064930431078,0.005861206431141698,3.8153099776534574e-05,5.0048237835472216e-05,0.00615818566746524,0.013318044138665793,0.011454892331399673,0.0027298798354688136,0.04106914443072963,0.0006686999239016453,0.0,0.0,2.7981107604731615e-05,0.0,0.0,0.0,0.0,0.015742461096059774,0.007926491923797616,0.02089980722036723,0.006398963409950597,0.03401004042735414,0.008075370517381854,0.005158175770112006,,0.005160755661695976,0.1800465827920295,0.01547458541755148,0.01609067069497102,0.004511986019407027,0.09156958468827574,0.0338058914293185,0.07105923448859688,0.045064751037847475,0.035892120118617386,0.010011272837035557,0.08724240481095588,0.018910616638477467,0.016403713475670833
Hydrothermal Weak Reductant in Liquid (0/1),0.012336652225307786,0.016039536860859044,0.002225467120426448,0.008475379949483546,0.024803615523380958,0.001457903983449018,0.009987383418178265,0.010833267979418517,0.02941483195625229,0.0074092422056343905,1.8739781332499434e-05,0.012441089588349458,0.027054074168077348,0.009918141051248426,0.008709779810110153,0.006155111817203945,0.047694265823616876,0.004517727542567144,2.73558820446483e-05,0.008491059179446174,0.006226072977346793,0.07118084114570424,0.004025504912847045,0.007710548654250825,0.001626977421249346,0.0,0.0,1.481369070141687e-05,0.0,0.0,0.0,0.0,0.016107091706509785,0.015802148669418016,0.010737356129335948,0.003672329999207482,0.0470447809201964,0.0074842655423533215,0.36937150062940444,0.005160755661695976,,0.07136885863177701,0.010127854905294725,0.014421785489628424,0.003760607596882469,0.03336838577928706,0.005901395225558474,0.018159354875177256,0.02124292984703343,0.011569092370721318,0.01583607222694919,0.0763814505671996,0.01618389444634578,0.025922414098685308
Mixed in Solid or Liquid (0/1),0.06465836656466828,,0.07277592432651162,0.11445977865675001,0.3170568958554149,0.005724238440943645,0.2156698619983689,0.1030799601926649,0.06148632654483675,0.09151808464088634,0.0007279939342992829,0.05472359578408276,0.020764707403161622,0.060571460637914014,0.14242867253501656,0.06793775707557224,0.008061120805421667,0.036457046367969606,0.0002666048659218707,0.018049332504199107,0.10241069180179188,0.036875566606301896,0.012202514003983424,0.2563465184460667,0.021018780582472925,0.0,0.0,2.225502860106152e-05,0.0,0.0,0.0,0.004822507868971221,0.06299893244169148,0.09025001437270282,0.04589595132540547,0.0033232406993434957,0.06081609765228536,0.024875980897148584,0.43744867192239756,0.1800465827920295,0.07136885863177701,,0.04448216357452704,0.04487706496121546,0.02626487507333483,0.01306165265354333,0.05198478431637523,0.4235812283095022,0.13886819657236804,0.05678644469246588,0.014269335465318736,0.053318946576964926,0.051946130416727694,0.1021822716073024
Annealing Temperature (Celcius Degree),0.07896856558197778,0.0318025139634332,0.002092036482343337,0.029610552362964282,0.06677353209180394,0.08161698889805415,0.015156297902206845,0.12833020937345535,0.1325095626283187,0.008536485527003543,0.00010635984286382947,0.08226532063650488,0.07469039377432517,0.025932080817017242,0.03331774558489492,0.06697085026289443,0.03645367570958808,0.002026916315392015,0.0015330413693685208,0.0350709635810751,0.03350857701419716,0.01096303394549225,0.004224238512114115,0.021036339696830688,0.0626399234776064,0.0,0.0,0.0004693015862478918,0.0,0.0,0.0,0.0006596074834437118,0.058379612461843144,0.06315576698692756,0.023133763882403128,0.015844299258874053,0.06351978178831187,0.0813403037338129,0.10582353680945196,0.01547458541755148,0.010127854905294725,0.04448216357452704,,0.05185945629180718,0.016507921379377642,0.055983929419341084,0.006973789740585561,0.03567094366534285,0.15175476844453606,0.12127668929952204,0.006648509287336927,0.019628563948175894,0.06863137213216873,0.06967118632348072
Annealing Time (min),0.07445098749644465,0.010405109688658794,0.002830299784973996,0.02971818048709156,0.047824093307714394,0.08827275830123221,0.02385952285727285,0.0344368194935594,0.06159615324940441,0.006392268883109347,1.2026760015936932e-05,0.04844317805455402,0.01877708662614387,0.019108968859156774,0.03128289407337997,0.020167508885356008,0.038652636960386594,0.0050687538914152164,0.0011811189034882162,0.010258685552259894,0.04862614576786161,0.01740393371980822,0.0013328843754327837,0.016117071888245797,0.024228092629179052,0.0,0.0,0.0007128750620312173,0.0,0.0,0.0,0.012921262090201212,0.08203667821071112,0.03892132819149426,0.017353069640629437,0.033823585360050555,0.07679640371011275,0.039152549944729394,0.016839099966641485,0.01609067069497102,0.014421785489628424,0.04487706496121546,0.05185945629180718,,0.00506335105676625,0.19072501430068473,0.005218227344372979,0.017506303624454666,0.19237695458777093,0.07203637153681437,0.016879358694873656,0.0366376916292887,0.19482854611025632,0.12870210177107136
Annealing Still/Strring (0/1),0.005705293551515547,0.002934691368884045,0.008155012979475006,0.0014053210171277404,0.005053261751226412,0.002154374197950511,0.006289589145395017,0.008796088197619872,0.0021683870441936933,0.0003201830919866856,4.374006491499196e-05,0.005942219759907173,0.02078206033805723,0.004136182330177204,0.016586607327814418,0.007836450095750984,0.0024605366076064176,1.4667217760624474e-05,7.324457932747155e-06,0.00219640201082926,0.006444839660965095,0.008927531520727889,1.2588243803994492e-05,0.022474088418866882,0.011947335546272517,0.0,0.0,3.2969172366761816e-05,0.0,0.0,0.0,0.0,0.009949806311565234,0.009901830056228007,0.009464771317344377,0.03070794164208023,0.027058268546511693,0.0027124914338738848,0.004442196109171066,0.004511986019407027,0.003760607596882469,0.02626487507333483,0.016507921379377642,0.00506335105676625,,0.007577951839007334,0.004968527106770481,0.0007714040438293046,0.026504679445031397,0.0075199326668249755,0.0032821203428786863,0.010323743763244896,0.013232214616596604,0.02070779541302841
Annealing Atomosphere Inert (0/1),0.048543283785105945,0.011289316641257412,0.31121702689559816,0.01774698838745074,0.07195375018848015,0.030385169724990887,0.029912525838437502,0.0196887645241104,0.03541118311000492,0.007766203658515664,3.849227975384077e-05,0.11437180559189923,0.08820903132051364,0.06252362669528885,0.09735705654952402,0.00744667300359328,0.015852180446967835,0.0016739377585292803,0.012691636897541131,0.020539563048530905,0.09337731832767539,0.014192007181098894,0.0007633185489345695,0.011614374387912357,0.026071180562036122,0.0,0.0,0.0007565081234222523,0.0,0.0,0.0,0.000282063089430329,0.02540873164365233,0.07137324711447604,0.0121679482868014,0.038048768043491325,0.1864485296103489,0.045039301523962724,0.09152240719678664,0.09156958468827574,0.03336838577928706,0.01306165265354333,0.055983929419341084,0.19072501430068473,0.007577951839007334,,0.00354544039357233,0.010362770594061023,0.3274106206079406,0.37085373617854567,0.013282463918698077,0.13336389998959966,0.012172775312366766,0.06377911063293332
Annealing Atomosphere Reductive (0/1),0.00468940216206112,0.045836626330422514,0.014701225361977923,0.004052554290625025,0.006857630010438066,0.0008825165465152149,0.014025686468063136,0.005294534767367296,0.006801337316885493,0.05459414381008978,0.00021668730384322347,0.0049020098437751215,0.01372913111670008,0.05277929664629606,0.013543666192635147,0.009955638284491126,0.0021128232290898987,0.006239683509979436,7.987014516957481e-05,0.0029752258783244515,0.009989198651100992,0.010199679567882529,0.002527162090888142,0.01464057143521079,0.002480453835020922,0.0,0.0,7.55743921766347e-05,0.0,0.0,0.0,0.017765496765017093,0.02362256423341622,0.011680374926508634,0.009607004262159331,0.003126801830872871,0.03494034435676632,0.001607190177683122,0.0444149379916986,0.0338058914293185,0.005901395225558474,0.05198478431637523,0.006973789740585561,0.005218227344372979,0.004968527106770481,0.00354544039357233,,0.014590789181662229,0.00867910461778956,0.021659363939513728,0.011082333756655731,0.056847642495752214,0.0035204371467654964,0.011275334143380621
Post-processing Acid Wash etc. (0/1),0.02827072497326654,0.012167619175111555,0.004024246572714326,0.010700047436437985,0.029918501846267445,0.008009209251365902,0.03388411830413108,0.013718835663402642,0.006189311387378265,0.00878584013935026,0.00010289029185158303,0.022385029902981798,0.04073013632865371,0.0146865025717381,0.015939078729261216,0.009298486311432513,0.019378769724817307,0.003467804417703075,9.121437307263997e-06,0.002044407374038768,0.010368235698088568,0.001314763815013671,0.0008345980809895019,0.011457868854238553,0.012718633981486805,0.0,0.0,1.1199396539845469e-05,0.0,0.0,0.0,0.06200735494444759,0.03454029913501063,0.028623045644109724,0.015513719809418982,0.028666749731696566,0.05522927766925011,0.013080762308451193,0.012065274609059325,0.07105923448859688,0.018159354875177256,0.4235812283095022,0.03567094366534285,0.017506303624454666,0.0007714040438293046,0.010362770594061023,0.014590789181662229,,0.044124430811016836,0.0907517968414135,0.014885533499310617,0.033525580153248684,0.017105371713309614,0.09893823506835944
Catalyst Loading (mg cm -2),0.397230289826289,0.023880557925604014,0.009619745926244623,0.14646605163270263,0.21241533170273272,0.10137529400077029,0.07752346804997594,0.25850971794186495,0.1975741864464804,0.03281282781432422,0.0003008301075077398,0.08535515165967006,0.06396330042393801,0.06343282975330677,0.0923032715656186,0.15753289058637968,0.13406898479192336,0.004806577816487483,0.0034335850864559993,0.06498951349991405,0.04407473576071445,0.08226456375559935,0.004549708243833193,0.07960712177654944,0.15686447537805426,2.12715394376382e-06,2.12715394376382e-06,0.0004148701786680749,2.12715394376382e-06,2.12715394376382e-06,2.12715394376382e-06,0.01391989807746868,0.07027093702071184,0.11865082319200743,0.053533013736462756,0.15661182220987077,0.21162606908856724,0.06813144280314547,0.12845303154505444,0.045064751037847475,0.02124292984703343,0.13886819657236804,0.15175476844453606,0.19237695458777093,0.026504679445031397,0.3274106206079406,0.00867910461778956,0.044124430811016836,,0.40756277610780794,0.018984167999212306,0.0474515127993842,0.1561348828384232,0.18636311291453217
Support Material Loading (mg cm -2),0.10079962079947606,0.014605560682278335,0.007984691938167353,0.06790791807612018,0.19400739333833247,0.024185523847821484,0.017894706669920296,0.047858536653714215,0.040798641193422,0.009614410374765488,0.0001543217416826741,0.02279178475276101,0.021790152989489258,0.01862317998433158,0.05145410694622771,0.022675553584785797,0.08674960279881715,0.005028144627005752,0.008463745731473033,0.041763327272103974,0.013909190627947054,0.013978886738362171,0.012314747117574387,0.0817756159924693,0.044514973588355336,3.998949106307002e-06,3.998949106307002e-06,0.0017133289927751527,3.998949106307002e-06,3.998949106307002e-06,3.998949106307002e-06,0.000956982782966879,0.05983639668860278,0.05102596919651356,0.023565857714874416,0.04393422731913794,0.13395380054737985,0.07297072451375498,0.05400621124601629,0.035892120118617386,0.011569092370721318,0.05678644469246588,0.12127668929952204,0.07203637153681437,0.0075199326668249755,0.37085373617854567,0.021659363939513728,0.0907517968414135,0.40756277610780794,,0.009469408205653552,0.046452677808827426,0.04514088461449035,0.1596744311552259
Support is not Carbon (0/1),0.006707306288628626,0.05723318063681906,0.00015967700104361948,0.014260242556129744,0.0341988019562633,0.0016044004109755938,0.004716811957890868,0.0017419107805501269,0.0050170027988643675,0.0037880242678784166,0.0,0.0032598981790999937,0.007803381158921187,0.023212794803396455,0.009381079876522523,0.0029654459601219556,0.012110013480817713,3.6785146747508934e-05,4.4699143142813304e-05,0.005768150174202617,0.019600497182860513,0.006163093742797661,0.0028916142842377096,0.003504186872456548,0.00020556301591184007,0.0,0.0,3.805022697027252e-05,0.0,0.0,0.0,0.0,0.0036765845427303824,0.01239893222004742,0.008761674830180845,0.004973838825819748,0.007505542983411959,0.010082264730251958,0.039740636902678164,0.010011272837035557,0.01583607222694919,0.014269335465318736,0.006648509287336927,0.016879358694873656,0.0032821203428786863,0.013282463918698077,0.011082333756655731,0.014885533499310617,0.018984167999212306,0.009469408205653552,,0.025511711925401123,0.005076704604366326,0.01945825218766653
Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),0.035932153141477276,0.18717475172352788,0.024047715145097813,0.0165754336437116,0.0609401404045859,0.00665387556949985,0.057505426402997425,0.0036817064267951173,0.024848855725562138,0.06620502798528767,0.0004075350785337156,0.02807264930731254,0.06473268736648215,0.04275508623836937,0.04953413890578167,0.008628356256670043,0.02379060973454462,0.019591556683527956,0.05577912248535688,0.0022973029508129524,0.05381814439469358,0.013468938375059927,0.019197602159880325,0.032744622766499636,0.0030157308329441875,0.0,0.0,4.594189306769451e-05,0.0,0.0,0.0,0.0,0.08076097233809189,0.04189425310060818,0.02092903807401579,0.003734579106015392,0.36254747294835366,0.017054249301168556,0.12749343167992386,0.08724240481095588,0.0763814505671996,0.053318946576964926,0.019628563948175894,0.0366376916292887,0.010323743763244896,0.13336389998959966,0.056847642495752214,0.033525580153248684,0.0474515127993842,0.046452677808827426,0.025511711925401123,,0.012824331960038543,0.09850061097848982
