,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),LSV Scanning Speed (mV s-1),Electrolyte Proton Concentration (M)
Metal_Dopant_4 Relative Atomic Mass,0.45873091476646927,0.07112467258370299,0.4582083877287292,0.26829218279909245,0.08252928913954408,0.0011217120080509206,0.0026641176121118063,0.04835858522325329,0.008002823054610954,0.00046179969371862767,0.3038487478012173,0.001361579245579374,0.0020184781246955622,0.0014523518359336,0.0005554658593339493,0.00022703386232519508,6.322219801805185e-05,0.0005506985348254541,0.00015732514689408778,1.183437840428289e-14,0.0030822967019627596,0.005879306764794705,0.0012726127460812814,0.01754266643430445,,1.9817634816536965e-14,2.6378383988677966e-14,2.18014718936848e-14,5.275301355033632e-05,0.02105920971315162,0.0001261044073207169,6.299123495890657e-05,0.006288804585279323,0.005212436971570817,0.0021938161677648254,0.036220189510698365,0.0008851669025252107,0.0,0.0009775337473560586,5.344595052292957e-14,0.0036874588205052317,0.04148176567177949,0.004795557013474682,0.0001611416112143006,2.3487326424530933e-15,0.00037481786281312645,0.008266476316909455,0.002225320457318947,0.06375189887281847,0.014951548593351576,0.0012589773683626155,0.007841043281717506,0.20341453672852,0.0010365270460548496
Metal_Dopant_4 Atomic Number,0.0035839494516290474,0.009486045727591794,0.0008421169029988936,0.015423088752622346,0.23353247188722095,0.007639614936697197,0.006893431349320166,0.005024765132126862,0.0012651075647962839,0.0015763313220637607,0.006394474085775465,0.16708026421096486,0.016779484006284612,0.0006040674593164959,0.020938070328460862,0.013480130046034143,0.017820002359598602,0.0009255980837114665,2.7865923834225337e-14,0.000998627552811497,0.0012857492128297624,0.00026793317162464265,0.000254386966957986,0.017687180253604006,1.9817634816536965e-14,,2.3560116618038643e-14,1.0027186810836328e-14,7.941218420157514e-15,2.0224118364940038e-14,9.106461078086963e-15,8.021655851585925e-15,0.046961588653441286,0.010238821499754185,0.012616726162979054,0.03709093307544752,0.0006491157845091299,0.0,0.0009920612950852041,0.008307498529633682,0.001362938376492484,0.002164664610241511,0.008212699124223732,0.00918326578708894,1.6397456025368602e-15,0.0038676311964466656,6.293810617577087e-15,0.012993247250939593,0.10199578369593976,0.009735268873331461,0.03895409975065557,0.0012386113248432152,0.020315500031666964,0.0078124895113101086
Metal_Dopant_4 Period,0.00594791963481202,0.005788153026340141,0.001399034916677994,0.004625008705953559,0.005561947846073361,0.03935883172499417,0.0010408421786150676,0.003033977251495136,0.002931998371957755,0.007205120949981744,0.026791977404670795,0.0030156301908140673,0.022682890209217283,0.012394587086902706,0.00023134609492524443,9.504399669692289e-05,0.04739798084425779,0.0021703385664338156,0.0009409486707286277,9.010635719693401e-15,0.0039043957846537835,0.0040818523504140124,0.33544876498062837,0.3420467161153731,2.6378383988677966e-14,2.3560116618038643e-14,,1.8945681505789613e-14,7.177382574628522e-15,6.226155743464963e-14,0.024373031903436464,1.3382863341797351e-14,0.01108631361616251,0.018751786331658846,0.0007013666112260262,0.012656197420753516,0.02152999221217699,0.0,0.03624227942069289,0.048508697703458024,0.09650476027669631,0.008710884664432055,0.05687026669847288,0.004167135201509257,9.242296251863152e-05,0.014484573887570754,0.02591556279577569,1.943908817941407e-05,0.04518059053277119,0.155096767637062,0.06509663959296595,0.01375384539123932,0.23933715662411167,0.011095324176881012
Metal_Dopant_4 Group,0.024096948283838182,0.005392168934948629,1.9282691492501712e-14,0.0015960081999119163,0.09170101126435162,0.03563677907446269,9.614983661562552e-05,0.022132742380989095,0.0004590034903570801,0.0010150248003298892,0.005225692082723624,0.030725756581967596,0.03965264441052296,0.039756185178999516,1.1547431657969928e-14,0.0005653436100965431,0.06664015714190853,0.002831550064681507,,0.0033664274733417447,9.132102034202504e-05,0.0006399611688192824,1.1706825021378472e-14,0.000875504823635876,2.18014718936848e-14,1.0027186810836328e-14,1.8945681505789613e-14,,0.0058721129665882865,0.13502639183274925,1.555841914839396e-14,7.978812485318423e-15,0.004191274710061144,0.006750589626444821,0.044675005811944134,0.012023289972948837,0.015300908131916752,0.0,8.898409885793544e-15,1.3862860644688795e-14,9.742306178323596e-15,5.3051733989141104e-05,0.03222997912226636,0.01392455725050195,3.664933965324242e-15,0.011992777434516298,0.04180536151734806,0.00017361918180691568,0.017390641298893037,0.3351441408177293,6.3149747695253275e-15,0.0012436322899060344,0.1017614195538725,0.0002469595023776549
Metal_Dopant_4 Ionization Potential,0.009267496891945611,0.042567049605830604,0.054772653611948954,0.0009790414821233334,0.008490619245470555,0.013217642793115892,0.04898954935384003,0.012232490631031481,0.0014801347914281872,0.006096433665502788,0.00010998915498553038,0.03705776803052411,0.0318828616430091,0.016899471684628038,0.000258439248594562,0.004482676386627488,0.0040403893875384156,0.0003342750438872836,0.009350906883406687,0.07295821970569251,0.01514457333448027,0.0007791475853146717,0.012366979422266349,0.0,5.275301355033632e-05,7.941218420157514e-15,7.177382574628522e-15,0.0058721129665882865,,1.0287692666505696e-14,8.652339140530316e-15,8.227178658232232e-15,0.03431091407023955,0.10132660124876862,0.003738560768345457,0.003292286752451556,0.01821403660119762,0.0,0.0011382180907552853,0.0003856297245725181,0.006490461395941365,0.00256113280987304,0.050321591070567905,0.012072118917392951,0.0031304699645549835,0.013244933060558796,0.1873670939631672,0.0045409033489594245,0.11076030894701237,0.6263748078515238,0.0,0.00023617071040207518,0.025117367901119292,0.0016417134868655509
Metal_Dopant_4 Electronegativity,0.0029083233693682356,0.0002878107312270355,0.0016537097248938396,0.0006291386764985188,0.0062906483317482645,0.0002094902569697654,5.44304210859868e-05,0.006831588187322189,0.05462825783495069,0.0008847428303434476,0.0010933077359049958,0.005313659003770903,0.006322052093165016,0.00048200520227221794,0.0005665211358218152,0.00012048377050953601,0.0017272972083993453,0.0012525187442001214,0.00017650937400148585,0.0018215167729023712,0.02007175241659317,0.03422101138529606,0.17309453421643542,0.0020006788817873125,0.02105920971315162,2.0224118364940038e-14,6.226155743464963e-14,0.13502639183274925,1.0287692666505696e-14,,2.0936752760356976e-14,6.8512299827861935e-15,0.009749955682785954,0.001913692088030602,0.0011335801952053262,0.0,0.010051960766206585,0.0,0.0022155340332665006,0.0004550194222056385,0.015935324499796802,0.005067375352691522,0.022328039912403324,0.00046096461026417265,2.3500465907765083e-15,1.2155540562180043e-14,0.00012616898518923183,0.023772427870605402,0.006277970849431307,0.025604803067551713,0.00015017710119864442,0.000883255114575494,0.011329052049867325,3.4276462641912785e-05
Metal_Dopant_4 Number of d electrons,0.0014661508645288973,0.0080933093440327,0.005600535890922172,0.03731645764412851,2.9968296640605225e-07,0.0505864490929696,5.0817206118095185e-05,0.002007437147469972,0.0026747238180076737,0.046539772571855376,5.314079237648205e-05,0.00029095284777545154,0.20140696457171214,0.003197766335542713,0.0031330135022298615,0.04367164682022765,0.012668152204369742,7.921035346655295e-15,2.1152474637735593e-14,0.006592659276787496,0.04991330420272075,0.010712644841243794,3.1048802378318826e-14,6.511892560819824e-05,0.0001261044073207169,9.106461078086963e-15,0.024373031903436464,1.555841914839396e-14,8.652339140530316e-15,2.0936752760356976e-14,,2.059200518757971e-14,0.00037823719958525844,0.007842324045006933,0.2554248909462182,0.0017151851414801526,0.03950430952837639,0.0,0.004692637811593984,2.7874834133993035e-14,0.004827670734872693,0.00175527592197614,0.04972935178536794,0.0017776449815037996,0.006219741387848381,6.642251893320967e-05,0.00436449327962137,0.0030359990687350417,0.04959041460352579,0.0006051542591850326,0.04155910545799155,0.0010558792547903546,0.009289831852442866,0.0003617764870305402
Metal_Dopant_4 Atomic Radius,0.1060460680737884,0.0021767520044537396,7.651870262230913e-15,0.019891011959564484,0.4661552357201405,0.057376956359416025,0.15113786176605623,2.329663889982207e-05,0.01094072737077335,0.019217632091970405,1.5806207922525528e-05,0.04767518114586694,0.1283544526346582,0.014115430132499033,4.89037009326977e-05,0.09322831770449895,0.05310537074982576,0.0054402530633960115,8.211840984769777e-05,0.0005135836639003695,0.00640347176573313,0.02570106281957996,0.022106727837800343,0.0005270281542062783,6.299123495890657e-05,8.021655851585925e-15,1.3382863341797351e-14,7.978812485318423e-15,8.227178658232232e-15,6.8512299827861935e-15,2.059200518757971e-14,,0.03271416485557885,0.021489268176657327,0.01911765267607672,0.00011540415262808427,0.030132579047703945,0.0,0.0019079490729963376,0.003182419950639226,6.784407238806939e-15,0.00021856532968542308,0.005958664563948145,0.034361543056634504,2.2838361855143933e-15,0.00033727907169530665,5.215033628363499e-15,3.390096018948682e-05,0.032802738804374655,0.04982333152631995,0.0010247947348935116,0.3191401054387741,0.058739937948016234,0.002321217670373488
Metal_Dopant_1 Proportion in Precursor ,0.35291137091853236,0.1888841638083767,0.051695231553492885,0.14969354837906537,0.11310861011767416,0.224180186145364,0.05828605056342671,0.15076347838769902,0.10417948129424331,0.08566664074152457,0.07457218431446949,0.17443798288442472,0.14417305976869738,0.15710024852534862,0.03652994559203943,0.14432087470174418,0.06202314365564815,0.031372267150747535,0.04738499044616614,0.10303272714776653,0.12875796931314656,0.1319069716463036,0.29451648239789424,0.02633663924214518,0.006288804585279323,0.046961588653441286,0.01108631361616251,0.004191274710061144,0.03431091407023955,0.009749955682785954,0.00037823719958525844,0.03271416485557885,,0.23508085790759511,0.28776311566801793,0.06822525784500157,0.1238730135449582,0.0,0.03585315515130073,0.08522509786602926,0.015596904440315817,0.12773960909295923,0.09246636645704766,0.06324058119393997,0.021007386181585035,0.035266282994055084,0.08569580112886226,0.07274175461362725,0.09168178350086423,0.2620604558152669,0.10508070160585786,0.05208682769748081,0.1917573370309277,0.14942490296876487
Metal_Dopant_2 Proportion in Precursor ,0.10760958906672549,0.09385548309135526,0.05429816180041804,0.21843241800593513,0.07832379976737303,0.15671219878522044,0.06949354552396679,0.15921269827083565,0.1372099637696734,0.09880506718961551,0.03893730501044615,0.1560766149492135,0.09672812214260523,0.12511537591558877,0.07045920057611796,0.10636264065707088,0.04494422582982267,0.06983006783701458,0.15299787885828878,0.09516067233382422,0.1445413957355823,0.04287890773206264,0.04675637576070893,0.03631357103943501,0.005212436971570817,0.010238821499754185,0.018751786331658846,0.006750589626444821,0.10132660124876862,0.001913692088030602,0.007842324045006933,0.021489268176657327,0.23508085790759511,,0.1570741951624176,0.019874725054060946,0.08667974170052159,0.0,0.023275596918521234,0.20135662463362208,0.0331348153662341,0.0889493610222135,0.0927635807814841,0.05176965122645164,0.03942799000041158,0.08614019931887648,0.05488226558271021,0.03741540920757612,0.09403587445942763,0.13337282530361572,0.03659599626415624,0.080385082332461,0.19559063590114703,0.03223287611209501
Metal_Dopant_3 Proportion in Precursor ,0.17187200196130978,0.07767519605325408,0.03617250665415787,0.10722253962875297,0.07705859358150685,0.057629695301237856,0.014670081518189621,0.05572838245539685,0.34030559766106133,0.09020122480865057,0.05813280617214925,0.1213200293123342,0.07316437175459752,0.0651694152819596,0.06085803595012096,0.07847819453294679,0.2804565927128076,0.4813828617326576,0.5116437899367915,0.17648197632821794,0.37581445410466635,0.11421960210824203,0.042942550679795105,0.22206339920542312,0.0021938161677648254,0.012616726162979054,0.0007013666112260262,0.044675005811944134,0.003738560768345457,0.0011335801952053262,0.2554248909462182,0.01911765267607672,0.28776311566801793,0.1570741951624176,,0.055162612078156134,0.025793183791885756,0.0,0.06762008561960069,0.038650544835352935,0.0024719918876591994,0.037156715600482455,0.14543150022474083,0.03349411804460975,0.002230848804615913,0.47925290077357807,0.05635588599022964,0.020940393222292054,0.05935417593333592,0.0887371071877647,0.09250006839588554,0.10657096655331118,0.18273962558248785,0.029166087549554166
Metal_Dopant_4 Proportion in Precursor ,0.009495780981672433,0.0020875164453458624,0.014701413168113206,0.06323828825283315,0.037414615336689744,0.0048759305706686665,0.0807328554920313,0.0023922071857051456,0.013348654028567719,0.0007613620145629467,0.013742514609303555,0.01447051493271533,0.01905254317736763,0.04089125540240979,0.030971800732873842,0.028715829366231505,0.04576759341521338,0.0005489223261159287,0.013089620401570743,0.005711162691855502,0.012959631648915667,0.1681430919467996,0.0032553658203062193,0.005407512390004077,0.036220189510698365,0.03709093307544752,0.012656197420753516,0.012023289972948837,0.003292286752451556,0.0,0.0017151851414801526,0.00011540415262808427,0.06822525784500157,0.019874725054060946,0.055162612078156134,,0.04110267701581772,0.0,0.0007412265908479509,0.014646484089482634,6.175494442045773e-14,0.025884911701253295,0.00840952076045778,0.010755626893908046,5.246544711840967e-15,0.0001725659625987952,0.0025083268711579058,0.023238744515133886,0.012385042115375932,0.08360409762931437,0.01958696067540347,0.009424394501035122,0.008439977453694951,0.01793117497064759
Hydrothermal Temperature (Celcius degree),0.06322086993150931,0.10292061489899666,0.013353415173983885,0.05932250692269019,0.08677186915523898,0.10258951965794706,0.05779826380781158,0.051808861537518,0.060543975026301385,0.032323978134465685,0.03936306358875605,0.05933545916143832,0.03773626314292052,0.03942846751555133,0.05927321707563506,0.06499302059779201,0.05736727684741091,0.0177103802883108,0.03320480797162687,0.0791735620225251,0.09168312037957417,0.05650106497606228,0.013568201336515947,0.06867834361643245,0.0008851669025252107,0.0006491157845091299,0.02152999221217699,0.015300908131916752,0.01821403660119762,0.010051960766206585,0.03950430952837639,0.030132579047703945,0.1238730135449582,0.08667974170052159,0.025793183791885756,0.04110267701581772,,0.0,0.20547693155475966,0.026144518676376897,0.0345541851077779,0.007785216650800289,0.15906167180288477,0.044104951903633116,0.09083182612440706,0.05913450032993597,0.04386545716927586,0.043415525843057794,0.13314651398532473,0.13870480073804528,0.024527748544135888,0.030981570414973115,0.15301656179163414,0.11638444144116196
Hydrothermal Time (min),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydrothermal Still/Strring (0/1),0.08080383581001166,0.041733636185640556,0.057401200639431785,0.012753155269908382,0.09752926337450295,0.04131914460391501,0.017881524028588936,0.05908692266216934,0.060947842860114405,0.02128298829859847,0.04413758286846628,0.026839725950325886,0.01722474655615658,0.03109112139056565,0.11877395186909165,0.07206762014541152,0.006981892767055876,0.0171599356562995,0.011883588937271889,0.015428874584888615,0.09033709001538084,0.033163775687753874,0.022513373166796597,0.04287117550397254,0.0009775337473560586,0.0009920612950852041,0.03624227942069289,8.898409885793544e-15,0.0011382180907552853,0.0022155340332665006,0.004692637811593984,0.0019079490729963376,0.03585315515130073,0.023275596918521234,0.06762008561960069,0.0007412265908479509,0.20547693155475966,0.0,,0.013666819175489356,0.1324028538090754,0.060341443984110905,0.042572981010510554,0.009077503581842603,0.0014195996363056572,0.012809540873262066,0.21781048885620163,0.01380656051264649,0.06072335965908425,0.06589783408523595,0.016857548508177674,0.053124402192972785,0.016585372267547614,0.009643128204387725
Hydrothermal Strong Reductant in Liquid (0/1),0.04450536909271375,0.014317398923189171,0.23534050823067848,0.03674759406119157,0.08448210728542273,0.007740261851032191,0.04005894615694607,0.005035873888151978,0.10056605224950879,0.06603814573564315,0.027867612661682212,0.07636596951424542,0.04426281404459699,0.15303958923378078,0.10797398152444243,0.07768501345014231,0.021854369948551874,0.005709462618259206,0.0622870695043777,0.0021650522144385487,0.1142472372731218,0.04335063315780167,0.027339527587983387,0.020511266917893577,5.344595052292957e-14,0.008307498529633682,0.048508697703458024,1.3862860644688795e-14,0.0003856297245725181,0.0004550194222056385,2.7874834133993035e-14,0.003182419950639226,0.08522509786602926,0.20135662463362208,0.038650544835352935,0.014646484089482634,0.026144518676376897,0.0,0.013666819175489356,,0.127918321534714,,0.04188056088396867,0.014109325715234051,0.003584756814697453,0.3852546149620143,0.007566162521668398,0.15340197160070282,0.03253841177698124,0.043392357458052096,0.024348612494767413,0.12908704122885556,0.18796207644584398,0.044684333011970764
Hydrothermal Weak Reductant in Liquid (0/1),0.013669793154567886,0.05065926550815789,0.1268749831980495,0.061584930136692896,0.02741616017479139,0.006768268654302851,0.012207081251273517,0.06574790069713736,0.03263926562740468,0.03372202524637701,0.02168055047352814,0.035127353868374026,0.03603923889566329,0.06868501717138799,0.022581729948183756,0.017979613260688067,0.2423387330016203,0.006570776356535436,0.033228091605736816,0.1529234659637677,0.012063457327794555,0.05466018206700548,0.10843428556789016,0.04278654012383729,0.0036874588205052317,0.001362938376492484,0.09650476027669631,9.742306178323596e-15,0.006490461395941365,0.015935324499796802,0.004827670734872693,6.784407238806939e-15,0.015596904440315817,0.0331348153662341,0.0024719918876591994,6.175494442045773e-14,0.0345541851077779,0.0,0.1324028538090754,0.127918321534714,,0.016846253829768773,0.027792669584520174,0.012020751328731474,0.0015217578727301484,0.05983489063173133,0.06962807884936834,0.0193101510171894,0.019841778631390077,0.04298312218161127,0.08353109185651143,0.04106621887458129,0.270145948951086,0.03606920576822818
Mixed in Solid or Liquid (0/1),0.1001577051009081,0.07965408595956512,0.06199114776287242,0.020457138435305198,0.04312581699881823,0.014432488599911534,0.04827350770265842,0.12157974086132517,0.12534078109932065,0.19053794124167797,0.11421767889437842,0.08872298360535331,0.09201933644121571,0.2310062630197842,0.008582421172364171,0.07797386482265237,0.040159592513032444,0.017131851677865576,0.01649703372151512,0.1097388938099082,0.01852578204915819,0.10351026310621611,0.033321035724526084,0.023388383639989328,0.04148176567177949,0.002164664610241511,0.008710884664432055,5.3051733989141104e-05,0.00256113280987304,0.005067375352691522,0.00175527592197614,0.00021856532968542308,0.12773960909295923,0.0889493610222135,0.037156715600482455,0.025884911701253295,0.007785216650800289,0.0,0.060341443984110905,,0.016846253829768773,,0.08748779147110548,0.03900391635976557,0.0005755107992141822,0.022435421442147174,0.05225139163686923,0.2620785896855137,0.022194685356740056,0.06709064333635766,0.013143589514373392,0.058548622567456535,0.06678850007045563,0.015563629669773715
Annealing Temperature (Celcius Degree),0.060749258449845064,0.06465011505686198,0.06792657996546056,0.04015594633940374,0.08188086588999559,0.07421284229769501,0.055288754519005764,0.1932734395293686,0.05412911046235722,0.08223222982657871,0.04238716852718864,0.11249589321393863,0.04789415021722795,0.09883260482284309,0.0503961250079912,0.11525288508172019,0.12613297221582156,0.02467078209023812,0.02846309020539383,0.06559280310695666,0.025362658610711814,0.0562641072696599,0.02015162161093973,0.018747289746299276,0.004795557013474682,0.008212699124223732,0.05687026669847288,0.03222997912226636,0.050321591070567905,0.022328039912403324,0.04972935178536794,0.005958664563948145,0.09246636645704766,0.0927635807814841,0.14543150022474083,0.00840952076045778,0.15906167180288477,0.0,0.042572981010510554,0.04188056088396867,0.027792669584520174,0.08748779147110548,,0.0940208269566464,0.2599483472208181,0.21473814480034378,0.0417091306803919,0.11246525550419688,0.13231689086315496,0.2603642064990597,0.014886136217683163,0.051672545388554446,0.12450012033795502,0.07626071920425295
Annealing Time (min),0.04277811793589793,0.04042489390830091,0.01756926218626745,0.04260383108201739,0.16316509447707941,0.03938056861677152,0.10011081925265253,0.06710622396479464,0.11076473031595534,0.035955125400037244,0.022073212017793734,0.08482068177097227,0.048626733804648575,0.057122797171365695,0.09083131430831794,0.07122194795509865,0.012263322557303894,0.030544356851940468,0.013187973187421443,0.02159164489865625,0.03198188930756657,0.028406184035042407,0.025394299639161278,0.03105770287951469,0.0001611416112143006,0.00918326578708894,0.004167135201509257,0.01392455725050195,0.012072118917392951,0.00046096461026417265,0.0017776449815037996,0.034361543056634504,0.06324058119393997,0.05176965122645164,0.03349411804460975,0.010755626893908046,0.044104951903633116,0.0,0.009077503581842603,0.014109325715234051,0.012020751328731474,0.03900391635976557,0.0940208269566464,,0.30565359911402856,0.07313493722933842,0.017429986472650708,0.035317399066314634,0.10753586117486251,0.08463176796669385,0.03090651214675458,0.03937838049035457,0.05229110181437519,0.04237430374140043
Annealing Still/Strring (0/1),0.012405731057201577,0.04280459801622267,0.0037180558780676794,0.04201357018402726,0.01626630655459138,0.0174563542167548,0.005697150366851259,0.006299456109320985,0.013175485917030626,0.02668188269078843,0.0056149284156645565,0.04396692000582843,0.0045671307739977175,0.015841914861244557,0.009532818613848146,0.0039053291911385784,0.0036952850295448843,0.03338900520625253,0.00012732632324303445,0.021253244358557532,0.0012589596029207836,0.013966485420195273,5.1159438965683534e-15,0.06034293095751351,2.3487326424530933e-15,1.6397456025368602e-15,9.242296251863152e-05,3.664933965324242e-15,0.0031304699645549835,2.3500465907765083e-15,0.006219741387848381,2.2838361855143933e-15,0.021007386181585035,0.03942799000041158,0.002230848804615913,5.246544711840967e-15,0.09083182612440706,0.0,0.0014195996363056572,0.003584756814697453,0.0015217578727301484,0.0005755107992141822,0.2599483472208181,0.30565359911402856,,0.00392004083644667,0.005022659221296087,0.005009538742814836,0.019842227689132675,0.01667377493086155,0.006382892611139398,0.0051302548312626255,0.10525594026410179,0.045998714970236054
Annealing Atomosphere Inert (0/1),0.07225395747676928,0.10937519061164212,0.29482698423954723,0.033178130452713644,0.02406360337336639,0.11514497697968133,0.03861960210863833,0.1124892484079038,0.09347114197444795,0.09514489129697454,0.13454039506585655,0.20169388238397012,0.04427895598328583,0.06250788208804194,0.17232459663365596,0.16856052866447552,0.01830705120297591,0.013216406065033819,0.016415061398168306,0.005587036293340067,0.024932964984773973,0.011112090320040523,0.10177281575262624,0.0032717568112626567,0.00037481786281312645,0.0038676311964466656,0.014484573887570754,0.011992777434516298,0.013244933060558796,1.2155540562180043e-14,6.642251893320967e-05,0.00033727907169530665,0.035266282994055084,0.08614019931887648,0.47925290077357807,0.0001725659625987952,0.05913450032993597,0.0,0.012809540873262066,0.3852546149620143,0.05983489063173133,0.022435421442147174,0.21473814480034378,0.07313493722933842,0.00392004083644667,,0.03915716279285871,0.0029005315774297533,0.06341466440539797,0.1199423287463443,0.014752292388137344,0.12523622167987056,0.277551465192653,0.06519763500606265
Annealing Atomosphere Reductive (0/1),0.050507927357162107,0.005829545406939056,0.07983642620238642,0.0998205041139,0.05920095022685902,0.009047868555612428,0.02030630482162108,0.06392937453289989,0.044962297399760355,0.016371047671792458,0.04452671830510694,0.03121833087692391,0.08685104756384598,0.15653351716258015,0.02296517433974529,0.026806375228625137,0.11257051047982021,0.01435131486265737,0.02478543107381307,0.09984950545876624,0.029543253527327694,0.02816129450941966,0.01948655606122416,0.12343812769913334,0.008266476316909455,6.293810617577087e-15,0.02591556279577569,0.04180536151734806,0.1873670939631672,0.00012616898518923183,0.00436449327962137,5.215033628363499e-15,0.08569580112886226,0.05488226558271021,0.05635588599022964,0.0025083268711579058,0.04386545716927586,0.0,0.21781048885620163,0.007566162521668398,0.06962807884936834,0.05225139163686923,0.0417091306803919,0.017429986472650708,0.005022659221296087,0.03915716279285871,,0.02177628395952715,0.08024686161030728,0.3405504728047675,0.08975669149349268,0.0685476740580503,0.09856351634531842,0.031617395369322336
Post-processing Acid Wash etc. (0/1),0.044083856982818574,0.16399476919140862,0.022760278446378877,0.06056280750002092,0.10703155642282203,0.06337664501387044,0.018513946431820565,0.08866530174694144,0.0750740260305556,0.055445698974687985,0.04786095912522797,0.07803799380434692,0.155911707022225,0.1967487734091575,0.012959950592431707,0.025504956836061365,0.011661006709266909,0.016853431444497625,0.0020239967904575433,0.010695401032640694,0.05097038867079173,0.19221350843656146,0.07539980719082791,0.013846724283072218,0.002225320457318947,0.012993247250939593,1.943908817941407e-05,0.00017361918180691568,0.0045409033489594245,0.023772427870605402,0.0030359990687350417,3.390096018948682e-05,0.07274175461362725,0.03741540920757612,0.020940393222292054,0.023238744515133886,0.043415525843057794,0.0,0.01380656051264649,0.15340197160070282,0.0193101510171894,0.2620785896855137,0.11246525550419688,0.035317399066314634,0.005009538742814836,0.0029005315774297533,0.02177628395952715,,0.05300650393767351,0.5524063630635491,0.20085008797263457,0.06387691295885213,0.4755893345478978,0.017963244764502877
Catalyst Loading (mg cm -2),0.10584739430720715,0.11426689923211053,0.05719568641553759,0.07074845235168319,0.17198244382860553,0.20951797626981086,0.13990405199187914,0.2725152787359257,0.09915692763958928,0.11224010273967965,0.05346434147719971,0.11321608824319124,0.1553545534160396,0.05739949080606684,0.059647303662463555,0.10715083129958158,0.05370250127968898,0.04747233772446675,0.020561605752697325,0.0618795834045193,0.044104939173235706,0.07515086799748506,0.039121456635068906,0.09425810115294132,0.06375189887281847,0.10199578369593976,0.04518059053277119,0.017390641298893037,0.11076030894701237,0.006277970849431307,0.04959041460352579,0.032802738804374655,0.09168178350086423,0.09403587445942763,0.05935417593333592,0.012385042115375932,0.13314651398532473,0.0,0.06072335965908425,0.03253841177698124,0.019841778631390077,0.022194685356740056,0.13231689086315496,0.10753586117486251,0.019842227689132675,0.06341466440539797,0.08024686161030728,0.05300650393767351,,0.25562304617587595,0.050501896360248474,0.048349832250032525,0.16004519930441172,0.07423895728743887
Support Material Loading (mg cm -2),0.1395697766896118,0.12221678987510426,0.0903686768092103,0.2222463781529768,0.13747391625245164,0.169129583674388,0.13470049482782143,0.20740563333720624,0.10520847246839952,0.05475780951262415,0.049005658365054876,0.06497008248157206,0.10252428411892431,0.14255233975200754,0.044936648033437256,0.07603746839644723,0.11446114501135969,0.053978419712846344,0.3430101016953025,0.11232973619538436,0.09960109901791016,0.06310719733849181,0.05969495356098907,0.22737074547668287,0.014951548593351576,0.009735268873331461,0.155096767637062,0.3351441408177293,0.6263748078515238,0.025604803067551713,0.0006051542591850326,0.04982333152631995,0.2620604558152669,0.13337282530361572,0.0887371071877647,0.08360409762931437,0.13870480073804528,0.0,0.06589783408523595,0.043392357458052096,0.04298312218161127,0.06709064333635766,0.2603642064990597,0.08463176796669385,0.01667377493086155,0.1199423287463443,0.3405504728047675,0.5524063630635491,0.25562304617587595,,0.14815688596113172,0.07873100451073312,0.08050232556130897,0.03488432158164546
