,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),LSV Scanning Speed (mV s-1),Electrolyte Proton Concentration (M)
Metal_Dopant_4 Relative Atomic Mass,0.06695458989072463,0.011692687010472413,0.017178716628658813,0.02598528690217215,0.018762355091473084,0.00525998806655134,0.01667287609029432,0.007957638404145958,0.01259112198783595,0.00902569274039391,0.0021853509184995923,0.0022863224460476237,0.013735564700423676,0.012595496649798815,0.003981607519473805,0.00862490328390723,0.03397591953619304,0.04378385104266081,0.0075248073563815064,0.0038684447006114126,0.002869302676406382,0.01319032166995089,0.02538803386214619,0.03958629097655476,,0.08448137579954659,0.006307671700367716,0.039228130020758235,0.20199816946030044,0.06728432917330311,0.012526591263560389,0.07717290170102062,0.005064269825863915,0.010945640697280315,0.04511982116819029,0.00918925264260446,0.009681305440440808,0.0,0.011018111658174911,0.02509255133710157,0.07736191157730747,0.016667029541377297,0.018197908314073932,0.005250267941345808,0.011726328252817653,0.009839512907581114,0.0011490924954699958,0.0020162642419954734,0.016229934370734795,0.014544140046591556,0.01958762226961872,0.0860357275820289,0.007539974341646154,0.0071912610273883164
Metal_Dopant_4 Atomic Number,0.033408077212645444,0.008133098829195329,0.014556931401317048,0.019157175102008032,0.08421706903418767,0.0021946478074778694,0.003349981083210577,0.016859303686180573,0.010497552388639288,0.02252065791034704,0.018852155190539652,0.00713978399360815,0.013940849601458166,0.004914916205121347,0.03229760160378847,0.015969370726662532,0.03577153660269165,0.06302380756234705,0.01858455073190934,0.0411186058736205,0.018417741557834336,0.09003300136970144,0.0183996396096328,0.026844483909777644,0.08448137579954659,,0.002755109045553572,0.0010409796208087647,0.016302851582842625,0.051535092612366606,0.001386481515355973,0.024355023283907568,0.014686720714107395,0.0138673721752853,0.02163249290270879,0.0014755597055543155,0.0074021950590733975,0.0,0.048884671449353184,0.0004420516872093775,0.011051785427062345,0.0034229819395133307,0.006027610711552295,0.006682091792164432,0.01790653416202981,0.007730654308073484,0.0013663150673001556,0.003380383649316192,0.028939753533975005,0.011277614806319442,0.01105228082245517,0.004361247004369818,0.00866674658473937,0.02701152166267005
Metal_Dopant_4 Period,0.016291577219572362,0.011056171334391704,0.05946880134172195,0.0067035481610752175,0.052124906454590926,0.007902596319725374,0.004751772631204534,0.020473582151776804,0.010675869482339414,0.011886950013958812,0.006531885574469876,0.013382233073485626,0.011211000532877028,0.017937997823318123,0.008351696997831231,0.020230681113981568,0.06410629881408716,0.0213774836460831,0.03683908388347281,0.04252126985979614,0.08042195753575722,0.026668370882323246,0.06106965263352895,0.012157649671996803,0.006307671700367716,0.002755109045553572,,0.00030137214007922166,0.0008673337968905916,0.022779435412245093,0.0025346699902462832,0.0038606474019496164,0.009266681910074391,0.0163037792618387,0.014915785082300587,0.008680682662006127,0.011953456992700253,0.0,0.005212412204240775,0.0006352803307721374,0.018854895232762497,0.003623100734834371,0.027596101564901047,0.004298006596815755,6.375532156268359e-05,0.0017372427055548324,0.00141421513721954,0.029888843565176883,0.026415216147143115,0.02211092210618346,0.015609152339323733,0.006051071808053746,0.005494131755889624,0.025486202642496573
Metal_Dopant_4 Group,0.02535129402833488,0.029147354741861933,0.006140351282230517,0.005872471388884786,0.02442674777812783,0.002520467297259915,0.0038354294089329604,0.0177301880124402,0.02102349860638103,0.009214567487844952,0.014874154176777916,0.01375374083650838,0.005061957819517532,0.010719283131568884,0.009586614525529991,0.011734084003890494,0.08850919678404157,0.035778071388234314,0.012619860266029742,0.008013795478004194,0.0030308962349902303,0.14039527210987235,0.013466367244855271,0.010977748131644241,0.039228130020758235,0.0010409796208087647,0.00030137214007922166,,0.00011291808892171842,0.0004333560792010814,0.09477885411898306,0.00673028048000835,0.0034836115941205155,0.011390237253012143,0.017351496757728693,0.012371179112691493,0.007198301255468906,0.0,0.010856355147513309,0.0050751520319276995,0.07355627391129477,0.00544718627227715,0.0027558221140893398,0.0034707543070671694,0.019477172097289115,0.008646069084980439,0.0008523965804287675,0.008873098386281081,0.008243649311434256,0.0253624486652512,0.022561866485765157,0.010808957692657894,0.004882189017323797,0.021111629858356025
Metal_Dopant_4 Ionization Potential,0.006272289304594897,0.014756830849754364,0.024296020355891075,0.01535282819418464,0.023122172460470415,0.001975984569358392,0.02208176168568359,0.008357214010617562,0.01757443670534497,0.019299040193552382,0.01961992166398734,0.008703144029379137,0.017880455090635492,0.010731009389717666,0.02921843628407898,0.010059303696755992,0.009013723560615073,0.1282460856740548,0.06708452505114629,0.006640422598608456,0.03568093745396064,0.06039125477106217,0.035102064871428654,0.0036393110936390216,0.20199816946030044,0.016302851582842625,0.0008673337968905916,0.00011291808892171842,,0.003165496718003641,0.006625483360516646,0.020457499077042394,0.010967273472428565,0.007196829750220517,0.03300797037927505,0.001705562657129586,0.02513510628499267,0.0,0.005109795487208945,0.002078274907304151,0.012322991196014852,0.01813461326141751,0.013494804105837616,0.015010442968561773,0.00026638254280736867,0.006982913247682387,0.008835745024655258,0.0004524688100964369,0.016859083664840527,0.03720290610024937,0.09300928396385329,0.009987506318606485,0.008091006161557196,0.016281895826740413
Metal_Dopant_4 Electronegativity,0.02575841253904891,0.017045589700792486,0.03908114490273865,0.05315779021825016,0.09347990550115103,0.0034378676831609456,0.01237297167813676,0.019260574344176662,0.011378436412684979,0.009574810941459785,0.011546503983833221,0.013179272002269921,0.011345062109755036,0.0093988014090091,0.012083631747466517,0.004735646387464943,0.06484120646691169,0.009040296741913964,0.010770825065072724,0.008853741803925003,0.061351848122551844,0.002129477715670448,0.002684384003844216,0.014325045207875252,0.06728432917330311,0.051535092612366606,0.022779435412245093,0.0004333560792010814,0.003165496718003641,,2.8241678824528123e-05,0.00017072637687177522,0.01013247855892219,0.010422235009523068,0.012425744267831195,0.06264730713294787,0.026259019108629676,0.0,0.004578115031056486,0.003331400702709984,0.006704016946096058,0.00691599539163143,0.006626993056782036,0.005799890681989364,0.016991617495031894,0.013193019876537052,0.0028770568910377,0.0014700085084453313,0.013776559925688495,0.019510249824743517,0.019829989543129808,0.006045881547550295,0.01585585660311045,0.006570505801063868
Metal_Dopant_4 Number of d electrons,0.024855185372184497,0.02049968274822466,0.020505847841326304,0.04784727200329534,0.02890508339662436,0.0009298999822992378,0.008629824280897298,0.01669180971375344,0.013485202618359962,0.006161711490681482,0.006310342003204837,0.0021266033102223486,0.007053671075122359,0.009875872178591741,0.006000209754473593,0.011774541322339217,0.030715408698027986,0.10764526727145153,0.03116788708605405,0.006351242154374781,0.09703975683882031,0.02621514726219941,0.0058988487896328035,0.0057989967420608935,0.012526591263560389,0.001386481515355973,0.0025346699902462832,0.09477885411898306,0.006625483360516646,2.8241678824528123e-05,,0.007768519908802537,0.009768646415798615,0.006034002832439757,0.10267086770094748,0.00300628062134282,0.01023617231036021,0.0,0.020646484128741104,0.008214582447518291,0.004118890980317674,0.015590327897341024,0.009566939141544575,0.006969504008385996,0.0027954354133158444,0.009403651237785516,0.017324883764504473,0.002035259885910709,0.024053894353498428,0.04393232418295951,0.035485777395415384,0.002921835804326812,0.010506172846758087,0.01595551290041841
Metal_Dopant_4 Atomic Radius,0.0022833760472132556,0.011761841790419402,0.04756223286276442,0.010265809744523015,0.0063251022792457645,0.0017625684223391478,0.01628611598461118,0.015696302303514608,0.010795617246064343,0.008379736217194123,0.0009521129626212456,0.0212472086374631,0.0168921415828792,0.008570972622540557,0.005709498485733815,0.006258188660939955,0.060899958261207345,0.023770771697836656,0.011024834297047434,0.007467942708208757,0.03015609885223373,0.06582943400284146,0.002834293968382527,0.005840961276250024,0.07717290170102062,0.024355023283907568,0.0038606474019496164,0.00673028048000835,0.020457499077042394,0.00017072637687177522,0.007768519908802537,,0.018060568704274686,0.004014123320483563,0.027109827650478653,0.036461079237743506,0.009161348105081698,0.0,0.011479316759143252,0.0061030035745157345,0.0019449879334127393,0.03143816998432235,0.0071286585919820246,0.0038910712671036646,0.00014233986181731462,0.04215101347607676,0.0021209108212557597,0.003946000501148514,0.010556135038963547,0.01089717915193327,0.13965777520255926,0.050965726834293304,0.0017799177161757034,0.016056507504404842
Metal_Dopant_1 Proportion in Precursor ,0.06292211998350722,0.054197156763708204,0.07199181081251045,0.07926441438343941,0.07434061743572994,0.13493835665248485,0.09532363989431214,0.06758545337495063,0.03930327484691408,0.05985909964577907,0.038821733548509076,0.055637481230502946,0.03443260694141296,0.030046042773368437,0.04334696450676218,0.042914644800730685,0.023027527678850922,0.020345354422763032,0.009634909426568437,0.02938005933989874,0.03525918064901923,0.017613248911634412,0.013818865522066716,0.012337893768788301,0.005064269825863915,0.014686720714107395,0.009266681910074391,0.0034836115941205155,0.010967273472428565,0.01013247855892219,0.009768646415798615,0.018060568704274686,,0.040497630409146945,0.022497721320375984,0.01111838970690261,0.026123911194847194,0.0,0.013752514761707893,0.010934997262722403,0.017546887943984367,0.009248885553895098,0.06780557601651145,0.039067572096112155,0.01115656613169961,0.017330095222134485,0.008627355005398532,0.007000210335693895,0.06368178218553784,0.07758481844395976,0.015109583822175959,0.03902818027714855,0.10112814440531696,0.060447691523310476
Metal_Dopant_2 Proportion in Precursor ,0.12676507173969687,0.10001057124078981,0.09116097282261257,0.0648088879057592,0.07723447036746224,0.21548357956756894,0.08963372090316221,0.05550376682553921,0.06169284475445564,0.02402672347233059,0.04309369490699737,0.060482677881164654,0.032243189278578846,0.03986258379885289,0.032022369825686674,0.06635818879491336,0.018720736493481657,0.029109039983646983,0.006248309056937626,0.02447079726696759,0.025042012017529484,0.023731709760784783,0.009238034233650792,0.014598753382791605,0.010945640697280315,0.0138673721752853,0.0163037792618387,0.011390237253012143,0.007196829750220517,0.010422235009523068,0.006034002832439757,0.004014123320483563,0.040497630409146945,,0.015437378938037498,0.006822757716539261,0.026082874102565518,0.0,0.011507064224818038,0.007747642628268515,0.014168458759265246,0.004660178456435517,0.07054832399541741,0.040373866462975146,0.00790896249684353,0.02666183277443453,0.012046897067983517,0.021309410380655744,0.050028081012157645,0.05659749983563234,0.015023584616208016,0.017851078738084603,0.061043938177389796,0.11316185425836123
Metal_Dopant_3 Proportion in Precursor ,0.030679991639776066,0.02495007818584834,0.03564011215203578,0.05887397412370559,0.041716177638664746,0.02592636751071268,0.01827588636345816,0.018370466410551196,0.03697865681605987,0.03461081957379961,0.017406307215588696,0.08211820562816957,0.04437234487151013,0.08253936888490301,0.047811290619611424,0.05004420834272612,0.045208231264100375,0.05629736138894031,0.07090780822255847,0.045937804474709236,0.07552474926049861,0.08166095495609176,0.03951810051366237,0.018469039052006298,0.04511982116819029,0.02163249290270879,0.014915785082300587,0.017351496757728693,0.03300797037927505,0.012425744267831195,0.10267086770094748,0.027109827650478653,0.022497721320375984,0.015437378938037498,,0.014205547762782064,0.059589551149879516,0.0,0.020853640261341757,0.012438275505096831,0.014498752533788281,0.04075530268000471,0.043355541866319514,0.021611144495920307,0.017492727021096156,0.045092557451975185,0.013059079799606042,0.02173078989434706,0.028961590029399416,0.04323211754172758,0.035305574616759074,0.05415518153629823,0.01958004757737999,0.0183651730912474
Metal_Dopant_4 Proportion in Precursor ,0.031042613038954912,0.019532794397320332,0.019123670281812208,0.07077194156144882,0.0729681336171473,0.006802842686552571,0.024741329195086047,0.021364054132259884,0.018050125529282923,0.04519868940169781,0.0065438640305866555,0.017798808884599806,0.02447021337564034,0.010619673670151647,0.008626087174875173,0.01438191408753787,0.03177484937569514,0.06139137671830256,0.0038514251192726025,0.024879726311996808,0.024700428195288046,0.027067700271334122,0.09257011332100763,0.009308530492022498,0.00918925264260446,0.0014755597055543155,0.008680682662006127,0.012371179112691493,0.001705562657129586,0.06264730713294787,0.00300628062134282,0.036461079237743506,0.01111838970690261,0.006822757716539261,0.014205547762782064,,0.0070714187003033625,0.0,0.030642715188891643,0.012898471527342689,0.005948403631834546,0.053942867070067714,0.01077827877460538,0.008513719307415435,0.016159623445313184,0.017868709863844572,0.009299114049960927,0.001959428547696246,0.07088054877229699,0.0349716020873654,0.011626206814353857,0.021426594865059274,0.007405150530799704,0.01599543891471158
Hydrothermal Temperature (Celcius degree),0.06028528247193643,0.04689814256623166,0.02037647043821226,0.07338768538623588,0.04375494085345819,0.0639705477504415,0.08932817311687542,0.03333284178469197,0.04036509008475333,0.04650209712633125,0.023354079304305605,0.036765881112232106,0.048011482416134316,0.05690462587537095,0.02544549766379593,0.029264108433452753,0.061174348027098494,0.08417720055915393,0.037055657622214924,0.03854883925881539,0.06503718137169283,0.08745071226281984,0.035108366625269186,0.047865130025240725,0.009681305440440808,0.0074021950590733975,0.011953456992700253,0.007198301255468906,0.02513510628499267,0.026259019108629676,0.01023617231036021,0.009161348105081698,0.026123911194847194,0.026082874102565518,0.059589551149879516,0.0070714187003033625,,0.0,0.03183813628221619,0.04161798181392151,0.05812716053480696,0.023033074734762498,0.08084384254077431,0.03226235448765652,0.013858096246733528,0.07997631347561522,0.05589164006900756,0.07037996304998885,0.1191396757430184,0.09047258410814146,0.04484600791195043,0.13225131950226138,0.05699724413232783,0.05213930454794998
Hydrothermal Time (min),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydrothermal Still/Strring (0/1),0.017189144674151023,0.010189554291572759,0.035354050056249496,0.01959150207517345,0.03640275146353911,0.012714978535557175,0.012092514575800435,0.025229158582948517,0.03128210817577273,0.02455631142803222,0.03161168420186541,0.06221946766124546,0.012547040156219963,0.03678371474275037,0.03250084856460064,0.03028246787699448,0.022906523483378974,0.06773270498822788,0.016779545135954855,0.04672996941921695,0.014324104666937778,0.06036427045467182,0.053847935209042144,0.008034229989835433,0.011018111658174911,0.048884671449353184,0.005212412204240775,0.010856355147513309,0.005109795487208945,0.004578115031056486,0.020646484128741104,0.011479316759143252,0.013752514761707893,0.011507064224818038,0.020853640261341757,0.030642715188891643,0.03183813628221619,0.0,,0.0096614030952183,0.03974314273828042,0.14488376177916523,0.036286781856511525,0.03055907539488731,0.021804271067537573,0.22204973842308903,0.05521750081338029,0.05025941885507065,0.044083407763238124,0.06040598431787725,0.044200983700022484,0.06101095651393009,0.02271413149337588,0.011654117275960019
Hydrothermal Strong Reductant in Liquid (0/1),0.009996609952213112,0.013826044173390594,0.011149384788461683,0.026335364432271986,0.024860109265448297,0.006645937930356468,0.018294336451040883,0.007837458907526112,0.018927842345526476,0.014296928031351538,0.006771111292229677,0.012064736242446117,0.019854222193928336,0.013608228778463951,0.016814850979110382,0.009678733324601953,0.017933588618499623,0.03319738455264709,0.01689473389600412,0.047970469904044716,0.041415918820588656,0.03800100034870459,0.042020078981748525,0.015466588874657171,0.02509255133710157,0.0004420516872093775,0.0006352803307721374,0.0050751520319276995,0.002078274907304151,0.003331400702709984,0.008214582447518291,0.0061030035745157345,0.010934997262722403,0.007747642628268515,0.012438275505096831,0.012898471527342689,0.04161798181392151,0.0,0.0096614030952183,,0.011325610901284614,0.04223831543755434,0.015971349283069702,0.003941113101510594,0.02508204406598749,0.13112761428065495,0.009761947129879307,0.02132297322561349,0.03701571538638991,0.04622363749381066,0.013724464147240741,0.06611508470474205,0.0135006848108658,0.0042121876965011225
Hydrothermal Weak Reductant in Liquid (0/1),0.012064132532681767,0.028926909185231397,0.04328320767902038,0.023019599875389703,0.02156100772686666,0.014679204864601947,0.013315307234146749,0.029136329007421066,0.01468116267561675,0.024567450174403208,0.0492253665999988,0.02658299334251359,0.028911789692270255,0.040957296285871365,0.014269217479842786,0.030120195890683762,0.07487487332441072,0.11145549907178706,0.012693944741598254,0.024020512388829993,0.026499269186859343,0.02656916334444969,0.0520957383464015,0.008589690863857535,0.07736191157730747,0.011051785427062345,0.018854895232762497,0.07355627391129477,0.012322991196014852,0.006704016946096058,0.004118890980317674,0.0019449879334127393,0.017546887943984367,0.014168458759265246,0.014498752533788281,0.005948403631834546,0.05812716053480696,0.0,0.03974314273828042,0.011325610901284614,,0.03282173085354601,0.04108959755278988,0.014691582648606854,0.003171661602281706,0.08324927492912389,0.061921070424289903,0.07703823380634876,0.02608324850681377,0.040247244702704424,0.0304181577141864,0.01798244068340421,0.023834836462411614,0.013460489153615227
Mixed in Solid or Liquid (0/1),0.06879229417893286,0.033936579289411656,0.025794573185935702,0.07305445192407943,0.011964055997777123,0.014965355119293615,0.016506520304924405,0.08781805616938948,0.027720488982318218,0.02088081620126045,0.015019077929445254,0.012709689848702384,0.04514358989288473,0.01071325469204293,0.004930318964705038,0.01951529303465942,0.12686586972265435,0.03393845807589093,0.00887916999200656,0.02424448747473194,0.02592025195078674,0.03279993829517062,0.07965329196091285,0.006170360517240202,0.016667029541377297,0.0034229819395133307,0.003623100734834371,0.00544718627227715,0.01813461326141751,0.00691599539163143,0.015590327897341024,0.03143816998432235,0.009248885553895098,0.004660178456435517,0.04075530268000471,0.053942867070067714,0.023033074734762498,0.0,0.14488376177916523,0.04223831543755434,0.03282173085354601,,0.09363770199625099,0.0071048473311582285,0.08707706613416234,0.09235766760073218,0.013478556328329174,0.022439690112493735,0.020927512064846818,0.15266969714663192,0.05734800584890421,0.0645755282493709,0.008971325443014395,0.019908295949225822
Annealing Temperature (Celcius Degree),0.06683116801639805,0.09094289490800685,0.05269112587299561,0.11302173412141996,0.06639584555139076,0.03993813685860452,0.07725333664016085,0.05605404446004599,0.07420391497779807,0.07197290287276063,0.07358695099124388,0.07751784335697116,0.0489422506442435,0.058921505468426616,0.055196508666124446,0.06832540583552513,0.03281554170640135,0.037813916573573476,0.016136828012309052,0.04323675647656087,0.027530286165704583,0.03602009541440884,0.022013218020227147,0.038736158095556666,0.018197908314073932,0.006027610711552295,0.027596101564901047,0.0027558221140893398,0.013494804105837616,0.006626993056782036,0.009566939141544575,0.0071286585919820246,0.06780557601651145,0.07054832399541741,0.043355541866319514,0.01077827877460538,0.08084384254077431,0.0,0.036286781856511525,0.015971349283069702,0.04108959755278988,0.09363770199625099,,0.09134972062632307,0.035550543159305836,0.12864460447081258,0.01978909531486941,0.07195812586091557,0.08847002338543418,0.14650128257171602,0.01732361067616199,0.057903667691222356,0.03521667336683147,0.06260863231730103
Annealing Time (min),0.06485622682846356,0.06077726437613658,0.0459071303994693,0.06744175012160976,0.05580710272194329,0.05222984947586669,0.05580736503705221,0.0625006731537504,0.03713069796294801,0.06081072613400813,0.049623063762477326,0.04516095379078361,0.025568725052625575,0.05397097454282185,0.0365572318217672,0.03802898965094866,0.01518389995915563,0.016559441156141746,0.007332705828841742,0.020089219183164288,0.020709719635566157,0.025051570920823853,0.012805517361221463,0.04315675064932035,0.005250267941345808,0.006682091792164432,0.004298006596815755,0.0034707543070671694,0.015010442968561773,0.005799890681989364,0.006969504008385996,0.0038910712671036646,0.039067572096112155,0.040373866462975146,0.021611144495920307,0.008513719307415435,0.03226235448765652,0.0,0.03055907539488731,0.003941113101510594,0.014691582648606854,0.0071048473311582285,0.09134972062632307,,0.03265652618990874,0.11319262048878088,0.016017421077765957,0.03970904889282296,0.0833131822116008,0.06170741002492817,0.021092085948694397,0.03366295988333278,0.050016386583111694,0.052335766054863744
Annealing Still/Strring (0/1),0.02597182884253441,0.016156288537312494,0.02780868800653904,0.011070294594028566,0.014524818323322084,0.008132226550981789,0.012149500769500103,0.009957478554936209,0.01899547122867665,0.018833386737958327,0.025727723730131782,0.006414437656462641,0.002237737409702327,0.010736504911359777,0.011945613119073514,0.007563429618395257,0.04623312637008032,0.039670657151269446,0.05719221829848154,0.014681893423201631,0.02623880509049088,0.025816423561637346,0.031177427695291308,0.013608677685516022,0.011726328252817653,0.01790653416202981,6.375532156268359e-05,0.019477172097289115,0.00026638254280736867,0.016991617495031894,0.0027954354133158444,0.00014233986181731462,0.01115656613169961,0.00790896249684353,0.017492727021096156,0.016159623445313184,0.013858096246733528,0.0,0.021804271067537573,0.02508204406598749,0.003171661602281706,0.08707706613416234,0.035550543159305836,0.03265652618990874,,0.029956553224393525,0.023486151696936356,0.022248217681402758,0.010638241681466033,0.05086006919822779,0.008234909597845152,0.020510352340113763,0.009356146474040275,0.0316179732694718
Annealing Atomosphere Inert (0/1),0.011564310370198444,0.01890500998925239,0.01729463627357396,0.027972471286014225,0.03335472430301366,0.02333415242899916,0.015249405405134111,0.019880857733403808,0.02759597306019628,0.037881260463636476,0.023139158582031107,0.018367625064790918,0.03710963073464545,0.049082297150185555,0.0127539604996568,0.0223686199436004,0.025422957837963736,0.03248302836450131,0.013959838762124475,0.021881498533359318,0.062414861145440946,0.03306444957226023,0.023563573417038193,0.004949099106573827,0.009839512907581114,0.007730654308073484,0.0017372427055548324,0.008646069084980439,0.006982913247682387,0.013193019876537052,0.009403651237785516,0.04215101347607676,0.017330095222134485,0.02666183277443453,0.045092557451975185,0.017868709863844572,0.07997631347561522,0.0,0.22204973842308903,0.13112761428065495,0.08324927492912389,0.09235766760073218,0.12864460447081258,0.11319262048878088,0.029956553224393525,,0.027347429540393948,0.009360779555664172,0.015690803818381883,0.10012869933714999,0.05882750530348589,0.05504722175453727,0.01762382339103067,0.021153107385684267
Annealing Atomosphere Reductive (0/1),0.010886896336158164,0.008396202590198831,0.01004194111888446,0.045411278019304155,0.02228027513065428,0.026722778680292672,0.0343063242349746,0.016540028731872044,0.013582822787564636,0.005199229218306685,0.01625147560803258,0.013846212903705375,0.014150417308232802,0.010919004439180719,0.018554054347394374,0.005260860509903462,0.023754711685727306,0.017677302088169672,0.006955740813006285,0.002012449847611597,0.03905336631042778,0.020693185823049822,0.024852201837812664,0.005632376511952738,0.0011490924954699958,0.0013663150673001556,0.00141421513721954,0.0008523965804287675,0.008835745024655258,0.0028770568910377,0.017324883764504473,0.0021209108212557597,0.008627355005398532,0.012046897067983517,0.013059079799606042,0.009299114049960927,0.05589164006900756,0.0,0.05521750081338029,0.009761947129879307,0.061921070424289903,0.013478556328329174,0.01978909531486941,0.016017421077765957,0.023486151696936356,0.027347429540393948,,0.02083661712344971,0.008537526720962224,0.018606423374864314,0.03889051577021399,0.030494155553356064,0.011979192112891477,0.02253817599394802
Post-processing Acid Wash etc. (0/1),0.025476183232540143,0.027708249156019864,0.02717485156270995,0.054362127892112505,0.03979750577606083,0.027406692487935973,0.02978263903431399,0.011111609215497427,0.03170252981473269,0.038358477480666266,0.0263973291425819,0.020996509091170464,0.019409019609956304,0.013864514916210595,0.045629638961309865,0.007802754056345614,0.0114288292693018,0.02023365320747454,0.06759452274946462,0.012093820312136988,0.02801492594423088,0.06893737913139332,0.01322503050453172,0.03090437206195094,0.0020162642419954734,0.003380383649316192,0.029888843565176883,0.008873098386281081,0.0004524688100964369,0.0014700085084453313,0.002035259885910709,0.003946000501148514,0.007000210335693895,0.021309410380655744,0.02173078989434706,0.001959428547696246,0.07037996304998885,0.0,0.05025941885507065,0.02132297322561349,0.07703823380634876,0.022439690112493735,0.07195812586091557,0.03970904889282296,0.022248217681402758,0.009360779555664172,0.02083661712344971,,0.026036588288315895,0.034219427518542116,0.037216987960670314,0.1073744691573354,0.03945800365226019,0.04629027299978294
Catalyst Loading (mg cm -2),0.09932497446926704,0.12127289039423135,0.07700369172736518,0.05363719848030326,0.17500980047865985,0.10763199688661151,0.14138622897082492,0.15334112541839384,0.06253888767080598,0.09263629495802599,0.0615893655641971,0.06309308382031188,0.06196849895366291,0.08351645021197965,0.0614260475756036,0.055220689187603776,0.017306666959872985,0.02404772432448998,0.010832632734495614,0.025024522343988328,0.02400660627918783,0.03767067898410448,0.013014540791424634,0.02126029013465091,0.016229934370734795,0.028939753533975005,0.026415216147143115,0.008243649311434256,0.016859083664840527,0.013776559925688495,0.024053894353498428,0.010556135038963547,0.06368178218553784,0.050028081012157645,0.028961590029399416,0.07088054877229699,0.1191396757430184,0.0,0.044083407763238124,0.03701571538638991,0.02608324850681377,0.020927512064846818,0.08847002338543418,0.0833131822116008,0.010638241681466033,0.015690803818381883,0.008537526720962224,0.026036588288315895,,0.12006352234487343,0.026541065183091208,0.05097572482869639,0.092968641520329,0.05858190303682353
Support Material Loading (mg cm -2),0.08967720844476511,0.06066870492503537,0.04333589158427202,0.10013589950001318,0.10993873333374207,0.054206294531490104,0.05646513029946349,0.07174450207462958,0.031512334419484124,0.0472795924934969,0.03860221394114141,0.04914553669193606,0.047664817786811794,0.06676058740657595,0.04841654178490763,0.03201340650796843,0.04981724511970492,0.018939727574013136,0.07976131523360697,0.04367366451007594,0.05119847815219443,0.0878064138002232,0.021793144773370403,0.0306099554602783,0.014544140046591556,0.011277614806319442,0.02211092210618346,0.0253624486652512,0.03720290610024937,0.019510249824743517,0.04393232418295951,0.01089717915193327,0.07758481844395976,0.05659749983563234,0.04323211754172758,0.0349716020873654,0.09047258410814146,0.0,0.06040598431787725,0.04622363749381066,0.040247244702704424,0.15266969714663192,0.14650128257171602,0.06170741002492817,0.05086006919822779,0.10012869933714999,0.018606423374864314,0.034219427518542116,0.12006352234487343,,0.04071165939780347,0.04200533205277757,0.03895240600767637,0.11369318073762248
