,Metal_Dopant_1 Relative Atomic Mass,Metal_Dopant_1 Atomic Number,Metal_Dopant_1 Period,Metal_Dopant_1 Group,Metal_Dopant_1 Ionization Potential,Metal_Dopant_1 Electronegativity,Metal_Dopant_1 Number of d electrons,Metal_Dopant_1 Atomic Radius,Metal_Dopant_2 Relative Atomic Mass,Metal_Dopant_2 Atomic Number,Metal_Dopant_2 Period,Metal_Dopant_2 Group,Metal_Dopant_2 Ionization Potential,Metal_Dopant_2 Electronegativity,Metal_Dopant_2 Number of d electrons,Metal_Dopant_2 Atomic Radius,Metal_Dopant_3 Relative Atomic Mass,Metal_Dopant_3 Atomic Number,Metal_Dopant_3 Period,Metal_Dopant_3 Group,Metal_Dopant_3 Ionization Potential,Metal_Dopant_3 Electronegativity,Metal_Dopant_3 Number of d electrons,Metal_Dopant_3 Atomic Radius,Metal_Dopant_4 Relative Atomic Mass,Metal_Dopant_4 Atomic Number,Metal_Dopant_4 Period,Metal_Dopant_4 Group,Metal_Dopant_4 Ionization Potential,Metal_Dopant_4 Electronegativity,Metal_Dopant_4 Number of d electrons,Metal_Dopant_4 Atomic Radius,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),LSV Scanning Speed (mV s-1),Electrolyte Proton Concentration (M)
Metal_Dopant_4 Period,0.0,0.0,,1.1541842206382038e-14,3.088141607248346e-14,9.655632229967229e-16,0.0,1.1903239165988448e-15,0.0,0.0,5.745863299926955e-13,1.632566573392581e-14,0.0,1.1016993689160556e-14,0.0,7.473769288630492e-15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.1472047610248013e-14,3.011237453594045e-15,0.0,,0.0,8.19601753809611e-15,0.0,0.0,0.0,0.0,0.0,3.9423089142593915e-15,,0.0,0.0,0.0,2.5410072729391667e-15,4.6100410767582085e-15,0.0,0.0,0.0,0.0
Metal_Dopant_4 Group,0.0,0.0,,1.1541842206382038e-14,3.088141607248346e-14,9.655632229967229e-16,0.0,1.1903239165988448e-15,0.0,0.0,5.745863299926955e-13,1.632566573392581e-14,0.0,1.1016993689160556e-14,0.0,7.473769288630492e-15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.1472047610248013e-14,3.011237453594045e-15,0.0,,0.0,8.19601753809611e-15,0.0,0.0,0.0,0.0,0.0,3.9423089142593915e-15,,0.0,0.0,0.0,2.5410072729391667e-15,4.6100410767582085e-15,0.0,0.0,0.0,0.0
Metal_Dopant_4 Ionization Potential,0.0,0.0,,1.1541842206382038e-14,3.088141607248346e-14,9.655632229967229e-16,0.0,1.1903239165988448e-15,0.0,0.0,5.745863299926955e-13,1.632566573392581e-14,0.0,1.1016993689160556e-14,0.0,7.473769288630492e-15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.1472047610248013e-14,3.011237453594045e-15,0.0,,0.0,8.19601753809611e-15,0.0,0.0,0.0,0.0,0.0,3.9423089142593915e-15,,0.0,0.0,0.0,2.5410072729391667e-15,4.6100410767582085e-15,0.0,0.0,0.0,0.0
Metal_Dopant_4 Electronegativity,0.0,0.0,,1.1541842206382038e-14,3.088141607248346e-14,9.655632229967229e-16,0.0,1.1903239165988448e-15,0.0,0.0,5.745863299926955e-13,1.632566573392581e-14,0.0,1.1016993689160556e-14,0.0,7.473769288630492e-15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.1472047610248013e-14,3.011237453594045e-15,0.0,,0.0,8.19601753809611e-15,0.0,0.0,0.0,0.0,0.0,3.9423089142593915e-15,,0.0,0.0,0.0,2.5410072729391667e-15,4.6100410767582085e-15,0.0,0.0,0.0,0.0
Metal_Dopant_4 Number of d electrons,0.0,0.0,,1.1541842206382038e-14,3.088141607248346e-14,9.655632229967229e-16,0.0,1.1903239165988448e-15,0.0,0.0,5.745863299926955e-13,1.632566573392581e-14,0.0,1.1016993689160556e-14,0.0,7.473769288630492e-15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.1472047610248013e-14,3.011237453594045e-15,0.0,,0.0,8.19601753809611e-15,0.0,0.0,0.0,0.0,0.0,3.9423089142593915e-15,,0.0,0.0,0.0,2.5410072729391667e-15,4.6100410767582085e-15,0.0,0.0,0.0,0.0
Metal_Dopant_4 Atomic Radius,0.010571908906548131,0.0,0.0,0.10694580431478591,0.15705561227464568,0.0026532539862366474,0.014254781160648327,0.009908133626497787,0.008696457641888937,0.006062991809647568,4.692345821967516e-14,1.331745455105016e-14,0.022591556227051772,0.005643383112335123,0.019952804067006436,0.00263925625890191,1.9706325893792552e-14,0.0,0.0,0.00698983733776535,2.272924686582626e-14,1.0309421405992123e-14,0.0033986659434614807,0.008636708305965001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.014232209829027962,0.005842881983738378,0.009035923675766791,0.0,0.016114814919530585,0.015428780497045512,1.9944431172465383e-14,2.6325595198063442e-14,1.55372949655976e-14,1.2778380341677083e-14,0.010707632572757031,0.0073998807389687804,0.0,0.02238475734821943,7.169294785033382e-15,1.1504145940684835e-14,0.007965684288457783,0.00441412620906669,1.2744707920676948e-14,1.1678987680486342e-14,0.036251479117416725,0.0038689510928662553
Metal_Dopant_1 Proportion in Precursor ,0.045422282649957305,0.10530996886265105,1.1472047610248014e-14,0.27947015061991537,0.4660210934928185,0.25829616341770634,0.11475300809431375,0.04052671250118059,0.08826793469202077,0.003546139462281172,2.0529603795760353e-14,0.14225958694186283,0.15856436408433136,0.33177534102043726,0.023715104285799447,0.03208293051409947,0.01921128048686997,4.682012682443832e-15,1.1472047610248016e-14,0.017724579025311295,0.02512989237225528,0.03864531358482046,0.02844000501594693,0.047066556497643505,1.1472047610248013e-14,1.1472047610248013e-14,1.1472047610248013e-14,1.1472047610248013e-14,1.1472047610248013e-14,1.1472047610248013e-14,1.1472047610248013e-14,0.014232209829027962,,0.13966383814280586,0.08757963155487453,1.1472047610248014e-14,0.14839721711636172,0.2760749901254437,0.0463650003966816,0.01943901883395938,0.04151377119029856,0.16584058544737995,0.11572935003119399,0.04723785376943263,1.1472047610248014e-14,0.03917217384520701,0.09590701706176548,0.03617618584271196,0.1027155324258386,0.17311687630139,0.04831885911053357,0.07188400875531702,0.32963080072710055,0.06352432320518747
Metal_Dopant_2 Proportion in Precursor ,0.0385764598995597,0.027625110996371754,3.0112374535940456e-15,0.10825227187017945,0.048043553908413826,0.1730493783708434,0.17000161191937446,0.09952806887920022,0.06596323126471364,0.0026969688293760207,0.0029137317880363633,0.07748465850703534,0.042034459778186366,0.060961042041439366,0.034902619301513706,0.07774268145853988,0.004741646523489451,4.3751344316160405e-15,3.011237453594045e-15,0.02475750830249914,0.004929459613197899,0.022306200239061953,0.004167712526477969,0.02907312891491326,3.011237453594045e-15,3.011237453594045e-15,3.011237453594045e-15,3.011237453594045e-15,3.011237453594045e-15,3.011237453594045e-15,3.011237453594045e-15,0.005842881983738378,0.13966383814280586,,0.09851594946195882,3.011237453594045e-15,0.1015000089704679,0.11212005205866359,0.07365042624148573,0.0019912549987898182,0.01203326363364997,0.03423946872795566,0.17833644372836036,0.08757743816012295,3.011237453594045e-15,0.04181367920152282,0.043117805463477606,0.004788156638430042,0.12367071923407608,0.19351954192293017,0.058109909212870965,0.060001482271703994,0.0756518900141146,0.0824858653636644
Metal_Dopant_3 Proportion in Precursor ,0.22560496764093335,0.02885017657361429,3.3466268654586878e-15,0.07322461168586666,0.26946083008516863,0.01809360491279817,0.06620706782133395,0.054672761713785704,0.06084141336680283,0.01937158855721717,3.678690957985576e-15,0.02563177586477673,0.04296479589855266,0.07110250905802505,0.0027363062145636364,0.05589740857757201,0.02740776787541293,0.0,0.0,0.09028668944592413,0.055015888666124904,0.013684168352561173,0.052755741129843256,0.07463982081912746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009035923675766791,0.08757963155487453,0.09851594946195882,,0.0,0.12601924457483996,0.03996075311450851,0.07188776635358933,0.01651926900880942,0.11884687903637524,0.06132463997707495,0.19748078990677478,0.0679654734792924,0.0,0.07689451584767548,0.009072430432340581,0.038208175211980826,0.1338189111715806,0.12106961711536467,0.059954783057832625,0.09839641565451034,0.19433506343120494,0.12405118689197633
Metal_Dopant_4 Proportion in Precursor ,0.0,0.0,,1.1541842206382038e-14,3.088141607248346e-14,9.655632229967229e-16,0.0,1.1903239165988448e-15,0.0,0.0,5.745863299926955e-13,1.632566573392581e-14,0.0,1.1016993689160556e-14,0.0,7.473769288630492e-15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.1472047610248014e-14,3.011237453594045e-15,0.0,,0.0,8.19601753809611e-15,0.0,0.0,0.0,0.0,0.0,3.9423089142593915e-15,,0.0,0.0,0.0,2.5410072729391667e-15,4.6100410767582085e-15,0.0,0.0,0.0,0.0
Hydrothermal Temperature (Celcius degree),0.03544622731093958,0.1406309753332795,0.0,0.05202489716744391,0.1465103614056725,0.2994548261754327,0.024073029481914223,0.03985942122938985,0.11815133960365046,0.005879797830251909,7.848874048866622e-15,0.05277727694035397,0.056211159100283216,0.17008617400678908,0.01515216002170934,0.02871960584836371,0.07759050733773552,3.722825368186401e-15,0.0,0.05310155338580835,0.03098796874838483,0.06568809776774968,0.03685717525884333,0.053349693823846515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016114814919530585,0.14839721711636172,0.1015000089704679,0.12601924457483996,0.0,,0.2520587055483681,0.04922549210965432,1.0944104303559174e-14,0.0263764910348574,0.04402585360420452,0.13814751872760075,0.052712137270657926,0.0,0.1467393310109818,0.023570141036854626,0.014769278473106008,0.14813874798357127,0.12109874078523128,0.03559251415254555,0.15208567316399726,0.09107150222309776,0.3738769709637905
Hydrothermal Time (min),0.13154494449890852,0.061389027708050076,8.19601753809611e-15,0.05678327533421339,0.13526785896560972,0.09011804688723009,0.046768369688600604,0.1274010830899604,0.11753291304736849,0.01828065123151488,0.010809168847946618,0.04842215598539526,0.12563272147227983,0.038416555006251005,0.07632155753697296,0.07384711432863511,0.055660829527891885,1.1095728946542131e-14,8.196017538096111e-15,0.19283566363265756,0.01269442837336102,0.1665540697726789,0.0028645672714531565,0.04463421738821873,8.19601753809611e-15,8.19601753809611e-15,8.19601753809611e-15,8.19601753809611e-15,8.19601753809611e-15,8.19601753809611e-15,8.19601753809611e-15,0.015428780497045512,0.2760749901254437,0.11212005205866359,0.03996075311450851,8.19601753809611e-15,0.2520587055483681,,0.08438810184589995,0.01559107273528247,0.0328047864592243,0.030595226271299004,0.17258962896572005,0.1345745768025143,8.19601753809611e-15,0.1217671239122993,0.08776491288912808,0.14369733499421627,0.17286128969635625,0.1598908670407565,0.08511881318629455,0.13098376442688814,0.1776407851385482,0.21136313891258943
Hydrothermal Still/Strring (0/1),0.005172669972662662,0.043279405500626957,0.0,0.03488899098501787,0.07745355106859825,0.0016648292273099665,0.0056083576273122165,0.01378262206378533,0.02417947852861669,0.05524322398849943,0.020489569177483367,0.11658681839014373,0.012003809666069282,0.055412148322487746,0.03186210188758911,0.012334876127635551,0.006602746816262971,0.0,0.0,0.006259046643048359,0.003471849994970479,9.77448905736519e-15,1.6413899369385445e-14,0.05978922313395831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9944431172465383e-14,0.0463650003966816,0.07365042624148573,0.07188776635358933,0.0,0.04922549210965432,0.08438810184589995,,1.9996256772846532e-14,0.008240644776039854,0.0060001431980859655,0.17385089893293357,0.029344132405639985,0.0,0.04370814743235334,0.10313951790648242,0.003932085208541584,0.0820175540160227,0.03215580340456072,0.013913523279527964,0.040511760628489275,0.03334336046187772,0.02454238668033538
Hydrothermal Strong Reductant in Liquid (0/1),0.008091470115453935,2.015031042738012e-14,0.0,1.0201415071379247e-14,1.8086093528540487e-14,7.374462308301745e-16,3.461559773417955e-15,8.99772745574754e-16,0.19940045176804186,9.999830664265031e-14,2.400871314500217e-13,1.502829211202531e-14,0.0038941003042068816,0.011257778133790034,1.3997626843572325e-14,9.773666809965228e-15,3.3902156168238134e-14,7.225945567997942e-14,0.0,2.201300040635819e-14,2.766270327072924e-14,1.1084628949767128e-14,5.2368391934616735e-14,3.827403300139938e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6325595198063442e-14,0.01943901883395938,0.0019912549987898182,0.01651926900880942,0.0,1.0944104303559174e-14,0.01559107273528247,1.9996256772846532e-14,,4.32689123609571e-14,1.3244328785451137e-14,0.020821084356701866,0.003035303422663106,0.0,6.849618121317095e-15,9.081976024994286e-15,0.0,0.001489127410238966,1.021740831364028e-14,4.0730966960353394e-14,1.2844332070278177e-14,1.1459713146424542e-14,0.013990840985991572
Hydrothermal Weak Reductant in Liquid (0/1),0.00868036555300629,0.007988382469134735,0.0,0.01694315254432669,0.1303727792938054,0.0037712739088250308,0.006342141435410417,0.007938604111472064,0.010695243583178842,0.03924091002080885,5.889337460624796e-14,1.5032195935902122e-14,5.282993752160739e-15,0.005187626481119601,0.002304142167607593,0.044070288692572956,0.21093583543363528,3.71641649215492e-14,0.0,1.4082137275692069e-14,0.0658751949947644,1.0680072847805311e-14,0.16830309308150868,0.11117298567142626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55372949655976e-14,0.04151377119029856,0.01203326363364997,0.11884687903637524,0.0,0.0263764910348574,0.0328047864592243,0.008240644776039854,4.32689123609571e-14,,0.019588023156963785,0.00828461006145564,0.009049314568858725,0.0,0.0033817363839311423,0.004787095785467195,0.0038587079719931538,0.021057221383051338,0.011610891660906408,2.4811693658356464e-14,0.03786149712862978,0.009688259763049144,0.02877321871785541
Mixed in Solid or Liquid (0/1),0.03648499622707682,4.3974307292850964e-15,0.0,0.07277531346133861,0.0984095752168742,0.013817248293742396,0.05389295021687582,0.02169932911855717,5.552219538883452e-15,0.0,3.8577923262253987e-14,0.028448614943062143,0.16719690775155602,0.05475788878644453,0.012681572670260604,0.008892165525095697,1.4810868925307734e-14,5.419215594789195e-15,0.0,0.0030123509746498535,0.009969538721739233,0.013986680773547143,6.568071962064528e-15,0.018553101272032798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2778380341677083e-14,0.16584058544737995,0.03423946872795566,0.06132463997707495,0.0,0.04402585360420452,0.030595226271299004,0.0060001431980859655,1.3244328785451137e-14,0.019588023156963785,,0.03061121671003734,0.08619703397495543,0.0,0.010871257808460955,9.242981599350737e-15,0.016162073887167113,0.10681269078962882,0.017476162595108133,5.165639422595361e-15,0.034011651030307385,0.03830341877891381,0.1043898172992295
Annealing Temperature (Celcius Degree),0.06169246055277075,0.004804630195363452,0.0,0.14428237838077082,0.09919431430179164,0.1973320625851016,0.0864060862901591,0.05083751426888838,0.10508660253754565,0.02845851788389097,0.016859359647250778,0.08765259409258519,0.11776502484529995,0.1424397979993913,0.05161302570602807,0.037926788052737546,0.1148148227422806,0.005239125913077784,0.0,0.008808078099672621,0.009751657141510902,0.009272450681573981,0.01982568904284126,0.0717380139197794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010707632572757031,0.11572935003119399,0.17833644372836036,0.19748078990677478,0.0,0.13814751872760075,0.17258962896572005,0.17385089893293357,0.020821084356701866,0.00828461006145564,0.03061121671003734,,0.04667744551886723,0.0,0.14766957981034173,0.010165777855985752,0.20929844504816472,0.1660654318489558,0.23454524886639685,0.00525961409964309,0.19216550664406004,0.3787459908061185,0.1340827151195781
Annealing Time (min),0.04583431221391766,0.0692911932993658,3.942308914259391e-15,0.04352255779190333,0.02167686612096626,0.039878805081872325,0.05896145923585696,0.04898841411160355,0.06868641869178378,0.0007451156926281899,0.003752801104352822,0.016455036355933955,0.033928539674487695,0.043335379843141626,0.02065445909260479,0.015249022248055476,0.0450953746593005,4.344056011919084e-15,0.0,0.005613366772098939,0.002734758633659701,0.004662083678155069,0.0017222194821808249,0.0069464436236321555,3.9423089142593915e-15,3.9423089142593915e-15,3.9423089142593915e-15,3.9423089142593915e-15,3.9423089142593915e-15,3.9423089142593915e-15,3.9423089142593915e-15,0.0073998807389687804,0.04723785376943263,0.08757743816012295,0.0679654734792924,3.9423089142593915e-15,0.052712137270657926,0.1345745768025143,0.029344132405639985,0.003035303422663106,0.009049314568858725,0.08619703397495543,0.04667744551886723,,3.942308914259391e-15,0.12581231022313188,0.02561649955199061,0.1244973944717221,0.16309564959247466,0.16081775171023793,0.009297947918203668,0.1586909986611357,0.061338510696944334,0.05725660583263122
Annealing Still/Strring (0/1),0.0,0.0,,1.1541842206382038e-14,3.088141607248346e-14,9.655632229967229e-16,0.0,1.1903239165988448e-15,0.0,0.0,5.745863299926955e-13,1.632566573392581e-14,0.0,1.1016993689160556e-14,0.0,7.473769288630492e-15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.1472047610248014e-14,3.011237453594045e-15,0.0,,0.0,8.19601753809611e-15,0.0,0.0,0.0,0.0,0.0,3.942308914259391e-15,,0.0,0.0,0.0,2.5410072729391667e-15,4.6100410767582085e-15,0.0,0.0,0.0,0.0
Annealing Atomosphere Inert (0/1),0.03723716170899987,6.886938012090632e-15,0.0,0.03764815968114685,0.04884171816495301,0.039042535628934553,0.010373486540581702,0.014467511712314836,0.05185006572310012,0.012660524458105825,2.28608267716552e-15,0.02978984581443298,0.03851326199793905,0.02579038343209739,0.0031677735482503154,0.006367984737750236,0.001663689314926496,3.959410603547852e-15,0.0,0.023618525500970017,0.0024455983782388263,0.02071189598367612,6.2253388454781354e-15,0.014198517582412373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02238475734821943,0.03917217384520701,0.04181367920152282,0.07689451584767548,0.0,0.1467393310109818,0.1217671239122993,0.04370814743235334,6.849618121317095e-15,0.0033817363839311423,0.010871257808460955,0.14766957981034173,0.12581231022313188,0.0,,0.16345659346428934,0.09311074153568008,0.031868036167107296,0.3388119297314509,0.0017334787792234066,0.10166750808530953,0.02700643662136576,0.10731499222175643
Annealing Atomosphere Reductive (0/1),0.03657323770118033,0.0023459582688476815,0.0,0.019098398990341527,0.14468798179044826,0.03356727112046472,0.005891206282528323,0.022435026332868164,0.02748289085730794,3.692295137974682e-15,4.0479147810610094e-14,0.024331177013118394,0.00740363647423386,0.005218429327205409,0.008563394334141649,0.05748315301693802,8.044062469410788e-15,5.254642879175365e-15,0.0,0.009670277998009786,0.010009923926116613,0.00314295092037391,5.203172187393652e-15,0.03797900157135301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.169294785033382e-15,0.09590701706176548,0.043117805463477606,0.009072430432340581,0.0,0.023570141036854626,0.08776491288912808,0.10313951790648242,9.081976024994286e-15,0.004787095785467195,9.242981599350737e-15,0.010165777855985752,0.02561649955199061,0.0,0.16345659346428934,,0.02478043151148786,0.06888599055467788,0.3114717851705555,7.102908204348008e-15,0.0011026134700236406,0.01551248529600047,0.07073193070389223
Post-processing Acid Wash etc. (0/1),0.037323718068681636,0.020403896101941665,0.0,0.013369405136853545,0.3857923053455605,0.08305754267454929,0.16037600730338758,0.014402949536744513,0.04368939449440638,0.0019053610494373615,2.0016437967023447e-14,0.08845251735998097,0.08479334447405967,0.013257468765981639,0.01852344779666128,0.04068208902982665,0.03968775469800534,1.2255530159297475e-14,0.0,0.0016355962770323502,0.0029864784294942846,0.1219934040517289,0.011542023808353927,0.0057143140956358975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1504145940684835e-14,0.03617618584271196,0.004788156638430042,0.038208175211980826,0.0,0.014769278473106008,0.14369733499421627,0.003932085208541584,0.0,0.0038587079719931538,0.016162073887167113,0.20929844504816472,0.1244973944717221,0.0,0.09311074153568008,0.02478043151148786,,0.061518453688683215,0.4078253199640277,0.035693121839310886,0.011302306546994977,0.006163637748110702,0.0679927931162171
Catalyst Loading (mg cm -2),0.1278774703758093,0.022473261025278423,2.5410072729391667e-15,0.05265730341987309,0.10689115048685086,0.15638667910047335,0.1739195957383027,0.25970914870227996,0.10366528397698814,0.11616926028266854,0.0044211209669628385,0.05285883525497266,0.1152554175088925,0.10820097392945567,0.08023580549601943,0.1382482165722588,0.020996078712282748,0.0018208148682495426,0.0,0.03218062804290768,0.01591428828470309,0.026989993941846497,0.004271592533566241,0.03091897818718373,2.5410072729391667e-15,2.5410072729391667e-15,2.5410072729391667e-15,2.5410072729391667e-15,2.5410072729391667e-15,2.5410072729391667e-15,2.5410072729391667e-15,0.007965684288457783,0.1027155324258386,0.12367071923407608,0.1338189111715806,2.5410072729391667e-15,0.14813874798357127,0.17286128969635625,0.0820175540160227,0.001489127410238966,0.021057221383051338,0.10681269078962882,0.1660654318489558,0.16309564959247466,2.5410072729391667e-15,0.031868036167107296,0.06888599055467788,0.061518453688683215,,0.32342263723392217,0.02548746763134492,0.11613723096654964,0.09285185032675937,0.0302551277958231
Support Material Loading (mg cm -2),0.08359089109213998,0.012200414397451011,0.0,0.12543546604791797,0.05583440493899857,0.029571833362848306,0.04548853787574506,0.11015849627597936,0.054662939382480354,0.008852431954309882,0.000613572325586434,0.03437020816747404,0.10199985440359048,0.16553459749555724,0.04649794045601522,0.05814448571508098,0.03292822805083035,2.304906752850681e-15,0.0,0.0164717745333537,0.02482951002949623,0.07321975147952701,0.031500545474015526,0.043411461900050116,4.6100410767582085e-15,4.6100410767582085e-15,4.6100410767582085e-15,4.6100410767582085e-15,4.6100410767582085e-15,4.6100410767582085e-15,4.6100410767582085e-15,0.00441412620906669,0.17311687630139,0.19351954192293017,0.12106961711536467,4.6100410767582085e-15,0.12109874078523128,0.1598908670407565,0.03215580340456072,1.021740831364028e-14,0.011610891660906408,0.017476162595108133,0.23454524886639685,0.16081775171023793,4.6100410767582085e-15,0.3388119297314509,0.3114717851705555,0.4078253199640277,0.32342263723392217,,0.003996814180555473,0.05526153601763457,0.05576444584866243,0.09138104346315726
Support is not Carbon (0/1),0.013343234902487195,2.2091121917736055e-14,0.0,0.034519624844036534,0.025317993551100895,0.012179404118232748,0.0015662709388738149,0.0005706393570046951,6.4424764880572e-15,1.9559616532235315e-14,5.1032573934374366e-14,0.010508703856758554,0.0015564779541997426,7.412531595575792e-15,5.407648104996593e-15,9.357085535513885e-15,1.844136993718466e-14,0.0,0.0,1.30762156487098e-14,0.00611789082413814,1.0114890088037868e-14,0.025234141616797014,0.010501233036873588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2744707920676948e-14,0.04831885911053357,0.058109909212870965,0.059954783057832625,0.0,0.03559251415254555,0.08511881318629455,0.013913523279527964,4.0730966960353394e-14,2.4811693658356464e-14,5.165639422595361e-15,0.00525961409964309,0.009297947918203668,0.0,0.0017334787792234066,7.102908204348008e-15,0.035693121839310886,0.02548746763134492,0.003996814180555473,,1.139840686698299e-14,0.0587330975319453,0.012108677226286207
Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),0.03217242427013918,0.013714797051379507,0.0,0.029096204551762938,0.046622441773093076,0.044829036471512373,0.04238762527781433,0.08070663306717359,0.23809182566998988,3.0420381651598804e-14,3.501564523144045e-14,0.07560364962187868,0.051607773751385276,0.16654660791747683,0.03160695273352573,0.050551492077896686,0.0930134399615847,1.583214193351578e-14,0.0,0.041774846544802735,2.5129240403315245e-14,0.03933577139988539,1.985077815449969e-14,0.024300598909601095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1678987680486342e-14,0.07188400875531702,0.060001482271703994,0.09839641565451034,0.0,0.15208567316399726,0.13098376442688814,0.040511760628489275,1.2844332070278177e-14,0.03786149712862978,0.034011651030307385,0.19216550664406004,0.1586909986611357,0.0,0.10166750808530953,0.0011026134700236406,0.011302306546994977,0.11613723096654964,0.05526153601763457,1.139840686698299e-14,,0.0967526939414921,0.1161648017086362
LSV Scanning Speed (mV s-1),0.08929235535885302,0.003859487971357975,0.0,0.06602110074777177,0.03946443644340983,0.056907578072207046,0.04642540489915042,0.10062057199259163,0.06309427679066756,0.004239784681769832,0.003377451315565549,0.08699100743952803,0.1307297358387932,0.12757382455339214,0.06159132923986148,0.023896758088364316,0.011707092091117019,6.329039617985882e-15,7.565654965807669e-15,0.03562362991717927,0.002226136007341541,0.04013272956771564,0.020877603227405367,0.03209197965564542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036251479117416725,0.32963080072710055,0.0756518900141146,0.19433506343120494,0.0,0.09107150222309776,0.1776407851385482,0.03334336046187772,1.1459713146424542e-14,0.009688259763049144,0.03830341877891381,0.3787459908061185,0.061338510696944334,0.0,0.02700643662136576,0.01551248529600047,0.006163637748110702,0.09285185032675937,0.05576444584866243,0.0587330975319453,0.0967526939414921,,0.5515726467250914
Electrolyte Proton Concentration (M),0.2760973990735638,0.005169197985320416,5.27665104069475e-15,0.09561163857868929,0.02377267697985151,0.06504664943500178,0.04423974623477274,0.029981081853913093,0.3771527376176981,6.58488902239368e-15,5.699194210345546e-15,0.030502131535722666,0.11741334264176481,0.02678116678630314,0.013092415707969509,0.3033799664240353,0.016646691693257297,0.0,0.0,0.02113250337445691,0.03987074567716217,0.01429227320429711,0.004010337748522103,0.0934898778367728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038689510928662553,0.06352432320518747,0.0824858653636644,0.12405118689197633,0.0,0.3738769709637905,0.21136313891258943,0.02454238668033538,0.013990840985991572,0.02877321871785541,0.1043898172992295,0.1340827151195781,0.05725660583263122,0.0,0.10731499222175643,0.07073193070389223,0.0679927931162171,0.0302551277958231,0.09138104346315726,0.012108677226286207,0.1161648017086362,0.5515726467250914,
